ダウンロードした時刻：2019/01/25 20:59:10

,,,飛島,飛島,飛島,酒田,酒田,酒田,にかほ,にかほ,にかほ
年,月,日,最高気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,,,,,,
,,,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
2001,6,22,22.3,8,1,24.1,8,1,20.7,8,1
2001,6,23,22.3,8,1,22.6,8,1,21.4,8,1
2001,6,24,24.3,8,1,24.2,8,1,22.9,8,1
2001,6,25,20.1,8,1,21.9,8,1,21.4,8,1
2001,6,26,19.8,8,1,22.0,8,1,20.8,8,1
2001,6,27,21.3,8,1,23.8,8,1,23.6,8,1
2001,6,28,21.0,8,1,25.4,8,1,23.3,8,1
2001,6,29,22.7,8,1,22.8,8,1,22.4,8,1
2001,6,30,24.6,8,1,29.0,8,1,24.1,8,1
2001,7,1,21.8,8,1,23.5,8,1,21.9,8,1
2001,7,2,23.6,8,1,24.9,8,1,21.6,8,1
2001,7,3,22.0,8,1,27.0,8,1,24.2,8,1
2001,7,4,21.6,8,1,23.8,8,1,22.9,8,1
2001,7,5,24.6,8,1,31.7,8,1,30.5,8,1
2001,7,6,21.6,8,1,24.8,8,1,23.3,8,1
2001,7,7,23.8,8,1,22.9,8,1,21.6,8,1
2001,7,8,25.9,8,1,27.3,8,1,24.1,8,1
2001,7,9,26.7,8,1,28.7,8,1,24.3,8,1
2001,7,10,28.0,8,1,31.0,8,1,28.1,8,1
2001,7,11,27.9,8,1,31.2,8,1,29.4,8,1
2001,7,12,24.1,8,1,28.7,8,1,28.7,8,1
2001,7,13,24.4,8,1,28.7,8,1,27.1,8,1
2001,7,14,25.6,8,1,28.2,8,1,26.7,8,1
2001,7,15,30.0,8,1,32.9,8,1,28.2,8,1
2001,7,16,25.7,8,1,30.6,8,1,28.6,8,1
2001,7,17,27.5,8,1,30.5,8,1,29.0,8,1
2001,7,18,27.7,8,1,28.3,8,1,26.7,8,1
2001,7,19,26.8,8,1,29.1,8,1,27.0,8,1
2001,7,20,28.2,8,1,29.2,8,1,26.9,8,1
2001,7,21,29.7,8,1,31.2,8,1,29.4,8,1
2001,7,22,29.5,8,1,32.8,8,1,31.9,8,1
2001,7,23,27.4,8,1,32.4,8,1,30.2,8,1
2001,7,24,28.8,8,1,29.6,8,1,27.9,8,1
2001,7,25,26.2,8,1,26.2,8,1,24.8,8,1
2001,7,26,27.5,8,1,28.9,8,1,26.3,8,1
2001,7,27,27.5,8,1,28.0,8,1,28.9,8,1
2001,7,28,26.3,8,1,29.0,8,1,27.3,8,1
2001,7,29,26.6,8,1,29.8,8,1,29.8,8,1
2001,7,30,28.5,8,1,32.7,8,1,30.6,8,1
2001,7,31,26.4,8,1,32.9,8,1,29.5,8,1
2001,8,1,28.0,8,1,29.3,8,1,27.7,8,1
2001,8,2,28.1,8,1,29.3,8,1,27.3,8,1
2001,8,3,30.4,8,1,30.4,8,1,29.0,8,1
2001,8,4,26.2,8,1,27.4,8,1,24.2,8,1
2001,8,5,26.8,8,1,26.4,8,1,25.8,8,1
2001,8,6,27.9,8,1,29.3,8,1,26.5,8,1
2001,8,7,27.6,8,1,27.2,8,1,27.8,8,1
2001,8,8,28.7,8,1,29.9,8,1,28.6,8,1
2001,8,9,27.7,8,1,28.4,8,1,28.3,8,1
2001,8,10,25.4,8,1,31.9,8,1,27.1,8,1
2001,8,11,27.1,8,1,28.6,8,1,25.8,8,1
2001,8,12,27.0,8,1,27.7,8,1,27.8,8,1
2001,8,13,29.4,8,1,31.5,8,1,27.0,8,1
2001,8,14,30.2,8,1,31.6,8,1,28.8,8,1
2001,8,15,30.7,8,1,33.6,8,1,28.8,8,1
2001,8,16,29.8,8,1,31.4,8,1,28.7,8,1
2001,8,17,29.7,8,1,31.4,8,1,28.9,8,1
2001,8,18,30.2,8,1,30.3,8,1,30.7,8,1
2001,8,19,28.4,8,1,30.4,8,1,27.7,8,1
2001,8,20,28.8,8,1,31.8,8,1,27.6,8,1
2001,8,21,29.6,8,1,30.9,8,1,28.1,8,1
2001,8,22,26.5,8,1,30.0,8,1,30.4,8,1
2001,8,23,28.3,8,1,28.7,8,1,27.7,8,1
2001,8,24,28.3,8,1,30.2,8,1,27.3,8,1
2001,8,25,29.7,8,1,29.9,8,1,28.6,8,1
2001,8,26,25.0,8,1,27.4,8,1,25.7,8,1
2001,8,27,24.8,8,1,25.8,8,1,24.9,8,1
2001,8,28,27.9,8,1,29.2,8,1,27.8,8,1
2001,8,29,28.6,8,1,28.7,8,1,27.5,8,1
2001,8,30,26.1,8,1,27.0,8,1,25.5,8,1
2001,8,31,25.1,8,1,25.0,8,1,23.9,8,1
2001,9,1,25.9,8,1,27.2,8,1,25.1,8,1
2001,9,2,27.7,8,1,27.2,8,1,25.2,8,1
2001,9,3,25.1,8,1,27.4,8,1,25.8,8,1
2001,9,4,26.9,8,1,25.8,8,1,25.5,8,1
2001,9,5,26.2,8,1,27.4,8,1,26.2,8,1
2001,9,6,26.2,8,1,28.3,8,1,26.3,8,1
2001,9,7,24.7,8,1,25.6,8,1,25.8,8,1
2001,9,8,26.0,8,1,27.9,8,1,25.5,8,1
2001,9,9,30.1,8,1,33.4,8,1,30.8,8,1
2001,9,10,26.5,8,1,29.5,8,1,29.3,8,1
2001,9,11,24.4,8,1,26.6,8,1,25.6,8,1
2001,9,12,24.5,8,1,23.7,8,1,22.2,8,1
2001,9,13,25.5,8,1,24.9,8,1,24.3,8,1
2001,9,14,25.2,8,1,25.7,8,1,24.3,8,1
2001,9,15,25.4,8,1,29.4,8,1,27.1,8,1
2002,6,16,23.2,8,1,24.1,8,1,21.9,8,1
2002,6,17,23.1,8,1,24.7,8,1,23.7,8,1
2002,6,18,21.6,8,1,23.9,8,1,21.1,8,1
2002,6,19,21.6,8,1,22.2,8,1,20.2,8,1
2002,6,20,24.6,8,1,28.8,8,1,25.3,8,1
2002,6,21,22.5,8,1,22.4,8,1,20.8,8,1
2002,6,22,19.3,8,1,18.3,8,1,19.5,8,1
2002,6,23,18.7,8,1,19.5,8,1,17.8,8,1
2002,6,24,19.1,8,1,19.4,8,1,17.1,8,1
2002,6,25,20.7,8,1,21.2,8,1,19.0,8,1
2002,6,26,22.6,8,1,22.6,8,1,20.0,8,1
2002,6,27,23.9,8,1,24.4,8,1,21.1,8,1
2002,6,28,24.1,8,1,24.6,8,1,22.1,8,1
2002,6,29,26.6,8,1,28.8,8,1,23.8,8,1
2002,6,30,26.0,8,1,29.1,8,1,23.9,8,1
2002,7,1,22.9,8,1,25.2,8,1,23.7,8,1
2002,7,2,21.5,8,1,23.4,8,1,22.1,8,1
2002,7,3,22.4,8,1,24.0,8,1,23.2,8,1
2002,7,4,26.1,8,1,26.3,8,1,24.1,8,1
2002,7,5,26.5,8,1,30.0,8,1,24.9,8,1
2002,7,6,23.8,8,1,28.0,8,1,28.4,8,1
2002,7,7,25.5,8,1,27.5,8,1,28.8,8,1
2002,7,8,23.6,8,1,28.1,8,1,26.1,8,1
2002,7,9,24.8,8,1,28.1,8,1,24.4,8,1
2002,7,10,21.6,8,1,23.5,8,1,25.8,8,1
2002,7,11,20.8,8,1,21.6,8,1,20.9,8,1
2002,7,12,21.9,8,1,25.9,8,1,23.9,8,1
2002,7,13,25.9,8,1,30.8,8,1,28.9,8,1
2002,7,14,23.7,8,1,30.2,8,1,29.4,8,1
2002,7,15,21.8,8,1,23.1,8,1,22.5,8,1
2002,7,16,21.7,8,1,23.1,8,1,22.4,8,1
2002,7,17,24.6,8,1,28.4,8,1,26.9,8,1
2002,7,18,29.5,8,1,32.0,8,1,27.6,8,1
2002,7,19,26.6,8,1,30.4,8,1,25.0,8,1
2002,7,20,27.2,8,1,31.6,8,1,29.8,8,1
2002,7,21,26.2,8,1,30.0,8,1,28.9,8,1
2002,7,22,24.2,8,1,28.1,8,1,24.6,8,1
2002,7,23,27.2,8,1,30.4,8,1,26.3,8,1
2002,7,24,31.8,8,1,34.7,8,1,29.2,8,1
2002,7,25,32.0,8,1,35.3,8,1,29.8,8,1
2002,7,26,31.6,8,1,35.2,8,1,31.0,8,1
2002,7,27,27.6,8,1,28.9,8,1,25.4,8,1
2002,7,28,27.2,8,1,28.1,8,1,25.3,8,1
2002,7,29,27.9,8,1,28.1,8,1,26.7,8,1
2002,7,30,29.4,8,1,30.1,8,1,28.2,8,1
2002,7,31,28.2,8,1,31.4,8,1,30.3,8,1
2002,8,1,27.8,8,1,31.2,8,1,28.7,8,1
2002,8,2,27.6,8,1,28.1,8,1,27.4,8,1
2002,8,3,28.5,8,1,29.7,8,1,28.1,8,1
2002,8,4,27.2,8,1,27.7,8,1,28.4,8,1
2002,8,5,27.6,8,1,30.8,8,1,28.8,8,1
2002,8,6,29.3,8,1,31.4,8,1,28.3,8,1
2002,8,7,30.4,8,1,34.0,8,1,32.5,8,1
2002,8,8,28.9,8,1,33.4,8,1,31.2,8,1
2002,8,9,28.5,8,1,32.2,8,1,30.4,8,1
2002,8,10,27.0,8,1,32.6,8,1,28.7,8,1
2002,8,11,26.9,8,1,27.8,8,1,27.9,8,1
2002,8,12,25.1,8,1,26.0,8,1,27.7,8,1
2002,8,13,25.2,8,1,27.1,8,1,25.4,8,1
2002,8,14,21.8,8,1,24.7,8,1,22.9,8,1
2002,8,15,22.0,8,1,24.4,8,1,22.8,8,1
2002,8,16,24.9,8,1,26.1,8,1,25.0,8,1
2002,8,17,27.9,8,1,29.0,8,1,26.7,8,1
2002,8,18,28.3,8,1,30.1,8,1,27.5,8,1
2002,8,19,27.9,8,1,30.0,8,1,27.8,8,1
2002,8,20,23.5,8,1,25.0,8,1,24.0,8,1
2002,8,21,22.5,8,1,23.4,8,1,21.2,8,1
2002,8,22,21.8,8,1,23.1,8,1,22.1,8,1
2002,8,23,26.1,8,1,28.5,8,1,26.3,8,1
2002,8,24,23.6,8,1,27.6,8,1,27.1,8,1
2002,8,25,24.1,8,1,26.2,8,1,22.9,8,1
2002,8,26,26.5,8,1,28.7,8,1,24.9,8,1
2002,8,27,29.9,8,1,33.2,8,1,28.5,8,1
2002,8,28,30.4,8,1,35.0,8,1,30.9,8,1
2002,8,29,28.6,8,1,30.4,8,1,27.8,8,1
2002,8,30,28.0,8,1,31.9,8,1,27.7,8,1
2002,8,31,30.2,8,1,33.9,8,1,28.8,8,1
2002,9,1,30.7,8,1,35.1,8,1,30.4,8,1
2002,9,2,29.0,8,1,33.3,8,1,31.5,8,1
2002,9,3,28.7,8,1,30.1,8,1,28.4,8,1
2002,9,4,26.8,8,1,29.3,8,1,26.1,8,1
2002,9,5,27.0,8,1,30.5,8,1,26.5,8,1
2002,9,6,27.0,8,1,28.2,8,1,26.9,8,1
2002,9,7,26.0,8,1,28.1,8,1,25.6,8,1
2002,9,8,27.9,8,1,29.8,8,1,27.0,8,1
2002,9,9,24.6,8,1,26.3,8,1,24.6,8,1
2002,9,10,25.7,8,1,29.3,8,1,25.0,8,1
2002,9,11,26.7,8,1,27.7,8,1,26.7,8,1
2002,9,12,24.0,8,1,26.5,8,1,23.8,8,1
2002,9,13,21.6,8,1,23.7,8,1,22.3,8,1
2002,9,14,22.4,8,1,25.3,8,1,22.2,8,1
2002,9,15,22.8,8,1,23.8,8,1,23.0,8,1
2003,6,16,24.2,8,2,25.5,8,1,22.6,8,2
2003,6,17,23.1,8,2,23.4,8,1,21.5,8,2
2003,6,18,25.9,8,2,25.9,8,1,24.3,8,2
2003,6,19,27.2,8,2,27.9,8,1,25.4,8,2
2003,6,20,23.0,8,2,28.2,8,1,29.3,8,2
2003,6,21,19.5,8,2,22.6,8,1,21.4,8,2
2003,6,22,23.6,8,2,25.7,8,1,21.3,8,2
2003,6,23,28.5,8,2,31.2,8,1,24.0,8,2
2003,6,24,26.8,8,2,28.9,8,1,25.6,8,2
2003,6,25,20.4,8,2,23.9,8,1,23.7,8,2
2003,6,26,19.7,8,2,20.3,8,1,21.1,8,2
2003,6,27,19.9,8,2,21.1,8,1,19.4,8,2
2003,6,28,19.3,8,2,19.3,8,1,21.6,8,2
2003,6,29,19.3,8,2,19.7,8,1,19.5,8,2
2003,6,30,23.2,8,2,22.4,8,1,21.6,8,2
2003,7,1,23.2,8,2,24.5,8,1,21.5,8,2
2003,7,2,24.1,8,2,22.8,8,1,22.4,8,2
2003,7,3,23.1,8,2,24.9,8,1,22.0,8,2
2003,7,4,23.1,8,2,25.6,8,1,26.1,8,2
2003,7,5,21.2,8,2,20.8,8,1,21.4,8,2
2003,7,6,24.1,8,2,25.1,8,1,21.7,8,2
2003,7,7,20.4,8,2,21.5,8,1,21.2,8,2
2003,7,8,18.5,8,2,19.6,8,1,21.2,8,2
2003,7,9,24.7,8,2,26.5,8,1,23.7,8,2
2003,7,10,21.1,8,2,23.1,8,1,24.6,8,2
2003,7,11,23.5,8,2,23.4,8,1,22.2,8,2
2003,7,12,22.7,8,2,23.3,8,1,20.1,8,2
2003,7,13,22.7,8,2,24.1,8,1,21.2,8,2
2003,7,14,25.5,8,2,26.8,8,1,23.9,8,2
2003,7,15,23.1,8,2,23.3,8,1,22.0,8,2
2003,7,16,23.2,8,2,22.9,8,1,21.1,8,2
2003,7,17,24.0,8,2,24.6,8,1,23.2,8,2
2003,7,18,26.6,8,2,28.3,8,1,25.1,8,2
2003,7,19,20.0,8,2,21.4,8,1,22.6,8,2
2003,7,20,26.9,8,2,28.6,8,1,26.1,8,2
2003,7,21,23.6,8,2,23.9,8,1,22.8,8,2
2003,7,22,27.1,8,2,28.4,8,1,24.5,8,2
2003,7,23,24.9,8,2,25.0,8,1,24.3,8,2
2003,7,24,19.3,8,2,19.9,8,1,21.6,8,2
2003,7,25,21.1,8,2,22.6,8,1,21.5,8,2
2003,7,26,24.0,8,2,24.6,8,1,23.4,8,2
2003,7,27,24.5,8,2,26.9,8,1,23.1,8,2
2003,7,28,24.1,8,2,25.6,8,1,22.7,8,2
2003,7,29,24.9,8,2,28.6,8,1,24.8,8,2
2003,7,30,23.6,8,2,26.3,8,1,24.8,8,2
2003,7,31,22.9,8,2,25.2,8,1,22.3,8,2
2003,8,1,26.5,8,2,30.6,8,1,25.0,8,2
2003,8,2,26.9,8,2,29.4,8,1,26.4,8,2
2003,8,3,26.9,8,2,30.4,8,1,30.7,8,2
2003,8,4,23.7,8,2,26.1,8,1,26.4,8,2
2003,8,5,26.8,8,2,27.8,8,1,25.6,8,2
2003,8,6,28.2,8,2,31.5,8,1,26.3,8,2
2003,8,7,30.5,8,2,33.5,8,1,30.6,8,2
2003,8,8,27.3,8,2,30.0,8,1,27.0,8,2
2003,8,9,25.1,8,2,28.7,8,1,31.0,8,2
2003,8,10,27.4,8,2,27.9,8,1,26.7,8,2
2003,8,11,25.1,8,2,26.8,8,1,25.3,8,2
2003,8,12,25.2,8,2,25.2,8,1,23.6,8,2
2003,8,13,27.2,8,2,26.9,8,1,25.4,8,2
2003,8,14,26.3,8,2,26.0,8,1,26.5,8,2
2003,8,15,20.6,8,2,22.9,8,1,21.6,8,2
2003,8,16,26.0,8,2,27.4,8,1,26.3,8,2
2003,8,17,25.4,8,2,26.2,8,1,24.7,8,2
2003,8,18,22.8,8,2,25.0,8,1,23.6,8,2
2003,8,19,25.5,8,2,26.0,8,1,24.5,8,2
2003,8,20,26.2,8,2,25.6,8,1,25.5,8,2
2003,8,21,26.2,8,2,25.6,8,1,26.3,8,2
2003,8,22,27.3,8,2,29.7,8,1,27.9,8,2
2003,8,23,26.5,8,2,30.8,8,1,27.9,8,2
2003,8,24,24.6,8,2,26.8,8,1,25.4,8,2
2003,8,25,24.9,8,2,28.7,8,1,27.1,8,2
2003,8,26,25.5,8,2,27.0,8,1,25.6,8,2
2003,8,27,27.8,8,2,28.5,8,1,26.3,8,2
2003,8,28,24.1,8,2,26.5,8,1,27.2,8,2
2003,8,29,25.6,8,2,26.5,8,1,24.8,8,2
2003,8,30,23.3,8,2,23.6,8,1,23.0,8,2
2003,8,31,21.1,8,2,20.7,8,1,20.5,8,2
2003,9,1,25.4,8,2,25.7,8,1,23.9,8,2
2003,9,2,25.9,8,2,26.0,8,1,25.1,8,2
2003,9,3,26.0,8,2,26.7,8,1,24.9,8,2
2003,9,4,26.5,8,2,26.3,8,1,25.7,8,2
2003,9,5,25.2,8,2,28.3,8,1,24.5,8,2
2003,9,6,26.2,8,2,26.2,8,1,25.4,8,2
2003,9,7,24.6,8,2,25.5,8,1,23.6,8,2
2003,9,8,25.5,8,2,26.5,8,1,28.2,8,2
2003,9,9,25.7,8,2,26.0,8,1,25.2,8,2
2003,9,10,26.0,8,2,29.6,8,1,29.8,8,2
2003,9,11,23.7,8,2,24.1,8,1,23.6,8,2
2003,9,12,25.9,8,2,30.4,8,1,25.9,8,2
2003,9,13,29.6,8,2,33.2,8,1,35.3,8,2
2003,9,14,25.5,8,2,25.8,8,1,24.2,8,2
2003,9,15,23.3,8,2,23.5,8,1,23.3,8,2
2004,6,16,21.2,8,2,21.3,8,1,19.1,8,2
2004,6,17,23.9,8,2,25.0,8,1,21.9,8,2
2004,6,18,23.1,8,2,25.4,8,1,26.4,8,2
2004,6,19,21.5,8,2,26.2,8,1,23.5,8,2
2004,6,20,21.6,8,2,23.2,8,1,24.2,8,2
2004,6,21,27.8,8,2,31.8,8,1,34.4,8,2
2004,6,22,21.9,8,2,24.6,8,1,25.1,8,2
2004,6,23,24.5,8,2,25.8,8,1,24.6,8,2
2004,6,24,24.6,8,2,26.4,8,1,25.0,8,2
2004,6,25,22.5,8,2,24.7,8,1,22.7,8,2
2004,6,26,22.0,8,2,21.5,8,1,21.3,8,2
2004,6,27,21.9,8,2,23.8,8,1,21.7,8,2
2004,6,28,23.4,8,2,26.1,8,1,22.2,8,2
2004,6,29,24.3,8,2,24.9,8,1,23.0,8,2
2004,6,30,24.4,8,2,26.2,8,1,25.2,8,2
2004,7,1,22.1,8,2,22.4,8,1,20.1,8,2
2004,7,2,24.8,8,2,27.0,8,1,23.9,8,2
2004,7,3,25.9,8,2,26.4,8,1,24.4,8,2
2004,7,4,26.3,8,2,28.4,8,1,24.3,8,2
2004,7,5,30.7,8,2,34.0,8,1,31.4,8,2
2004,7,6,27.0,8,2,28.7,8,1,27.5,8,2
2004,7,7,28.5,8,2,31.0,8,1,27.0,8,2
2004,7,8,29.0,8,2,32.8,8,1,28.9,8,2
2004,7,9,29.2,8,2,30.6,8,1,29.1,8,2
2004,7,10,26.4,8,2,28.5,8,1,25.2,8,2
2004,7,11,21.7,8,2,22.4,8,1,22.1,8,2
2004,7,12,23.7,8,2,24.2,8,1,22.8,8,2
2004,7,13,21.9,8,2,22.3,8,1,22.3,8,2
2004,7,14,21.3,8,2,21.8,8,1,22.2,8,2
2004,7,15,24.2,8,2,25.7,8,1,25.9,8,2
2004,7,16,24.5,8,2,26.2,8,1,23.6,8,2
2004,7,17,22.6,8,2,23.7,8,1,23.1,8,2
2004,7,18,26.5,8,2,26.5,8,1,24.1,8,2
2004,7,19,24.5,8,2,26.9,8,1,25.1,8,2
2004,7,20,24.9,8,2,25.6,8,1,23.9,8,2
2004,7,21,25.6,8,2,25.9,8,1,24.7,8,2
2004,7,22,27.3,8,2,26.1,8,1,24.9,8,2
2004,7,23,28.5,8,2,29.0,8,1,26.7,8,2
2004,7,24,29.3,8,2,33.3,8,1,32.8,8,2
2004,7,25,30.3,8,2,33.9,8,1,31.9,8,2
2004,7,26,28.6,8,2,32.1,8,1,29.9,8,2
2004,7,27,30.2,8,2,32.0,8,1,29.0,8,2
2004,7,28,31.6,8,2,33.1,8,1,29.3,8,2
2004,7,29,33.3,8,2,35.5,8,1,30.2,8,2
2004,7,30,34.0,8,2,36.9,8,1,33.7,8,2
2004,7,31,33.7,8,2,36.9,8,1,34.2,8,2
2004,8,1,32.7,8,2,35.4,8,1,33.0,8,2
2004,8,2,31.9,8,2,34.1,8,1,32.3,8,2
2004,8,3,30.3,8,2,32.9,8,1,31.0,8,2
2004,8,4,31.8,8,2,33.1,8,1,29.2,8,2
2004,8,5,31.6,8,2,35.9,8,1,31.5,8,2
2004,8,6,25.9,8,2,28.7,8,1,27.0,8,2
2004,8,7,29.6,8,2,31.7,8,1,28.0,8,2
2004,8,8,32.1,8,2,32.2,8,1,29.4,8,2
2004,8,9,32.4,8,2,32.2,8,1,29.9,8,2
2004,8,10,30.9,8,2,29.8,8,1,28.8,8,2
2004,8,11,29.1,8,2,28.9,8,1,27.8,8,2
2004,8,12,29.0,8,2,29.7,8,1,28.4,8,2
2004,8,13,29.9,8,2,29.8,8,1,29.4,8,2
2004,8,14,25.8,8,2,27.2,8,1,26.4,8,2
2004,8,15,27.1,8,2,27.5,8,1,26.4,8,2
2004,8,16,27.2,8,2,26.6,8,1,25.4,8,2
2004,8,17,21.3,8,2,22.5,8,1,21.9,8,2
2004,8,18,24.3,8,2,24.0,8,1,25.0,8,2
2004,8,19,27.6,8,2,34.2,8,1,33.2,8,2
2004,8,20,27.5,8,2,29.5,8,1,32.1,8,2
2004,8,21,27.5,8,2,26.5,8,1,25.1,8,2
2004,8,22,27.2,8,2,26.8,8,1,25.2,8,2
2004,8,23,25.0,8,2,23.8,8,1,25.7,8,2
2004,8,24,23.1,8,2,24.4,8,1,23.1,8,2
2004,8,25,26.8,8,2,25.8,8,1,24.6,8,2
2004,8,26,28.2,8,2,28.2,8,1,25.6,8,2
2004,8,27,28.7,8,2,29.9,8,1,28.5,8,2
2004,8,28,26.7,8,2,27.0,8,1,27.7,8,2
2004,8,29,27.2,8,2,27.0,8,1,27.2,8,2
2004,8,30,32.8,8,2,35.3,8,1,32.7,8,2
2004,8,31,27.0,8,2,30.0,8,1,33.9,8,2
2004,9,1,25.1,8,2,27.6,8,1,26.2,8,2
2004,9,2,23.7,8,2,25.9,8,1,26.0,8,2
2004,9,3,26.7,8,2,27.8,8,1,26.8,8,2
2004,9,4,27.2,8,2,28.6,8,1,25.4,8,2
2004,9,5,26.5,8,2,25.6,8,1,25.6,8,2
2004,9,6,26.5,8,2,31.1,8,1,25.5,8,2
2004,9,7,28.4,8,2,30.7,8,1,34.1,8,2
2004,9,8,26.5,8,2,29.5,8,1,33.3,8,2
2004,9,9,25.4,8,2,26.3,8,1,23.9,8,2
2004,9,10,24.7,8,2,25.1,8,1,24.1,8,2
2004,9,11,24.6,8,2,27.8,8,1,25.4,8,2
2004,9,12,26.7,8,2,29.5,8,1,25.5,8,2
2004,9,13,27.3,8,2,31.4,8,1,29.9,8,2
2004,9,14,25.3,8,2,24.8,8,1,24.1,8,2
2004,9,15,24.6,8,2,25.0,8,1,23.0,8,2
2005,6,16,25.6,8,2,26.4,8,1,24.3,8,2
2005,6,17,21.3,8,2,21.0,8,1,20.3,8,2
2005,6,18,23.5,8,2,23.4,8,1,20.9,8,2
2005,6,19,24.5,8,2,27.1,8,1,22.7,8,2
2005,6,20,26.3,8,2,27.0,8,1,23.7,8,2
2005,6,21,28.3,8,2,31.2,8,1,27.8,8,2
2005,6,22,29.5,8,2,31.5,8,1,26.5,8,2
2005,6,23,27.2,8,2,27.3,8,1,26.4,8,2
2005,6,24,27.5,8,2,26.5,8,1,25.8,8,2
2005,6,25,26.5,8,2,30.0,8,1,28.1,8,2
2005,6,26,26.6,8,2,28.7,8,1,28.4,8,2
2005,6,27,21.8,8,2,24.0,8,1,25.8,8,2
2005,6,28,21.1,8,2,21.0,8,1,21.5,8,2
2005,6,29,25.8,8,2,25.7,8,1,23.5,8,2
2005,6,30,26.8,8,2,27.6,8,1,24.9,8,2
2005,7,1,22.7,8,2,27.4,8,1,25.1,8,2
2005,7,2,25.7,8,2,25.9,8,1,24.4,4,2
2005,7,3,28.7,8,2,28.9,8,1,27.5,8,2
2005,7,4,20.8,8,2,22.3,8,1,25.5,8,2
2005,7,5,25.1,8,2,24.8,8,1,25.1,8,2
2005,7,6,22.8,8,2,26.3,8,1,23.7,8,2
2005,7,7,23.3,8,2,22.5,8,1,21.1,8,2
2005,7,8,24.6,8,2,24.9,8,1,22.0,4,2
2005,7,9,25.0,8,2,26.8,8,1,25.4,8,2
2005,7,10,21.8,8,2,23.2,8,1,22.7,8,2
2005,7,11,23.8,8,2,23.5,8,1,21.9,8,2
2005,7,12,22.0,8,2,20.4,8,1,21.9,8,2
2005,7,13,25.0,8,2,25.8,8,1,23.8,8,2
2005,7,14,22.0,8,2,24.5,8,1,22.4,8,2
2005,7,15,26.4,8,2,27.8,8,1,24.9,8,2
2005,7,16,28.7,8,2,27.6,8,1,26.5,8,2
2005,7,17,28.4,8,2,28.8,8,1,28.4,8,2
2005,7,18,25.4,8,2,29.8,8,1,27.7,8,2
2005,7,19,26.6,8,2,26.6,8,1,25.3,8,2
2005,7,20,24.5,8,2,25.5,8,1,24.3,8,2
2005,7,21,22.6,8,2,22.9,8,1,23.5,8,2
2005,7,22,26.8,8,2,27.5,8,1,25.6,8,2
2005,7,23,26.5,8,2,26.9,8,1,24.7,8,2
2005,7,24,26.0,8,2,27.1,8,1,25.6,8,2
2005,7,25,27.5,8,2,28.1,8,1,25.8,8,2
2005,7,26,25.2,8,2,28.0,8,1,26.8,8,2
2005,7,27,24.6,8,2,25.1,8,1,23.8,8,2
2005,7,28,25.8,8,2,26.3,8,1,24.9,8,2
2005,7,29,28.1,8,2,33.0,8,1,30.1,8,2
2005,7,30,28.3,8,2,30.4,8,1,29.3,8,2
2005,7,31,27.8,8,2,30.9,8,1,27.3,8,2
2005,8,1,30.0,8,2,31.9,8,1,29.0,4,2
2005,8,2,31.4,8,2,34.1,8,1,32.2,8,2
2005,8,3,30.6,8,2,33.5,8,1,32.0,8,2
2005,8,4,32.4,8,2,34.4,8,1,32.3,8,2
2005,8,5,32.0,8,2,33.5,8,1,29.8,8,2
2005,8,6,31.5,8,2,32.9,8,1,29.3,8,2
2005,8,7,31.1,8,2,30.3,8,1,29.6,8,2
2005,8,8,25.0,8,2,27.3,8,1,25.6,8,2
2005,8,9,30.3,8,2,30.4,8,1,28.5,8,2
2005,8,10,29.6,8,2,30.3,8,1,27.6,8,2
2005,8,11,30.3,8,2,30.1,8,1,29.7,8,2
2005,8,12,24.6,8,2,25.5,8,1,25.6,8,2
2005,8,13,29.6,8,2,29.0,8,1,28.6,8,2
2005,8,14,28.4,8,2,30.1,8,1,29.3,8,2
2005,8,15,29.0,8,2,29.7,8,1,30.2,8,2
2005,8,16,30.0,8,2,31.4,8,1,28.5,8,2
2005,8,17,30.3,8,2,30.7,8,1,28.3,8,2
2005,8,18,30.2,8,2,32.1,8,1,28.8,8,2
2005,8,19,30.9,8,2,32.2,8,1,31.3,8,2
2005,8,20,30.9,8,2,33.3,8,1,30.2,8,2
2005,8,21,31.9,8,2,32.9,8,1,31.3,8,2
2005,8,22,27.2,8,2,30.3,8,1,27.9,8,2
2005,8,23,27.7,8,2,28.3,8,1,26.1,8,2
2005,8,24,27.5,8,2,29.3,8,1,27.7,8,2
2005,8,25,27.6,8,2,28.6,8,1,29.6,8,2
2005,8,26,28.5,8,2,30.0,8,1,29.6,8,2
2005,8,27,28.7,8,2,28.4,8,1,26.7,8,2
2005,8,28,28.2,8,2,28.7,8,1,27.9,8,2
2005,8,29,27.0,8,2,27.7,8,1,25.9,8,2
2005,8,30,27.7,8,2,30.1,8,1,26.4,8,2
2005,8,31,29.1,8,2,29.5,8,1,28.8,8,2
2005,9,1,29.2,8,2,31.9,8,1,30.7,8,2
2005,9,2,28.6,8,2,31.5,8,1,30.5,8,2
2005,9,3,26.0,8,2,28.7,8,1,26.2,8,2
2005,9,4,21.9,8,2,23.9,8,1,23.3,8,2
2005,9,5,23.3,8,2,24.5,8,1,24.3,8,2
2005,9,6,24.8,8,2,26.0,8,1,26.9,8,2
