ダウンロードした時刻：2025/08/07 18:17:27

,,,酒田,酒田,酒田,山形,山形,山形,飛島,飛島,飛島
年,月,日,最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,,,,,,
,,,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
1996,1,12,3.5,8,1,-0.1,8,1,2.5,8,1
1996,1,13,-1.3,8,1,-3.9,8,1,2.4,8,1
1996,1,14,-2.6,8,1,-7.3,8,1,1.7,8,1
1996,1,15,2.9,8,1,0.0,8,1,4.7,8,1
1996,1,16,0.8,8,1,0.0,8,1,-0.1,8,1
1996,1,17,-0.8,8,1,-2.6,8,1,-1.5,8,1
1996,1,18,-3.0,8,1,-4.8,8,1,-2.3,8,1
1996,1,19,-1.4,8,1,-7.3,8,1,-2.1,8,1
1996,1,20,-1.1,8,1,-4.9,8,1,1.5,8,1
1996,1,21,0.0,8,1,-3.1,8,1,0.4,8,1
1996,1,22,-0.9,8,1,-1.6,8,1,0.7,8,1
1996,1,23,-1.1,8,1,-2.9,8,1,-2.1,8,1
1996,1,24,-3.7,8,1,-7.3,8,1,-4.1,8,1
1996,1,25,-3.3,8,1,-6.7,8,1,-3.3,8,1
1996,1,26,-2.7,8,1,-5.8,8,1,-2.6,8,1
1996,1,27,0.2,8,1,-5.9,8,1,0.0,8,1
1996,1,28,0.6,8,1,-1.9,8,1,1.2,8,1
1996,1,29,0.1,8,1,-1.5,8,1,-0.2,8,1
1996,1,30,-4.5,8,1,-6.8,8,1,-4.8,8,1
1996,1,31,-5.4,8,1,-6.6,8,1,-5.7,8,1
1996,2,1,-4.4,8,1,-5.9,8,1,-5.5,8,1
1996,2,2,-6.6,8,1,-10.0,8,1,-7.1,8,1
1996,2,3,-3.5,8,1,-4.6,8,1,-3.3,8,1
1996,2,4,-1.3,8,1,-5.2,8,1,-0.8,8,1
1996,2,5,-0.4,8,1,-2.6,8,1,0.9,8,1
1996,2,6,0.3,8,1,-1.2,8,1,1.2,8,1
1996,2,7,1.8,8,1,-1.7,8,1,0.4,8,1
1996,2,8,0.1,8,1,-3.3,8,1,0.8,8,1
1996,2,9,-1.5,8,1,-2.4,8,1,-2.8,8,1
1996,2,10,-3.0,8,1,-5.6,8,1,-3.0,8,1
1996,2,11,-1.1,8,1,-5.5,8,1,-1.2,8,1
1996,2,12,4.8,8,1,4.6,8,1,7.0,8,1
1996,2,13,5.7,8,1,4.5,8,1,7.1,8,1
1996,2,14,4.7,8,1,2.2,8,1,5.1,8,1
1996,2,15,0.4,8,1,-0.9,8,1,-1.3,8,1
1996,2,16,-3.4,8,1,-4.6,8,1,-3.8,8,1
1996,2,17,-3.8,8,1,-7.4,8,1,-4.2,8,1
1996,2,18,-3.7,8,1,-3.9,8,1,-3.2,8,1
1996,2,19,-3.0,8,1,-4.8,8,1,-3.7,8,1
1996,2,20,-1.8,8,1,-5.4,8,1,-3.1,8,1
1996,2,21,-2.4,8,1,-5.7,8,1,-3.1,8,1
1996,2,22,-2.1,8,1,-6.5,8,1,-2.9,8,1
1996,2,23,-2.0,8,1,-3.6,8,1,-1.9,8,1
1996,2,24,-1.9,8,1,-5.4,8,1,-2.0,8,1
1996,2,25,-0.6,8,1,-4.7,8,1,0.5,8,1
1996,2,26,0.1,8,1,-0.9,8,1,1.2,8,1
1996,2,27,0.3,8,1,0.0,8,1,1.4,8,1
1996,2,28,1.5,8,1,-0.9,8,1,1.1,8,1
1996,2,29,1.9,8,1,1.1,8,1,4.2,8,1
1996,3,1,3.1,8,1,0.7,8,1,2.5,8,1
1996,3,2,-1.2,8,1,-2.0,8,1,-1.4,8,1
1996,3,3,-1.8,8,1,-2.5,8,1,-1.8,8,1
1996,3,4,-1.1,8,1,-4.6,8,1,-0.9,8,1
1996,3,5,-2.2,8,1,-4.7,8,1,-2.0,8,1
1996,3,6,-0.8,8,1,-4.7,8,1,-1.6,8,1
1996,3,7,2.7,8,1,-1.6,8,1,2.2,8,1
1996,3,8,2.1,8,1,0.2,8,1,3.8,8,1
1996,3,9,1.1,8,1,0.2,8,1,1.3,8,1
1996,3,10,0.4,8,1,-0.5,8,1,0.5,8,1
1996,3,11,-0.6,8,1,-3.1,8,1,0.1,8,1
1996,3,12,-0.8,8,1,-2.9,8,1,-0.6,8,1
1996,3,13,0.6,8,1,-1.2,8,1,0.1,8,1
1996,3,14,0.4,8,1,-1.1,8,1,5.3,8,1
1996,3,15,3.4,8,1,0.2,8,1,3.5,8,1
1996,3,16,3.2,8,1,0.3,8,1,3.0,8,1
1996,3,17,3.3,8,1,0.4,8,1,4.3,8,1
1996,3,18,-0.1,8,1,-1.9,8,1,0.6,8,1
1996,3,19,0.9,8,1,-2.0,8,1,-0.9,8,1
1996,3,20,-0.8,8,1,-1.0,8,1,0.2,8,1
1996,3,21,-2.5,8,1,-2.6,8,1,1.0,8,1
1996,3,22,3.6,8,1,4.3,8,1,3.1,8,1
1996,3,23,0.3,8,1,-0.9,8,1,-0.4,8,1
1996,3,24,0.7,8,1,-3.2,8,1,-0.7,8,1
1996,3,25,3.2,8,1,1.5,8,1,4.3,8,1
1996,3,26,3.9,8,1,1.5,8,1,1.6,8,1
1996,3,27,-1.2,8,1,-1.6,8,1,1.3,8,1
1996,3,28,2.1,8,1,0.3,8,1,3.2,8,1
1996,3,29,-0.7,8,1,-1.7,8,1,2.7,8,1
1996,3,30,2.5,8,1,0.6,8,1,5.2,8,1
1996,3,31,6.5,8,1,6.3,8,1,4.6,8,1
1996,12,1,-1.3,8,1,-1.4,8,1,0.9,8,1
1996,12,2,0.4,8,1,-0.8,8,1,2.0,8,1
1996,12,3,1.1,8,1,-2.1,8,1,2.3,8,1
1996,12,4,2.1,8,1,-0.8,8,1,6.3,8,1
1996,12,5,4.7,8,1,2.7,8,1,7.0,8,1
1996,12,6,2.8,8,1,0.5,8,1,2.1,8,1
1996,12,7,-0.1,8,1,-1.0,8,1,0.5,8,1
1996,12,8,0.9,8,1,-0.9,8,1,1.6,8,1
1996,12,9,3.3,8,1,1.3,8,1,4.2,8,1
1996,12,10,4.2,8,1,0.9,8,1,5.6,8,1
1996,12,11,4.9,8,1,1.4,8,1,6.6,8,1
1996,12,12,6.1,8,1,3.2,8,1,4.6,8,1
1996,12,13,0.9,8,1,0.0,8,1,1.3,8,1
1996,12,14,1.2,8,1,-1.9,8,1,4.4,8,1
1996,12,15,-0.3,8,1,-1.1,8,1,2.4,8,1
1996,12,16,-0.1,8,1,-3.1,8,1,3.1,8,1
1996,12,17,3.9,8,1,-1.0,8,1,7.7,8,1
1996,12,18,1.5,8,1,0.1,8,1,1.8,8,1
1996,12,19,-2.3,8,1,-2.7,8,1,-2.2,8,1
1996,12,20,-1.6,8,1,-3.8,8,1,-2.1,8,1
1996,12,21,1.1,8,1,-1.0,8,1,2.0,8,1
1996,12,22,1.3,8,1,0.0,8,1,3.3,8,1
1996,12,23,0.3,8,1,-0.7,8,1,0.0,8,1
1996,12,24,2.8,8,1,0.3,8,1,2.2,8,1
1996,12,25,4.5,8,1,3.6,8,1,3.2,8,1
1996,12,26,0.5,8,1,-1.9,8,1,-0.5,8,1
1996,12,27,0.5,8,1,-1.9,8,1,1.3,8,1
1996,12,28,1.1,8,1,-2.7,8,1,0.6,8,1
1996,12,29,3.3,8,1,1.1,8,1,2.2,8,1
1996,12,30,0.7,8,1,0.4,8,1,3.2,8,1
1996,12,31,0.5,8,1,-2.1,8,1,3.3,8,1
1997,1,1,3.9,8,1,0.5,8,1,6.9,8,1
1997,1,2,1.7,8,1,0.3,8,1,1.3,8,1
1997,1,3,-0.2,8,1,-1.6,8,1,0.0,8,1
1997,1,4,0.6,8,1,-1.2,8,1,0.1,8,1
1997,1,5,1.7,8,1,-3.3,8,1,0.8,8,1
1997,1,6,1.4,8,1,-0.9,8,1,1.9,8,1
1997,1,7,0.9,8,1,0.2,8,1,0.7,8,1
1997,1,8,-0.4,8,1,-1.9,8,1,0.1,8,1
1997,1,9,-0.3,8,1,-2.4,8,1,0.3,8,1
1997,1,10,0.3,8,1,-2.5,8,1,0.4,8,1
1997,1,11,0.3,8,1,-1.4,8,1,0.7,8,1
1997,1,12,0.2,8,1,-0.2,8,1,1.3,8,1
1997,1,13,0.2,8,1,-1.7,8,1,3.2,8,1
1997,1,14,0.0,8,1,-3.8,8,1,0.8,8,1
1997,1,15,1.1,8,1,-1.1,8,1,0.5,8,1
1997,1,16,2.7,8,1,-0.1,8,1,2.0,8,1
1997,1,17,1.5,8,1,-1.4,8,1,2.3,8,1
1997,1,18,0.7,8,1,-1.1,8,1,0.3,8,1
1997,1,19,-0.1,8,1,-2.3,8,1,-0.7,8,1
1997,1,20,0.2,8,1,-3.0,8,1,0.1,8,1
1997,1,21,-4.3,8,1,-5.8,8,1,-4.4,8,1
1997,1,22,-6.4,8,1,-7.8,8,1,-4.9,8,1
1997,1,23,1.2,8,1,-5.0,8,1,0.9,8,1
1997,1,24,-1.0,8,1,-2.2,8,1,-1.4,8,1
1997,1,25,-2.8,8,1,-3.5,8,1,-2.7,8,1
1997,1,26,-0.2,8,1,-2.5,8,1,-0.1,8,1
1997,1,27,0.6,8,1,-2.3,8,1,-0.1,8,1
1997,1,28,0.7,8,1,-4.4,8,1,0.6,8,1
1997,1,29,0.2,8,1,-2.3,8,1,-0.4,8,1
1997,1,30,-1.6,8,1,-3.3,8,1,-2.1,8,1
1997,1,31,-0.6,8,1,-3.3,8,1,-0.5,8,1
1997,2,1,-1.0,8,1,-5.0,8,1,0.4,8,1
1997,2,2,-2.0,8,1,-5.6,8,1,0.0,8,1
1997,2,3,-0.4,8,1,-3.1,8,1,0.4,8,1
1997,2,4,0.9,8,1,-2.7,8,1,0.4,8,1
1997,2,5,0.5,8,1,-3.1,8,1,0.9,8,1
1997,2,6,0.0,8,1,-4.1,8,1,0.5,8,1
1997,2,7,-1.9,8,1,-3.1,8,1,-1.2,8,1
1997,2,8,-2.6,8,1,-5.6,8,1,1.5,8,1
1997,2,9,3.1,8,1,-2.1,8,1,1.0,8,1
1997,2,10,0.0,8,1,-0.6,8,1,1.1,8,1
1997,2,11,-1.0,8,1,-3.5,8,1,0.7,8,1
1997,2,12,0.5,8,1,-1.9,8,1,-0.9,8,1
1997,2,13,-1.2,8,1,-3.4,8,1,-2.1,8,1
1997,2,14,0.2,8,1,-3.0,8,1,0.4,8,1
1997,2,15,0.0,8,1,-4.6,8,1,0.8,8,1
1997,2,16,2.3,8,1,0.2,8,1,1.6,8,1
1997,2,17,-0.9,8,1,-1.8,8,1,-1.4,8,1
1997,2,18,-1.7,8,1,-3.4,8,1,-1.4,8,1
1997,2,19,-2.7,8,1,-4.0,8,1,-2.5,8,1
1997,2,20,2.2,8,1,-1.4,8,1,2.2,8,1
1997,2,21,-3.4,8,1,-5.5,8,1,-2.7,8,1
1997,2,22,-2.8,8,1,-5.3,8,1,-2.7,8,1
1997,2,23,-1.2,8,1,-5.2,8,1,-1.4,8,1
1997,2,24,1.8,8,1,-0.4,8,1,3.7,8,1
1997,2,25,0.1,8,1,-2.6,8,1,6.1,8,1
1997,2,26,2.5,8,1,-1.5,8,1,0.3,8,1
1997,2,27,-0.7,8,1,-3.1,8,1,0.1,8,1
1997,2,28,-2.0,8,1,-4.7,8,1,0.5,8,1
1997,3,1,0.8,8,1,-0.5,8,1,-0.1,8,1
1997,3,2,-0.6,8,1,-2.6,8,1,-1.4,8,1
1997,3,3,-2.1,8,1,-3.1,8,1,-3.2,8,1
1997,3,4,-1.1,8,1,-5.7,8,1,0.2,8,1
1997,3,5,0.3,8,1,0.3,8,1,2.0,8,1
1997,3,6,-0.4,8,1,-2.3,8,1,2.8,8,1
1997,3,7,4.2,8,1,2.9,8,1,2.0,8,1
1997,3,8,0.1,8,1,-1.4,8,1,0.7,8,1
1997,3,9,2.0,8,1,-0.5,8,1,1.1,8,1
1997,3,10,2.2,8,1,-2.1,8,1,-0.2,8,1
1997,3,11,2.8,8,1,-0.3,8,1,0.7,8,1
1997,3,12,1.1,8,1,-0.5,8,1,0.6,8,1
1997,3,13,2.2,8,1,0.0,8,1,1.4,8,1
1997,3,14,2.7,8,1,-0.9,8,1,4.7,8,1
1997,3,15,4.3,8,1,3.9,8,1,4.9,8,1
1997,3,16,2.4,8,1,1.2,8,1,2.0,8,1
1997,3,17,1.2,8,1,-0.6,8,1,0.5,8,1
1997,3,18,-0.7,8,1,-1.0,8,1,0.6,8,1
1997,3,19,-1.6,8,1,-2.9,8,1,1.6,8,1
1997,3,20,1.0,8,1,-0.6,8,1,2.6,8,1
1997,3,21,-0.7,8,1,-2.8,8,1,2.9,8,1
1997,3,22,4.0,8,1,2.6,8,1,2.2,8,1
1997,3,23,1.7,8,1,1.2,8,1,0.8,8,1
1997,3,24,0.5,8,1,-0.1,8,1,-0.1,8,1
1997,3,25,5.0,8,1,1.9,8,1,5.3,8,1
1997,3,26,2.7,8,1,3.6,8,1,3.2,8,1
1997,3,27,0.5,8,1,2.1,8,1,3.1,8,1
1997,3,28,-0.1,8,1,-1.2,8,1,3.2,8,1
1997,3,29,4.2,8,1,0.2,8,1,6.1,8,1
1997,3,30,1.1,8,1,2.6,8,1,0.4,8,1
1997,3,31,2.1,8,1,1.8,8,1,1.3,8,1
1997,12,1,4.5,8,1,1.2,8,1,3.3,8,1
1997,12,2,-1.7,8,1,-2.5,8,1,-1.3,8,1
1997,12,3,-2.1,8,1,-3.5,8,1,-2.2,8,1
1997,12,4,0.8,8,1,-2.9,8,1,0.2,8,1
1997,12,5,2.0,8,1,-1.2,8,1,5.2,8,1
1997,12,6,2.4,8,1,-0.4,8,1,8.3,8,1
1997,12,7,5.6,8,1,1.0,8,1,8.6,8,1
1997,12,8,9.8,8,1,4.4,8,1,11.5,8,1
1997,12,9,5.5,8,1,4.1,8,1,6.0,8,1
1997,12,10,1.5,8,1,0.1,8,1,1.0,8,1
1997,12,11,0.5,8,1,-0.7,8,1,1.3,8,1
1997,12,12,1.2,8,1,0.1,8,1,0.8,8,1
1997,12,13,1.0,8,1,-1.3,8,1,0.6,8,1
1997,12,14,2.5,8,1,-0.3,8,1,3.7,8,1
1997,12,15,3.4,8,1,-0.2,8,1,4.8,8,1
1997,12,16,6.5,8,1,0.8,8,1,5.1,8,1
1997,12,17,2.7,8,1,-1.0,8,1,4.7,8,1
1997,12,18,2.1,8,1,1.5,8,1,5.3,8,1
1997,12,19,5.1,8,1,4.2,8,1,6.8,8,1
1997,12,20,5.1,8,1,1.6,8,1,2.9,8,1
1997,12,21,0.9,8,1,-1.1,8,1,0.2,8,1
1997,12,22,1.0,8,1,-1.4,8,1,0.5,8,1
1997,12,23,1.3,8,1,0.0,8,1,1.8,8,1
1997,12,24,-2.2,8,1,-2.3,8,1,0.8,8,1
1997,12,25,-0.8,8,1,-4.6,8,1,3.2,8,1
1997,12,26,-1.3,8,1,-5.0,8,1,2.8,8,1
1997,12,27,0.7,8,1,-2.0,8,1,6.9,8,1
1997,12,28,3.4,8,1,-0.9,8,1,1.8,8,1
1997,12,29,1.9,8,1,-1.0,8,1,1.1,8,1
1997,12,30,1.1,8,1,-1.0,8,1,2.9,8,1
1997,12,31,3.6,8,1,0.4,8,1,2.8,8,1
1998,1,1,0.4,8,1,-0.4,8,1,1.1,8,1
1998,1,2,0.2,8,1,-0.7,8,1,0.6,8,1
1998,1,3,1.0,8,1,-2.3,8,1,1.3,8,1
1998,1,4,0.6,8,1,-1.3,8,1,0.6,8,1
1998,1,5,0.0,8,1,-1.9,8,1,-0.4,8,1
1998,1,6,-0.8,8,1,-2.2,8,1,-1.6,8,1
1998,1,7,-2.5,8,1,-4.6,8,1,-2.0,8,1
1998,1,8,-2.8,8,1,-4.9,8,1,-1.8,8,1
1998,1,9,-2.8,8,1,-3.7,8,1,-1.7,8,1
1998,1,10,2.1,8,1,-2.4,8,1,1.1,8,1
1998,1,11,-0.2,8,1,-2.9,8,1,0.9,8,1
1998,1,12,-0.7,8,1,-4.0,8,1,0.9,8,1
1998,1,13,-1.3,8,1,-4.1,8,1,0.3,8,1
1998,1,14,-1.4,8,1,-5.7,8,1,-1.5,8,1
1998,1,15,-2.8,8,1,-4.6,8,1,-2.2,8,1
1998,1,16,-1.0,8,1,-1.7,8,1,-0.5,8,1
1998,1,17,-0.8,8,1,-3.1,8,1,0.9,8,1
1998,1,18,0.2,8,1,-3.0,8,1,3.3,8,1
1998,1,19,-2.3,8,1,-3.7,8,1,-2.5,8,1
1998,1,20,-1.8,8,1,-3.4,8,1,-2.1,8,1
1998,1,21,-1.2,8,1,-2.4,8,1,-1.3,8,1
1998,1,22,-2.9,8,1,-3.9,8,1,-2.6,8,1
1998,1,23,-3.0,8,1,-4.0,8,1,-2.6,8,1
1998,1,24,-3.4,8,1,-6.8,8,1,-4.2,8,1
1998,1,25,-3.1,8,1,-7.9,8,1,-3.1,8,1
1998,1,26,-1.4,8,1,-3.8,8,1,-2.6,8,1
1998,1,27,-3.7,8,1,-7.2,8,1,-3.8,8,1
1998,1,28,-3.2,8,1,-8.3,8,1,-3.3,8,1
1998,1,29,-3.2,8,1,-7.8,8,1,-3.1,8,1
1998,1,30,-2.7,8,1,-7.5,8,1,-1.4,8,1
1998,1,31,-2.6,8,1,-3.7,8,1,-2.8,8,1
1998,2,1,-3.0,8,1,-5.1,8,1,-2.4,8,1
1998,2,2,0.6,8,1,-1.8,8,1,0.7,8,1
1998,2,3,0.6,8,1,-2.4,8,1,0.8,8,1
1998,2,4,-3.1,8,1,-2.9,8,1,-3.0,8,1
1998,2,5,-1.8,8,1,-4.7,8,1,-1.7,8,1
1998,2,6,2.0,8,1,-1.9,8,1,0.3,8,1
1998,2,7,-2.8,8,1,-2.0,8,1,-1.2,8,1
1998,2,8,0.5,8,1,-0.7,8,1,1.2,8,1
1998,2,9,0.5,8,1,-1.1,8,1,0.4,8,1
1998,2,10,-1.3,8,1,-2.6,8,1,-2.4,8,1
1998,2,11,-1.2,8,1,-3.9,8,1,-0.9,8,1
1998,2,12,-1.0,8,1,-6.6,8,1,3.0,8,1
1998,2,13,1.9,8,1,-1.4,8,1,1.9,8,1
1998,2,14,0.7,8,1,-2.3,8,1,0.3,8,1
1998,2,15,0.4,8,1,-1.7,8,1,-0.8,8,1
1998,2,16,-0.3,8,1,-4.9,8,1,-0.9,8,1
1998,2,17,-1.8,8,1,-3.7,8,1,-2.1,8,1
1998,2,18,-2.7,8,1,-5.2,8,1,-1.5,8,1
1998,2,19,-4.3,8,1,-7.3,8,1,-0.1,8,1
1998,2,20,-0.8,8,1,-3.0,8,1,5.9,8,1
1998,2,21,-0.4,8,1,-1.6,8,1,-0.7,8,1
1998,2,22,-1.3,8,1,-3.4,8,1,-1.1,8,1
1998,2,23,-0.3,8,1,-5.8,8,1,1.1,8,1
1998,2,24,-1.1,8,1,-4.5,8,1,2.9,8,1
1998,2,25,1.9,8,1,0.9,8,1,3.3,8,1
1998,2,26,3.9,8,1,1.8,8,1,4.9,8,1
1998,2,27,1.5,8,1,0.8,8,1,3.4,8,1
1998,2,28,-0.4,8,1,-1.1,8,1,3.0,8,1
1998,3,1,3.5,8,1,2.2,8,1,4.0,8,1
1998,3,2,4.1,8,1,0.0,8,1,2.9,8,1
1998,3,3,3.1,8,1,1.5,8,1,6.5,8,1
1998,3,4,3.7,8,1,-0.6,8,1,2.2,8,1
1998,3,5,0.0,8,1,-2.0,8,1,0.9,8,1
1998,3,6,0.2,8,1,-1.1,8,1,1.6,8,1
1998,3,7,0.3,8,1,-1.8,8,1,0.1,8,1
1998,3,8,0.9,8,1,-3.2,8,1,0.9,8,1
1998,3,9,0.2,8,1,-3.0,8,1,0.2,8,1
1998,3,10,-1.3,8,1,-1.4,8,1,0.0,8,1
1998,3,11,-1.5,8,1,-4.1,8,1,-0.5,8,1
1998,3,12,5.7,8,1,1.8,8,1,6.2,8,1
1998,3,13,5.4,8,1,2.4,8,1,3.8,8,1
1998,3,14,5.2,8,1,2.4,8,1,3.5,8,1
1998,3,15,-1.9,8,1,-3.8,8,1,-1.8,8,1
1998,3,16,-1.1,8,1,-4.0,8,1,-1.2,8,1
1998,3,17,-1.2,8,1,-3.8,8,1,-1.1,8,1
1998,3,18,1.5,8,1,-1.1,8,1,1.4,8,1
1998,3,19,0.4,8,1,-1.4,8,1,2.6,8,1
1998,3,20,4.2,8,1,3.1,8,1,2.6,8,1
1998,3,21,1.6,8,1,2.1,8,1,1.8,8,1
1998,3,22,0.7,8,1,0.1,8,1,1.5,8,1
1998,3,23,1.6,8,1,-0.7,8,1,0.4,8,1
1998,3,24,1.5,8,1,1.6,8,1,1.8,8,1
1998,3,25,1.2,8,1,-1.0,8,1,5.2,8,1
1998,3,26,3.0,8,1,1.2,8,1,4.4,8,1
1998,3,27,7.0,8,1,4.5,8,1,7.0,8,1
1998,3,28,7.7,8,1,4.1,8,1,6.3,8,1
1998,3,29,8.7,8,1,4.5,8,1,9.7,8,1
1998,3,30,6.6,8,1,7.0,8,1,5.8,8,1
1998,3,31,2.2,8,1,2.7,8,1,1.6,8,1
1998,12,1,2.6,8,1,1.9,8,1,1.6,8,1
1998,12,2,-0.4,8,1,-2.0,8,1,0.7,8,1
1998,12,3,-0.4,8,1,-3.3,8,1,1.6,8,1
1998,12,4,0.3,8,1,-2.0,8,1,0.6,8,1
1998,12,5,0.8,8,1,0.6,8,1,3.8,8,1
1998,12,6,1.0,8,1,-0.9,8,1,3.5,8,1
1998,12,7,0.8,8,1,-1.6,8,1,4.5,8,1
1998,12,8,5.8,8,1,3.7,8,1,5.0,8,1
1998,12,9,1.9,8,1,1.0,8,1,1.3,8,1
1998,12,10,0.3,8,1,-1.7,8,1,1.3,8,1
1998,12,11,-0.2,8,1,-2.2,8,1,2.4,8,1
1998,12,12,3.1,8,1,0.0,8,1,2.9,8,1
1998,12,13,3.2,8,1,0.5,8,1,7.3,8,1
1998,12,14,8.3,8,1,5.0,8,1,7.9,8,1
1998,12,15,6.6,8,1,3.9,8,1,7.2,8,1
1998,12,16,6.4,8,1,7.4,8,1,7.6,8,1
1998,12,17,3.7,8,1,0.0,8,1,2.4,8,1
1998,12,18,1.3,8,1,-1.7,8,1,1.9,8,1
1998,12,19,0.9,8,1,-3.3,8,1,6.3,8,1
1998,12,20,1.1,8,1,-0.5,8,1,0.1,8,1
1998,12,21,1.8,8,1,-0.5,8,1,1.6,8,1
1998,12,22,2.5,8,1,0.2,8,1,4.4,8,1
1998,12,23,5.0,8,1,0.8,8,1,4.3,8,1
1998,12,24,1.4,8,1,0.5,8,1,1.0,8,1
1998,12,25,2.6,8,1,0.4,8,1,3.2,8,1
1998,12,26,2.8,8,1,0.9,8,1,3.3,8,1
1998,12,27,4.0,8,1,-0.3,8,1,3.3,8,1
1998,12,28,0.1,8,1,-1.6,8,1,2.4,8,1
1998,12,29,0.1,8,1,-2.8,8,1,4.5,8,1
1998,12,30,0.1,8,1,-1.8,8,1,-0.7,8,1
1998,12,31,-1.5,8,1,-3.5,8,1,-1.6,8,1
1999,1,1,-1.5,8,1,-3.3,8,1,-1.4,8,1
1999,1,2,0.2,8,1,-3.7,8,1,0.3,8,1
1999,1,3,-0.1,8,1,-1.9,8,1,-0.1,8,1
1999,1,4,-0.6,8,1,-4.5,8,1,-1.2,8,1
1999,1,5,-2.2,8,1,-7.7,8,1,0.0,8,1
1999,1,6,1.1,8,1,1.2,8,1,2.2,8,1
1999,1,7,-3.0,8,1,-2.7,8,1,-3.5,8,1
1999,1,8,-4.3,8,1,-5.1,8,1,-3.9,8,1
1999,1,9,-4.0,8,1,-5.8,8,1,-3.8,8,1
1999,1,10,-2.4,8,1,-3.3,8,1,-2.0,8,1
1999,1,11,-2.4,8,1,-3.5,8,1,-1.9,8,1
1999,1,12,1.4,8,1,-2.6,8,1,1.2,8,1
1999,1,13,1.7,8,1,-2.8,8,1,1.0,8,1
1999,1,14,-0.6,8,1,-1.7,8,1,-0.6,8,1
1999,1,15,1.2,8,1,-1.3,8,1,1.9,8,1
1999,1,16,-0.4,8,1,-1.6,8,1,-0.4,8,1
1999,1,17,-1.1,8,1,-3.5,8,1,-1.0,8,1
1999,1,18,-0.1,8,1,-3.0,8,1,1.8,8,1
1999,1,19,0.8,8,1,-2.6,8,1,6.1,8,1
1999,1,20,-0.2,8,1,-1.3,8,1,0.0,8,1
1999,1,21,-1.8,8,1,-3.3,8,1,-1.4,8,1
1999,1,22,-0.3,8,1,-2.4,8,1,0.5,8,1
1999,1,23,1.8,8,1,-1.5,8,1,1.0,8,1
1999,1,24,-0.9,8,1,-3.2,8,1,0.6,8,1
1999,1,25,1.9,8,1,-2.9,8,1,3.2,8,1
1999,1,26,1.3,8,1,-0.1,8,1,1.1,8,1
1999,1,27,0.8,8,1,-1.0,8,1,1.1,8,1
1999,1,28,-0.9,8,1,-2.0,8,1,-2.2,8,1
1999,1,29,-3.8,8,1,-4.2,8,1,-4.1,8,1
1999,1,30,-4.4,8,1,-7.0,8,1,-4.3,8,1
1999,1,31,-2.2,8,1,-5.6,8,1,-1.3,8,1
1999,2,1,0.3,8,1,-1.5,8,1,-0.3,8,1
1999,2,2,-3.7,8,1,-4.0,8,1,-3.5,8,1
1999,2,3,-5.2,8,1,-5.7,8,1,-5.2,8,1
1999,2,4,-8.9,8,1,-9.4,8,1,-2.7,8,1
1999,2,5,-6.3,8,1,-7.8,8,1,-1.0,8,1
1999,2,6,-2.4,8,1,-3.3,8,1,-2.5,8,1
1999,2,7,-0.4,8,1,-2.0,8,1,1.3,8,1
1999,2,8,-0.8,8,1,-3.7,8,1,-2.1,8,1
1999,2,9,-2.4,8,1,-6.4,8,1,-1.7,8,1
1999,2,10,-1.3,8,1,-3.5,8,1,-1.3,8,1
1999,2,11,-1.4,8,1,-4.1,8,1,0.3,8,1
1999,2,12,-0.8,8,1,-2.0,8,1,-1.5,8,1
1999,2,13,-3.3,8,1,-5.8,8,1,-3.6,8,1
1999,2,14,-3.1,8,1,-8.4,8,1,-3.0,8,1
1999,2,15,-1.4,8,1,-6.4,8,1,-1.3,8,1
1999,2,16,-0.5,8,1,-5.9,8,1,4.2,8,1
1999,2,17,-0.4,8,1,-3.0,8,1,6.9,8,1
1999,2,18,1.6,8,1,2.5,8,1,0.1,8,1
1999,2,19,-0.8,8,1,-3.0,8,1,-2.4,8,1
1999,2,20,-2.8,8,1,-5.3,8,1,-2.6,8,1
1999,2,21,-2.5,8,1,-5.0,8,1,-2.7,8,1
1999,2,22,-0.7,8,1,-2.4,8,1,-0.5,8,1
1999,2,23,1.5,8,1,-0.9,8,1,-0.5,8,1
1999,2,24,-2.3,8,1,-3.1,8,1,-0.5,8,1
1999,2,25,2.5,8,1,-0.1,8,1,3.1,8,1
1999,2,26,3.0,8,1,1.1,8,1,4.3,8,1
1999,2,27,-3.5,8,1,-4.3,8,1,-3.2,8,1
1999,2,28,-3.3,8,1,-4.5,8,1,-3.0,8,1
1999,3,1,1.5,8,1,1.1,8,1,2.0,8,1
1999,3,2,2.2,8,1,0.1,8,1,0.7,8,1
1999,3,3,-1.1,8,1,-2.2,8,1,-0.5,8,1
1999,3,4,2.5,8,1,1.4,8,1,3.8,8,1
1999,3,5,1.7,8,1,-0.5,8,1,2.5,8,1
1999,3,6,-1.5,8,1,-1.8,8,1,-1.3,8,1
1999,3,7,-1.6,8,1,-1.9,8,1,-0.5,8,1
1999,3,8,0.2,8,1,-0.8,8,1,-0.4,8,1
1999,3,9,-0.4,8,1,-1.6,8,1,-0.9,8,1
1999,3,10,-1.0,8,1,-1.1,8,1,1.0,8,1
1999,3,11,-0.3,8,1,-1.9,8,1,-1.5,8,1
1999,3,12,-2.4,8,1,-2.9,8,1,-2.2,8,1
