ダウンロードした時刻：2025/08/07 18:17:48

,,,酒田,酒田,酒田,山形,山形,山形,飛島,飛島,飛島
2015,3,30,5.6,8,1,4.7,8,1,5.8,8,1
2015,3,31,4.7,8,1,3.9,8,1,5.6,8,1
2015,12,1,3.9,8,1,0.9,8,1,4.5,8,1
2015,12,2,2.3,8,1,-1.3,8,1,3.9,8,1
2015,12,3,4.9,8,1,4.5,8,1,2.5,8,1
2015,12,4,4.1,8,1,2.4,8,1,3.0,8,1
2015,12,5,4.9,8,1,2.6,8,1,3.5,8,1
2015,12,6,3.9,8,1,2.7,8,1,3.5,8,1
2015,12,7,4.2,8,1,1.3,8,1,3.4,8,1
2015,12,8,1.9,8,1,0.2,8,1,3.0,8,1
2015,12,9,1.1,8,1,-2.4,8,1,3.8,8,1
2015,12,10,1.6,8,1,-1.6,8,1,6.6,8,1
2015,12,11,6.4,8,1,3.1,8,1,8.1,8,1
2015,12,12,2.2,8,1,1.7,8,1,7.1,8,1
2015,12,13,1.2,8,1,0.0,8,1,7.7,8,1
2015,12,14,5.0,8,1,2.5,8,1,5.8,8,1
2015,12,15,5.1,8,1,3.5,8,1,8.0,8,1
2015,12,16,5.7,8,1,6.5,8,1,4.1,8,1
2015,12,17,1.9,8,1,1.7,8,1,1.3,8,1
2015,12,18,1.4,8,1,-0.1,8,1,2.6,8,1
2015,12,19,3.1,8,1,1.3,8,1,2.4,8,1
2015,12,20,2.1,8,1,0.5,8,1,5.0,8,1
2015,12,21,1.9,8,1,-1.0,8,1,5.6,8,1
2015,12,22,4.1,8,1,0.6,8,1,4.3,8,1
2015,12,23,1.3,8,1,-2.3,8,1,5.3,8,1
2015,12,24,2.7,8,1,2.8,8,1,5.8,8,1
2015,12,25,2.5,8,1,1.5,8,1,1.5,8,1
2015,12,26,0.7,8,1,-1.2,8,1,0.3,8,1
2015,12,27,-2.6,8,1,-3.8,8,1,-2.9,8,1
2015,12,28,-0.3,8,1,-4.4,8,1,-0.3,8,1
2015,12,29,0.5,8,1,-2.4,8,1,0.6,8,1
2015,12,30,-0.3,8,1,-3.2,8,1,1.0,8,1
2015,12,31,-0.4,8,1,-1.8,8,1,1.6,8,1
2016,1,1,0.1,8,1,-2.3,8,1,2.5,8,1
2016,1,2,2.3,8,1,2.6,8,1,6.7,8,1
2016,1,3,5.8,8,1,3.8,8,1,5.6,8,1
2016,1,4,3.4,8,1,3.0,8,1,2.8,8,1
2016,1,5,1.4,8,1,0.8,8,1,1.3,8,1
2016,1,6,1.3,8,1,-0.6,8,1,1.6,8,1
2016,1,7,1.3,8,1,-0.4,8,1,1.6,8,1
2016,1,8,0.4,8,1,0.2,8,1,0.7,8,1
2016,1,9,1.2,8,1,-0.9,8,1,1.5,8,1
2016,1,10,0.7,8,1,-0.3,8,1,0.6,8,1
2016,1,11,-0.8,8,1,-1.0,8,1,-1.3,8,1
2016,1,12,-0.5,8,1,-2.3,8,1,-1.2,8,1
2016,1,13,-0.5,8,1,-2.3,8,1,-0.5,8,1
2016,1,14,-2.0,8,1,-2.8,8,1,-0.9,8,1
2016,1,15,-3.0,8,1,-2.7,8,1,-1.1,8,1
2016,1,16,-3.0,8,1,-3.5,8,1,-1.0,8,1
2016,1,17,-0.2,8,1,-4.7,8,1,0.4,8,1
2016,1,18,0.0,8,1,-1.3,8,1,0.9,8,1
2016,1,19,0.4,8,1,-1.8,8,1,1.0,8,1
2016,1,20,-0.8,8,1,-4.1,8,1,0.6,8,1
2016,1,21,0.2,8,1,-3.1,8,1,-1.0,8,1
2016,1,22,-1.1,8,1,-4.3,8,1,-1.4,8,1
2016,1,23,-1.7,8,1,-4.3,8,1,-1.3,8,1
2016,1,24,-2.6,8,1,-3.7,8,1,-2.1,8,1
2016,1,25,-0.9,8,1,-4.3,8,1,-1.6,8,1
2016,1,26,1.6,8,1,-1.3,8,1,1.6,8,1
2016,1,27,2.8,8,1,0.9,8,1,2.7,8,1
2016,1,28,1.2,8,1,0.2,8,1,1.1,8,1
2016,1,29,0.2,8,1,-2.4,8,1,0.7,8,1
2016,1,30,-1.8,8,1,-2.5,8,1,0.7,8,1
2016,1,31,-0.6,8,1,-2.4,8,1,-1.3,8,1
2016,2,1,-0.2,8,1,-2.5,8,1,-1.4,8,1
2016,2,2,-0.5,8,1,-1.9,8,1,-0.7,8,1
2016,2,3,-1.2,8,1,-2.6,8,1,-0.6,8,1
2016,2,4,-0.7,8,1,-3.7,8,1,-0.4,8,1
2016,2,5,1.3,8,1,-1.2,8,1,1.7,8,1
2016,2,6,-0.9,8,1,-2.1,8,1,-1.3,8,1
2016,2,7,-1.9,8,1,-4.9,8,1,-3.1,8,1
2016,2,8,-2.6,8,1,-6.3,8,1,0.0,8,1
2016,2,9,0.1,8,1,-3.9,8,1,0.6,8,1
2016,2,10,-0.2,8,1,-1.6,8,1,-0.8,8,1
2016,2,11,-2.1,8,1,-3.0,8,1,0.7,8,1
2016,2,12,-2.8,8,1,-6.0,8,1,1.0,8,1
2016,2,13,3.8,8,1,1.0,8,1,7.1,8,1
2016,2,14,5.6,8,1,2.2,8,1,4.0,8,1
2016,2,15,-2.9,8,1,-3.4,8,1,-3.2,8,1
2016,2,16,-2.6,8,1,-4.0,8,1,-3.1,8,1
2016,2,17,-0.1,8,1,-2.8,8,1,-0.6,8,1
2016,2,18,-0.3,8,1,-2.3,8,1,1.8,8,1
2016,2,19,-0.6,8,1,-2.7,8,1,3.8,8,1
2016,2,20,4.0,8,1,1.8,8,1,5.0,8,1
2016,2,21,2.1,8,1,1.1,8,1,0.9,8,1
2016,2,22,0.2,8,1,-0.8,8,1,0.1,8,1
2016,2,23,0.5,8,1,-1.9,8,1,0.7,8,1
2016,2,24,-2.0,8,1,-2.9,8,1,-2.6,8,1
2016,2,25,-2.7,8,1,-3.3,8,1,-2.7,8,1
2016,2,26,-1.4,8,1,-1.6,8,1,-1.6,8,1
2016,2,27,0.0,8,1,-0.5,8,1,-1.3,8,1
2016,2,28,-0.6,8,1,-1.2,8,1,-1.3,8,1
2016,2,29,2.3,8,1,-0.9,8,1,1.1,8,1
2016,3,1,-1.3,8,1,-2.5,8,1,-1.8,8,1
2016,3,2,-1.0,8,1,-2.9,8,1,-0.6,8,1
2016,3,3,0.9,8,1,-0.8,8,1,2.5,8,1
2016,3,4,0.2,8,1,-2.2,8,1,1.2,8,1
2016,3,5,-1.5,8,1,-2.4,8,1,1.2,8,1
2016,3,6,6.8,8,1,3.2,8,1,6.6,8,1
2016,3,7,5.8,8,1,5.8,8,1,5.4,8,1
2016,3,8,4.1,8,1,5.5,8,1,3.7,8,1
2016,3,9,2.8,8,1,2.1,8,1,1.5,8,1
2016,3,10,0.5,8,1,-0.8,8,1,-1.0,8,1
2016,3,11,-0.2,8,1,-1.9,8,1,-1.5,8,1
2016,3,12,-1.2,8,1,-3.2,8,1,0.1,8,1
2016,3,13,-2.2,8,1,-2.6,8,1,0.0,8,1
2016,3,14,2.7,8,1,1.7,8,1,3.2,8,1
2016,3,15,3.9,8,1,1.5,8,1,3.2,8,1
2016,3,16,3.8,8,1,2.8,8,1,6.4,8,1
2016,3,17,2.7,8,1,0.4,8,1,6.0,8,1
2016,3,18,3.9,8,1,2.7,8,1,6.1,8,1
2016,3,19,7.7,8,1,7.0,8,1,5.8,8,1
2016,3,20,5.0,8,1,2.5,8,1,3.7,8,1
2016,3,21,3.4,8,1,1.8,8,1,2.4,8,1
2016,3,22,4.5,8,1,4.0,8,1,3.2,8,1
2016,3,23,4.2,8,1,2.5,8,1,1.9,8,1
2016,3,24,1.2,8,1,1.4,8,1,1.6,8,1
2016,3,25,0.0,8,1,-0.8,8,1,0.3,8,1
2016,3,26,0.9,8,1,0.5,8,1,2.0,8,1
2016,3,27,-0.2,8,1,-2.1,8,1,2.7,8,1
2016,3,28,0.0,8,1,1.1,8,1,4.2,8,1
2016,3,29,1.4,8,1,0.1,8,1,4.6,8,1
2016,3,30,3.9,8,1,4.5,8,1,5.8,8,1
2016,3,31,2.9,8,1,1.5,8,1,6.9,8,1
2016,12,1,6.4,8,1,2.9,8,1,5.7,8,1
2016,12,2,5.1,8,1,3.8,8,1,5.5,8,1
2016,12,3,4.1,8,1,2.8,8,1,7.2,8,1
2016,12,4,4.0,8,1,0.9,8,1,8.0,8,1
2016,12,5,7.3,8,1,3.1,8,1,9.2,8,1
2016,12,6,0.6,8,1,0.3,8,1,1.2,8,1
2016,12,7,0.8,8,1,-0.1,8,1,1.0,8,1
2016,12,8,0.9,8,1,-1.2,8,1,2.2,8,1
2016,12,9,1.8,8,1,-0.9,8,1,4.3,8,1
2016,12,10,0.5,8,1,-1.1,8,1,0.0,8,1
2016,12,11,0.5,8,1,-1.6,8,1,0.0,8,1
2016,12,12,1.2,8,1,-1.5,8,1,1.6,8,1
2016,12,13,1.8,8,1,-3.1,8,1,4.6,8,1
2016,12,14,1.2,8,1,0.1,8,1,1.0,8,1
2016,12,15,0.8,8,1,-0.7,8,1,0.1,8,1
2016,12,16,0.0,8,1,-2.5,8,1,-0.6,8,1
2016,12,17,2.6,8,1,-1.4,8,1,1.9,8,1
2016,12,18,6.9,8,1,-1.0,8,1,6.1,8,1
2016,12,19,6.3,8,1,4.0,8,1,7.0,8,1
2016,12,20,4.7,8,1,3.0,8,1,5.8,8,1
2016,12,21,2.7,8,1,1.8,8,1,6.0,8,1
2016,12,22,3.9,8,1,1.4,8,1,7.5,8,1
2016,12,23,3.6,8,1,2.9,8,1,2.5,8,1
2016,12,24,0.5,8,1,-1.0,8,1,1.1,8,1
2016,12,25,0.3,8,1,-2.2,8,1,1.5,8,1
2016,12,26,-0.2,8,1,-3.9,8,1,2.9,8,1
2016,12,27,1.2,8,1,0.6,8,1,0.8,8,1
2016,12,28,-0.8,8,1,-1.5,8,1,-0.4,8,1
2016,12,29,0.8,8,1,-0.6,8,1,-0.1,8,1
2016,12,30,-0.4,8,1,-1.7,8,1,-0.5,8,1
2016,12,31,0.3,8,1,0.1,8,1,2.3,8,1
2017,1,1,-0.4,8,1,-1.1,8,1,2.4,8,1
2017,1,2,3.3,8,1,1.6,8,1,5.0,8,1
2017,1,3,3.7,8,1,0.9,8,1,2.5,8,1
2017,1,4,1.8,8,1,-0.1,8,1,2.3,8,1
2017,1,5,-1.0,8,1,-1.5,8,1,-0.6,8,1
2017,1,6,-0.3,8,1,-3.0,8,1,0.6,8,1
2017,1,7,0.9,8,1,-1.4,8,1,3.3,8,1
2017,1,8,0.0,8,1,0.6,8,1,1.8,8,1
2017,1,9,3.1,8,1,0.2,8,1,4.0,8,1
2017,1,10,0.2,8,1,-1.0,8,1,-0.4,8,1
2017,1,11,-1.5,8,1,-2.3,8,1,-2.1,8,1
2017,1,12,-1.5,8,1,-2.8,8,1,-1.4,8,1
2017,1,13,-2.2,8,1,-3.3,8,1,-2.7,8,1
2017,1,14,-4.7,8,1,-5.6,8,1,-5.0,8,1
2017,1,15,-6.0,8,1,-6.9,8,1,-5.2,8,1
2017,1,16,-2.5,8,1,-3.3,8,1,-0.1,8,1
2017,1,17,-3.4,8,1,-4.9,8,1,0.3,8,1
2017,1,18,1.1,8,1,-2.6,8,1,1.4,8,1
2017,1,19,0.6,8,1,0.1,8,1,1.2,8,1
2017,1,20,-1.9,8,1,-1.9,8,1,1.3,8,1
2017,1,21,-0.1,8,1,-0.8,8,1,0.2,8,1
2017,1,22,-1.7,8,1,-4.4,8,1,-0.2,8,1
2017,1,23,-1.3,8,1,-3.5,8,1,-1.5,8,1
2017,1,24,-2.7,8,1,-7.5,8,1,-2.8,8,1
2017,1,25,-1.6,8,1,-7.5,8,1,-1.5,8,1
2017,1,26,0.5,8,1,-1.7,8,1,1.8,8,1
2017,1,27,0.5,8,1,-3.0,8,1,0.5,8,1
2017,1,28,1.4,8,1,-1.8,8,1,0.7,8,1
2017,1,29,-0.4,8,1,-4.7,8,1,1.0,8,1
2017,1,30,-0.5,8,1,-1.0,8,1,-1.4,8,1
2017,1,31,-1.1,8,1,-3.2,8,1,-1.3,8,1
2017,2,1,-3.0,8,1,-3.7,8,1,-3.3,8,1
2017,2,2,-4.0,8,1,-5.0,8,1,-4.4,8,1
2017,2,3,0.0,8,1,-1.7,8,1,-0.7,8,1
2017,2,4,3.4,8,1,1.0,8,1,3.3,8,1
2017,2,5,0.9,8,1,-0.3,8,1,3.5,8,1
2017,2,6,2.0,8,1,0.3,8,1,2.0,8,1
2017,2,7,-1.2,8,1,-3.2,8,1,-1.5,8,1
2017,2,8,-0.7,8,1,-3.2,8,1,-1.3,8,1
2017,2,9,0.6,8,1,-2.6,8,1,1.8,8,1
2017,2,10,-0.2,8,1,-1.9,8,1,-0.4,8,1
2017,2,11,-0.7,8,1,-2.5,8,1,-0.5,8,1
2017,2,12,0.8,8,1,-2.4,8,1,0.4,8,1
2017,2,13,1.0,8,1,-0.8,8,1,1.2,8,1
2017,2,14,0.5,8,1,-0.2,8,1,1.0,8,1
2017,2,15,1.4,8,1,-2.7,8,1,1.0,8,1
2017,2,16,2.1,8,1,-0.1,8,1,5.5,8,1
2017,2,17,1.3,8,1,-1.3,8,1,1.6,8,1
2017,2,18,-0.3,8,1,-1.6,8,1,-1.2,8,1
2017,2,19,-1.7,8,1,-3.3,8,1,-1.6,8,1
2017,2,20,0.1,8,1,-2.6,8,1,0.9,8,1
2017,2,21,-1.6,8,1,-3.0,8,1,-1.9,8,1
2017,2,22,0.9,8,1,-3.7,8,1,0.1,8,1
2017,2,23,1.8,8,1,-0.1,8,1,1.7,8,1
2017,2,24,-0.8,8,1,-0.8,8,1,-1.3,8,1
2017,2,25,0.5,8,1,-2.1,8,1,0.1,8,1
2017,2,26,1.7,8,1,0.0,8,1,0.3,8,1
2017,2,27,-0.6,8,1,-2.7,8,1,-1.1,8,1
2017,2,28,-3.3,8,1,-5.9,8,1,-1.5,8,1
2017,3,1,-1.1,8,1,-4.2,8,1,2.0,8,1
2017,3,2,1.7,8,1,-1.0,8,1,3.3,8,1
2017,3,3,2.0,8,1,1.2,8,1,1.9,8,1
2017,3,4,2.4,8,1,0.9,8,1,0.7,8,1
2017,3,5,-1.1,8,1,-2.5,8,1,0.2,8,1
2017,3,6,1.6,8,1,-0.9,8,1,1.3,8,1
2017,3,7,-0.3,8,1,-1.5,8,1,-1.0,8,1
2017,3,8,0.2,8,1,-2.0,8,1,-1.1,8,1
2017,3,9,1.9,8,1,-0.2,8,1,0.8,8,1
2017,3,10,1.4,8,1,-0.7,8,1,0.5,8,1
2017,3,11,0.3,8,1,-1.6,8,1,0.0,8,1
2017,3,12,0.0,8,1,-0.2,8,1,1.7,8,1
2017,3,13,-0.2,8,1,-1.9,8,1,2.1,8,1
2017,3,14,3.3,8,1,0.3,8,1,3.3,8,1
2017,3,15,2.3,8,1,0.1,8,1,2.6,8,1
2017,3,16,2.0,8,1,-0.5,8,1,2.5,8,1
2017,3,17,3.3,8,1,-0.1,8,1,2.4,8,1
2017,3,18,5.2,8,1,0.0,8,1,2.8,8,1
2017,3,19,1.5,8,1,3.0,8,1,3.6,8,1
2017,3,20,3.1,8,1,1.8,8,1,3.6,8,1
2017,3,21,3.6,8,1,1.6,8,1,3.5,8,1
2017,3,22,4.6,8,1,2.7,8,1,3.6,8,1
2017,3,23,3.5,8,1,0.8,8,1,0.9,8,1
2017,3,24,1.2,8,1,-0.5,8,1,0.1,8,1
2017,3,25,-0.1,8,1,-0.7,8,1,1.1,8,1
2017,3,26,-1.9,8,1,-2.7,8,1,1.7,8,1
2017,3,27,2.7,8,1,0.6,8,1,3.2,8,1
2017,3,28,1.6,8,1,0.7,8,1,2.5,8,1
2017,3,29,2.3,8,1,1.3,8,1,4.5,8,1
2017,3,30,1.9,8,1,-0.4,8,1,5.7,8,1
2017,3,31,1.5,8,1,3.5,8,1,2.3,8,1
2017,12,1,0.4,8,1,-0.4,8,1,0.2,8,1
2017,12,2,1.5,8,1,0.1,8,1,1.4,8,1
2017,12,3,2.0,8,1,-1.1,8,1,4.5,8,1
2017,12,4,4.5,8,1,0.8,8,1,5.4,8,1
2017,12,5,0.3,8,1,-0.4,8,1,-0.1,8,1
2017,12,6,-0.5,8,1,-0.9,8,1,-0.2,8,1
2017,12,7,-2.9,8,1,-1.1,8,1,0.4,8,1
2017,12,8,2.3,8,1,-0.8,8,1,0.4,8,1
2017,12,9,0.5,8,1,-2.3,8,1,0.3,8,1
2017,12,10,0.7,8,1,-0.7,8,1,2.5,8,1
2017,12,11,0.9,8,1,-1.4,8,1,-0.3,8,1
2017,12,12,-0.1,8,1,-1.7,8,1,-0.2,8,1
2017,12,13,0.2,8,1,-2.4,8,1,-0.4,8,1
2017,12,14,0.9,8,1,-2.7,8,1,0.4,8,1
2017,12,15,1.3,8,1,-1.4,8,1,3.4,8,1
2017,12,16,1.1,8,1,-1.0,8,1,0.5,8,1
2017,12,17,-0.3,8,1,-2.7,8,1,-1.0,8,1
2017,12,18,0.4,8,1,-2.7,8,1,0.1,8,1
2017,12,19,-0.1,8,1,-1.7,8,1,-0.8,8,1
2017,12,20,0.1,8,1,-2.4,8,1,-0.6,8,1
2017,12,21,-1.5,8,1,-1.3,8,1,0.5,8,1
2017,12,22,1.6,8,1,-2.3,8,1,4.3,8,1
2017,12,23,3.4,8,1,0.5,8,1,5.3,8,1
2017,12,24,4.4,8,1,-0.1,8,1,6.4,8,1
2017,12,25,1.1,8,1,-0.6,8,1,1.5,8,1
2017,12,26,-2.4,8,1,-3.0,8,1,-2.3,8,1
2017,12,27,-3.1,8,1,-4.3,8,1,-2.5,8,1
2017,12,28,-1.0,8,1,-3.3,8,1,-1.0,8,1
2017,12,29,0.6,8,1,-1.3,8,1,-0.9,8,1
2017,12,30,0.4,8,1,-1.9,8,1,-0.8,8,1
2017,12,31,-0.7,8,1,-4.3,8,1,2.4,8,1
2018,1,1,2.1,8,1,-2.1,8,1,2.6,8,1
2018,1,2,-0.3,8,1,-1.6,8,1,-0.7,8,1
2018,1,3,-2.7,8,1,-3.5,8,1,-2.2,8,1
2018,1,4,0.2,8,1,-4.9,8,1,-0.3,8,1
2018,1,5,-0.5,8,1,-5.4,8,1,0.9,8,1
2018,1,6,0.3,8,1,-3.2,8,1,0.1,8,1
2018,1,7,0.6,8,1,-1.2,8,1,-0.4,8,1
2018,1,8,-0.8,8,1,-3.9,8,1,2.4,8,1
2018,1,9,3.4,8,1,0.1,8,1,2.2,8,1
2018,1,10,-0.5,8,1,-1.0,8,1,-1.2,8,1
2018,1,11,-4.2,8,1,-5.4,8,1,-2.2,8,1
2018,1,12,-6.2,8,1,-9.3,8,1,-2.0,8,1
2018,1,13,-1.6,8,1,-8.1,8,1,-1.0,8,1
2018,1,14,-2.0,8,1,-7.0,8,1,-1.5,8,1
2018,1,15,-4.6,8,1,-9.7,8,1,1.7,8,1
2018,1,16,2.3,8,1,-1.9,8,1,2.5,8,1
2018,1,17,3.3,8,1,0.5,8,1,4.3,8,1
2018,1,18,2.6,8,1,0.5,8,1,3.8,8,1
2018,1,19,-1.8,8,1,-2.7,8,1,-0.3,8,1
2018,1,20,-2.6,8,1,-5.5,8,1,0.1,8,1
2018,1,21,-0.9,8,1,-4.0,8,1,-1.5,8,1
2018,1,22,-3.8,8,1,-5.9,8,1,-3.1,8,1
2018,1,23,-1.0,8,1,-4.3,8,1,-1.4,8,1
2018,1,24,-6.8,8,1,-7.8,8,1,-6.1,8,1
2018,1,25,-6.1,8,1,-7.6,8,1,-6.1,8,1
2018,1,26,-4.9,8,1,-6.7,8,1,-4.7,8,1
2018,1,27,-2.2,8,1,-5.0,8,1,-3.3,8,1
2018,1,28,-0.1,8,1,-3.3,8,1,-0.8,8,1
2018,1,29,-3.7,8,1,-4.8,8,1,-3.5,8,1
2018,1,30,-3.7,8,1,-5.6,8,1,-4.1,8,1
2018,1,31,-0.8,8,1,-6.3,8,1,-1.6,8,1
2018,2,1,-6.6,8,1,-4.7,8,1,-1.9,8,1
2018,2,2,-9.7,8,1,-6.9,8,1,-1.9,8,1
2018,2,3,-5.2,8,1,-6.2,8,1,0.5,8,1
2018,2,4,0.3,8,1,-3.2,8,1,0.3,8,1
2018,2,5,-0.8,8,1,-5.1,8,1,-0.3,8,1
2018,2,6,-0.9,8,1,-6.8,8,1,0.5,8,1
2018,2,7,-1.3,8,1,-2.0,8,1,-0.8,8,1
2018,2,8,-1.7,8,1,-4.2,8,1,-1.4,8,1
2018,2,9,0.6,8,1,-3.6,8,1,-0.4,8,1
2018,2,10,-0.3,8,1,-2.8,8,1,3.2,8,1
2018,2,11,-2.5,8,1,-2.3,8,1,-3.4,8,1
2018,2,12,-2.8,8,1,-4.6,8,1,-3.5,8,1
2018,2,13,-3.0,8,1,-4.7,8,1,-3.6,8,1
2018,2,14,0.4,8,1,-3.5,8,1,0.2,8,1
2018,2,15,-0.5,8,1,-1.9,8,1,-0.9,8,1
2018,2,16,-0.8,8,1,-4.0,8,1,-0.6,8,1
2018,2,17,-4.4,8,1,-6.0,8,1,-3.6,8,1
2018,2,18,-3.2,8,1,-6.6,8,1,-3.6,8,1
2018,2,19,-1.6,8,1,-7.1,8,1,-1.9,8,1
2018,2,20,-1.2,8,1,-5.5,8,1,-1.9,8,1
2018,2,21,-1.2,8,1,-4.3,8,1,-2.5,8,1
2018,2,22,-4.7,8,1,-6.1,8,1,-3.4,8,1
2018,2,23,-6.2,8,1,-6.7,8,1,-0.8,8,1
2018,2,24,-2.0,8,1,-4.4,8,1,-1.8,8,1
2018,2,25,-1.4,8,1,-4.3,8,1,-2.2,8,1
2018,2,26,-4.3,8,1,-5.7,8,1,-1.9,8,1
2018,2,27,-0.2,8,1,-5.4,8,1,-0.8,8,1
2018,2,28,1.8,8,1,-2.2,8,1,0.6,8,1
2018,3,1,3.4,8,1,1.0,8,1,2.2,8,1
2018,3,2,-0.2,8,1,-2.2,8,1,-1.1,8,1
2018,3,3,-0.4,8,1,-3.6,8,1,0.7,8,1
2018,3,4,1.5,8,1,-2.1,8,1,5.3,8,1
2018,3,5,2.5,8,1,2.5,8,1,1.1,8,1
2018,3,6,-0.6,8,1,-1.3,8,1,-2.2,8,1
2018,3,7,-1.6,8,1,-4.8,8,1,-2.7,8,1
2018,3,8,2.1,8,1,-1.7,8,1,1.9,8,1
2018,3,9,3.6,8,1,2.1,8,1,2.1,8,1
2018,3,10,2.0,8,1,-1.7,8,1,0.7,8,1
2018,3,11,0.3,8,1,-3.6,8,1,0.2,8,1
2018,3,12,0.5,8,1,-1.3,8,1,0.2,8,1
2018,3,13,-0.1,8,1,-2.4,8,1,2.5,8,1
2018,3,14,2.0,8,1,2.7,8,1,7.9,8,1
2018,3,15,4.6,8,1,2.7,8,1,7.7,8,1
2018,3,16,1.4,8,1,0.1,8,1,0.0,8,1
2018,3,17,-1.0,8,1,-1.4,8,1,-0.3,8,1
2018,3,18,-2.2,8,1,-3.6,8,1,-0.1,8,1
2018,3,19,2.6,8,1,3.4,8,1,1.6,8,1
2018,3,20,-1.0,8,1,-0.5,8,1,0.3,8,1
2018,3,21,-2.1,8,1,-1.8,8,1,0.5,8,1
2018,3,22,4.8,8,1,0.3,8,1,3.7,8,1
2018,3,23,4.0,8,1,2.1,8,1,3.1,8,1
2018,3,24,2.9,8,1,-0.8,8,1,2.9,8,1
2018,3,25,3.2,8,1,2.2,8,1,6.3,8,1
2018,3,26,3.8,8,1,6.3,8,1,7.8,8,1
2018,3,27,4.3,8,1,3.1,8,1,6.8,8,1
2018,3,28,4.4,8,1,3.8,8,1,7.2,8,1
2018,3,29,7.1,8,1,5.6,8,1,6.4,8,1
2018,3,30,1.0,8,1,1.5,8,1,2.5,8,1
2018,3,31,-0.7,8,1,-1.5,8,1,2.5,8,1
2018,12,1,3.5,8,1,0.7,8,1,4.7,8,1
2018,12,2,3.5,8,1,-0.1,8,1,4.7,8,1
2018,12,3,4.0,8,1,0.3,8,1,8.6,8,1
2018,12,4,9.9,8,1,6.0,8,1,11.1,8,1
2018,12,5,3.6,8,1,2.3,8,1,3.3,8,1
2018,12,6,3.1,8,1,1.8,8,1,3.8,8,1
2018,12,7,1.3,8,1,1.2,8,1,1.0,8,1
2018,12,8,-0.5,8,1,-1.6,8,1,-0.2,8,1
2018,12,9,-0.8,8,1,-2.3,8,1,-1.2,8,1
2018,12,10,0.7,8,1,-2.8,8,1,0.0,8,1
2018,12,11,-1.7,8,1,-3.3,8,1,1.9,8,1
2018,12,12,1.5,8,1,0.1,8,1,1.8,8,1
2018,12,13,1.8,8,1,-0.1,8,1,1.1,8,1
2018,12,14,0.5,8,1,-0.9,8,1,-0.2,8,1
2018,12,15,0.0,8,1,-2.0,8,1,-0.2,8,1
2018,12,16,1.8,8,1,-2.0,8,1,5.2,8,1
2018,12,17,3.2,8,1,-0.6,8,1,3.2,8,1
2018,12,18,2.4,8,1,2.2,8,1,2.7,8,1
2018,12,19,1.7,8,1,0.9,8,1,3.6,8,1
2018,12,20,4.1,8,1,0.2,8,1,3.2,8,1
2018,12,21,2.4,8,1,-0.3,8,1,4.1,8,1
2018,12,22,1.1,8,1,-1.6,8,1,5.8,8,1
2018,12,23,0.5,8,1,-0.6,8,1,5.1,8,1
2018,12,24,1.7,8,1,0.5,8,1,0.9,8,1
2018,12,25,1.2,8,1,0.3,8,1,2.1,8,1
2018,12,26,3.6,8,1,2.1,8,1,2.3,8,1
2018,12,27,-1.5,8,1,-3.0,8,1,-2.1,8,1
2018,12,28,-2.2,8,1,-3.6,8,1,-2.2,8,1
2018,12,29,-2.0,8,1,-4.4,8,1,-1.8,8,1
2018,12,30,-1.0,8,1,-4.4,8,1,-1.6,8,1
2018,12,31,0.6,8,1,-5.4,8,1,0.3,8,1
2019,1,1,1.1,8,1,-2.5,8,1,1.6,8,1
2019,1,2,-0.8,8,1,-2.4,8,1,0.1,8,1
2019,1,3,-0.3,8,1,-3.1,8,1,-0.5,8,1
2019,1,4,2.1,8,1,0.5,8,1,3.9,8,1
2019,1,5,-0.7,8,1,-1.8,8,1,-1.0,8,1
2019,1,6,-0.8,8,1,-4.7,8,1,-0.5,8,1
2019,1,7,0.7,8,1,-0.5,8,1,0.9,8,1
2019,1,8,0.0,8,1,-1.8,8,1,0.0,8,1
2019,1,9,-0.5,8,1,-2.3,8,1,-0.8,8,1
2019,1,10,1.2,8,1,-2.3,8,1,4.6,8,1
2019,1,11,1.5,8,1,-1.3,8,1,0.9,8,1
2019,1,12,-0.3,8,1,-4.2,8,1,0.2,8,1
2019,1,13,0.0,8,1,-2.4,8,1,1.3,8,1
2019,1,14,-0.6,8,1,-2.4,8,1,1.4,8,1
2019,1,15,-1.4,8,1,-5.0,8,1,2.5,8,1
2019,1,16,-0.2,8,1,-1.2,8,1,-0.9,8,1
2019,1,17,-1.5,8,1,-2.1,8,1,-2.1,8,1
2019,1,18,-1.6,8,1,-3.4,8,1,-2.2,8,1
2019,1,19,0.9,8,1,-0.9,8,1,0.8,8,1
2019,1,20,-0.5,8,1,-2.0,8,1,-1.6,8,1
2019,1,21,-2.0,8,1,-3.7,8,1,-2.7,8,1
2019,1,22,-0.1,8,1,-1.4,8,1,-0.2,8,1
2019,1,23,0.5,8,1,-3.2,8,1,0.5,8,1
2019,1,24,-2.1,8,1,-5.2,8,1,-2.0,8,1
2019,1,25,-1.2,8,1,-6.0,8,1,-1.6,8,1
2019,1,26,-3.8,8,1,-5.7,8,1,-1.3,8,1
2019,1,27,-3.3,8,1,-6.3,8,1,-0.6,8,1
2019,1,28,0.0,8,1,-3.8,8,1,0.3,8,1
2019,1,29,0.6,8,1,-1.8,8,1,0.2,8,1
2019,1,30,-0.1,8,1,-3.6,8,1,0.7,8,1
2019,1,31,0.1,8,1,-3.3,8,1,-1.3,8,1
2019,2,1,-2.6,8,1,-2.9,8,1,-2.9,8,1
