ダウンロードした時刻：2023/03/14 16:20:13

,,,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田
2003,3,30,7.5,8,1,11.2,8,1,4.5,8,1
2003,3,31,8.3,8,1,12.0,8,1,5.1,8,1
2003,4,1,7.2,8,1,10.5,8,1,2.9,8,1
2003,4,2,6.7,8,1,11.1,8,1,2.2,8,1
2003,4,3,7.4,8,1,13.7,8,1,0.2,8,1
2003,4,4,10.0,8,1,16.2,8,1,4.0,8,1
2003,4,5,7.5,8,1,9.1,8,1,5.9,8,1
2003,4,6,8.4,8,1,10.6,8,1,5.6,8,1
2003,4,7,11.7,8,1,16.0,8,1,9.0,8,1
2003,4,8,12.5,8,1,17.5,8,1,9.2,8,1
2003,4,9,7.0,8,1,11.8,8,1,4.9,8,1
2003,4,10,7.3,8,1,11.1,8,1,3.5,8,1
2003,4,11,9.5,8,1,16.4,8,1,1.0,8,1
2003,4,12,10.8,8,1,13.1,8,1,8.5,8,1
2003,4,13,10.9,8,1,14.1,8,1,7.0,8,1
2003,4,14,9.3,8,1,14.4,8,1,3.7,8,1
2003,4,15,12.2,8,1,20.8,8,1,2.9,8,1
2003,4,16,12.0,8,1,16.5,8,1,8.5,8,1
2003,4,17,15.0,8,1,23.5,8,1,7.8,8,1
2003,4,18,14.4,8,1,17.7,8,1,11.3,8,1
2003,4,19,12.2,8,1,17.7,8,1,8.7,8,1
2003,4,20,9.0,8,1,11.2,8,1,7.9,8,1
2003,4,21,8.1,8,1,11.3,8,1,6.7,8,1
2003,4,22,8.8,8,1,12.4,8,1,3.5,8,1
2003,4,23,10.3,8,1,11.5,8,1,8.6,8,1
2003,4,24,11.4,8,1,15.6,8,1,9.5,8,1
2003,4,25,12.0,8,1,15.9,8,1,8.5,8,1
2003,4,26,11.6,8,1,15.5,8,1,9.6,8,1
2003,4,27,12.6,8,1,16.7,8,1,8.7,8,1
2003,4,28,14.1,8,1,20.6,8,1,7.7,8,1
2003,4,29,17.3,8,1,26.0,8,1,9.8,8,1
2003,4,30,11.5,8,1,17.2,8,1,7.6,8,1
2003,12,24,9.4,8,1,11.7,8,1,7.6,8,1
2003,12,25,9.4,8,1,12.7,8,1,6.2,8,1
2003,12,26,4.1,8,1,6.4,8,1,1.4,8,1
2003,12,27,0.9,8,1,2.8,8,1,-1.4,8,1
2003,12,28,5.0,8,1,7.7,8,1,0.6,8,1
2003,12,29,7.6,8,1,10.2,8,1,4.5,8,1
2003,12,30,4.0,8,1,6.6,8,1,2.3,8,1
2003,12,31,5.4,8,1,9.6,8,1,1.6,8,1
2004,1,1,5.8,8,1,8.4,8,1,3.0,8,1
2004,1,2,4.5,8,1,6.4,8,1,3.7,8,1
2004,1,3,4.9,8,1,7.0,8,1,2.1,8,1
2004,1,4,3.7,8,1,6.0,8,1,0.7,8,1
2004,1,5,3.8,8,1,5.9,8,1,0.5,8,1
2004,1,6,2.2,8,1,4.5,8,1,-0.4,8,1
2004,1,7,1.8,8,1,5.1,8,1,-1.2,8,1
2004,1,8,1.2,8,1,4.7,8,1,-1.3,8,1
2004,1,9,1.7,8,1,4.0,8,1,-2.6,8,1
2004,1,10,0.7,8,1,6.4,8,1,-3.8,8,1
2004,1,11,0.2,8,1,2.2,8,1,-2.4,8,1
2004,1,12,1.7,8,1,2.9,8,1,0.3,8,1
2004,1,13,2.6,8,1,6.7,8,1,-0.2,8,1
2004,1,14,-0.3,8,1,3.4,8,1,-2.7,8,1
2004,1,15,-0.7,8,1,1.5,8,1,-2.4,8,1
2004,1,16,1.0,8,1,3.8,8,1,-1.7,8,1
2004,1,17,0.1,8,1,3.9,8,1,-2.4,8,1
2004,1,18,-0.4,8,1,3.7,8,1,-3.5,8,1
2004,1,19,3.5,8,1,6.8,8,1,0.1,8,1
2004,1,20,4.7,8,1,7.7,8,1,1.7,8,1
2004,1,21,3.2,8,1,5.8,8,1,1.5,8,1
2004,1,22,0.0,8,1,2.0,8,1,-2.2,8,1
2004,1,23,0.5,8,1,2.6,8,1,-2.6,8,1
2004,1,24,2.7,8,1,5.2,8,1,0.0,8,1
2004,1,25,0.7,8,1,4.1,8,1,-0.9,8,1
2004,1,26,1.8,8,1,3.0,8,1,-0.9,8,1
2004,1,27,1.0,8,1,2.1,8,1,-1.4,8,1
2004,1,28,2.7,8,1,6.8,8,1,-0.2,8,1
2004,1,29,2.6,8,1,,1,1,1.1,8,1
2004,1,30,3.8,8,1,5.8,8,1,2.0,8,1
2004,1,31,2.8,8,1,3.8,8,1,1.4,8,1
2004,2,1,3.5,8,1,5.8,8,1,-0.5,8,1
2004,2,2,3.4,8,1,7.2,8,1,-0.7,8,1
2004,2,3,2.6,8,1,6.2,8,1,-1.0,8,1
2004,2,4,1.2,8,1,2.6,8,1,-1.2,8,1
2004,2,5,0.6,8,1,2.5,8,1,-1.9,8,1
2004,2,6,0.4,8,1,2.3,8,1,-1.6,8,1
2004,2,7,0.0,8,1,1.2,8,1,-1.6,8,1
2004,2,8,1.2,8,1,3.3,8,1,-1.2,8,1
2004,2,9,0.7,8,1,2.4,8,1,-1.4,8,1
2004,2,10,0.3,8,1,2.4,8,1,-2.2,8,1
2004,2,11,0.2,8,1,5.0,8,1,-4.8,8,1
2004,2,12,4.7,8,1,6.6,8,1,1.4,8,1
2004,2,13,3.7,8,1,7.2,8,1,1.4,8,1
2004,2,14,5.3,8,1,10.4,8,1,1.0,8,1
2004,2,15,4.1,8,1,6.8,8,1,2.0,8,1
2004,2,16,3.0,8,1,5.0,8,1,1.2,8,1
2004,2,17,3.9,8,1,6.8,8,1,1.6,8,1
2004,2,18,2.8,8,1,4.5,8,1,1.5,8,1
2004,2,19,2.7,8,1,5.7,8,1,1.1,8,1
2004,2,20,2.8,8,1,8.2,8,1,-1.8,8,1
2004,2,21,7.4,8,1,15.2,8,1,-0.7,8,1
2004,2,22,12.4,8,1,21.6,8,1,6.4,8,1
2004,2,23,3.9,8,1,13.0,8,1,1.1,8,1
2004,2,24,4.2,8,1,7.7,8,1,1.7,8,1
2004,2,25,7.7,8,1,10.9,8,1,3.7,8,1
2004,2,26,5.6,8,1,11.4,8,1,-0.1,8,1
2004,2,27,1.1,8,1,3.6,8,1,-1.1,8,1
2004,2,28,3.7,8,1,9.1,8,1,0.4,8,1
2004,2,29,4.9,8,1,8.3,8,1,2.2,8,1
2004,3,1,1.3,8,1,3.6,8,1,-1.4,8,1
2004,3,2,0.4,8,1,4.6,8,1,-2.0,8,1
2004,3,3,-1.4,8,1,1.0,8,1,-3.4,8,1
2004,3,4,0.2,8,1,1.8,8,1,-1.2,8,1
2004,3,5,-0.9,8,1,1.4,8,1,-4.0,8,1
2004,3,6,0.9,8,1,5.6,8,1,-4.9,8,1
2004,3,7,1.6,8,1,3.7,8,1,-0.8,8,1
2004,3,8,2.1,8,1,4.9,8,1,-1.4,8,1
2004,3,9,5.8,8,1,10.0,8,1,1.7,8,1
2004,3,10,9.6,8,1,17.2,8,1,2.2,8,1
2004,3,11,8.6,8,1,16.8,8,1,3.6,8,1
2004,3,12,7.3,8,1,10.9,8,1,5.6,8,1
2004,3,13,5.0,8,1,8.7,8,1,2.5,8,1
2004,3,14,4.5,8,1,7.9,8,1,0.1,8,1
2004,3,15,3.4,8,1,8.1,8,1,-0.5,8,1
2004,3,16,7.2,8,1,15.9,8,1,-0.7,8,1
2004,3,17,12.5,8,1,22.6,8,1,5.4,8,1
2004,3,18,3.1,8,1,6.3,8,1,1.0,8,1
2004,3,19,3.9,8,1,7.7,8,1,1.0,8,1
2004,3,20,4.8,8,1,11.0,8,1,-0.6,8,1
2004,3,21,5.0,8,1,10.4,8,1,0.3,8,1
2004,3,22,5.7,8,1,10.1,8,1,1.0,8,1
2004,3,23,6.4,8,1,10.9,8,1,3.0,8,1
2004,3,24,7.5,8,1,14.1,8,1,1.6,8,1
2004,3,25,8.4,8,1,11.6,8,1,5.7,8,1
2004,3,26,7.0,8,1,9.9,8,1,5.1,8,1
2004,3,27,6.5,8,1,9.4,8,1,2.4,8,1
2004,3,28,7.1,8,1,12.7,8,1,0.7,8,1
2004,3,29,11.1,8,1,17.5,8,1,5.7,8,1
2004,3,30,12.8,8,1,20.4,8,1,8.3,8,1
2004,3,31,8.2,8,1,12.4,8,1,3.9,8,1
2004,4,1,7.7,8,1,11.2,8,1,5.0,8,1
2004,4,2,7.6,8,1,13.3,8,1,4.1,8,1
2004,4,3,4.4,8,1,6.1,8,1,2.2,8,1
2004,4,4,4.8,8,1,8.9,8,1,1.3,8,1
2004,4,5,5.4,8,1,10.7,8,1,-1.2,8,1
2004,4,6,10.0,8,1,18.1,8,1,1.6,8,1
2004,4,7,8.1,8,1,11.7,8,1,5.1,8,1
2004,4,8,8.3,8,1,11.1,8,1,4.4,8,1
2004,4,9,9.5,8,1,15.2,8,1,1.4,8,1
2004,4,10,10.3,8,1,15.2,8,1,4.8,8,1
2004,4,11,13.7,8,1,22.1,8,1,7.2,8,1
2004,4,12,11.5,8,1,17.2,8,1,6.7,8,1
2004,4,13,11.5,8,1,17.7,8,1,7.1,8,1
2004,4,14,9.1,8,1,13.9,8,1,5.3,8,1
2004,4,15,9.6,8,1,14.3,8,1,4.1,8,1
2004,4,16,13.4,8,1,21.0,8,1,6.0,8,1
2004,4,17,9.9,8,1,15.3,8,1,3.3,8,1
2004,4,18,13.5,8,1,23.7,8,1,2.1,8,1
2004,4,19,15.5,8,1,22.7,8,1,10.6,8,1
2004,4,20,12.4,8,1,16.2,8,1,9.5,8,1
2004,4,21,11.8,8,1,15.0,8,1,8.1,8,1
2004,4,22,14.7,8,1,20.7,8,1,8.6,8,1
2004,4,23,9.6,8,1,12.3,8,1,6.5,8,1
2004,4,24,6.7,8,1,11.4,8,1,4.1,8,1
2004,4,25,8.9,8,1,13.6,8,1,3.1,8,1
2004,4,26,10.3,8,1,14.1,8,1,5.9,8,1
2004,4,27,11.4,8,1,14.4,8,1,8.8,8,1
2004,4,28,10.9,8,1,14.0,8,1,9.3,8,1
2004,4,29,11.5,8,1,15.7,8,1,7.9,8,1
2004,4,30,14.0,8,1,20.2,8,1,5.9,8,1
