ダウンロードした時刻：2023/03/14 16:20:43

,,,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田
年,月,日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,,,,,,
,,,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
2004,12,24,2.5,8,1,5.6,8,1,1.0,8,1
2004,12,25,2.1,8,1,4.2,8,1,0.6,8,1
2004,12,26,3.0,8,1,6.5,8,1,0.3,8,1
2004,12,27,2.4,8,1,4.5,8,1,-0.3,8,1
2004,12,28,1.3,8,1,2.4,8,1,-0.5,8,1
2004,12,29,0.3,8,1,2.2,8,1,-1.0,8,1
2004,12,30,1.0,8,1,2.9,8,1,-1.1,8,1
2004,12,31,0.8,8,1,2.9,8,1,-0.7,8,1
2005,1,1,0.4,8,1,2.1,8,1,-0.8,8,1
2005,1,2,3.0,8,1,6.7,8,1,-0.1,8,1
2005,1,3,6.0,8,1,10.1,8,1,2.1,8,1
2005,1,4,4.9,8,1,9.6,8,1,-0.4,8,1
2005,1,5,0.7,8,1,2.2,8,1,-1.6,8,1
2005,1,6,1.6,8,1,3.7,8,1,-0.4,8,1
2005,1,7,2.5,8,1,6.4,8,1,0.4,8,1
2005,1,8,0.6,8,1,2.3,8,1,-2.0,8,1
2005,1,9,-0.4,8,1,1.5,8,1,-2.0,8,1
2005,1,10,0.3,8,1,2.0,8,1,-1.5,8,1
2005,1,11,0.9,8,1,2.4,8,1,-0.7,8,1
2005,1,12,-0.5,8,1,1.1,8,1,-3.4,8,1
2005,1,13,2.9,8,1,4.0,8,1,-0.1,8,1
2005,1,14,3.2,8,1,6.1,8,1,0.3,8,1
2005,1,15,3.0,8,1,5.2,8,1,-1.0,8,1
2005,1,16,2.7,8,1,5.1,8,1,0.6,8,1
2005,1,17,3.1,8,1,5.8,8,1,0.3,8,1
2005,1,18,4.6,8,1,6.6,8,1,0.4,8,1
2005,1,19,2.7,8,1,6.0,8,1,-0.9,8,1
2005,1,20,4.6,8,1,7.3,8,1,1.6,8,1
2005,1,21,2.7,8,1,5.3,8,1,-0.7,8,1
2005,1,22,-0.2,8,1,1.8,8,1,-2.6,8,1
2005,1,23,1.7,8,1,4.4,8,1,-1.6,8,1
2005,1,24,2.0,8,1,7.6,8,1,-2.0,8,1
2005,1,25,2.5,8,1,5.2,8,1,0.5,8,1
2005,1,26,1.3,8,1,3.4,8,1,-0.5,8,1
2005,1,27,2.4,8,1,4.8,8,1,0.0,8,1
2005,1,28,2.0,8,1,5.0,8,1,-2.1,8,1
2005,1,29,4.0,8,1,11.3,8,1,-2.2,8,1
2005,1,30,-0.6,8,1,3.5,8,1,-3.5,8,1
2005,1,31,-0.7,8,1,1.9,8,1,-2.8,8,1
2005,2,1,-0.4,8,1,1.1,8,1,-2.2,8,1
2005,2,2,0.2,8,1,2.5,8,1,-1.6,8,1
2005,2,3,1.0,8,1,2.6,8,1,-1.4,8,1
2005,2,4,1.3,8,1,2.3,8,1,-0.1,8,1
2005,2,5,0.4,8,1,2.3,8,1,-1.6,8,1
2005,2,6,1.1,8,1,2.3,8,1,-0.6,8,1
2005,2,7,1.4,8,1,3.5,8,1,-2.5,8,1
2005,2,8,0.9,8,1,4.2,8,1,-3.0,8,1
2005,2,9,2.3,8,1,6.3,8,1,0.0,8,1
2005,2,10,1.3,8,1,3.8,8,1,-2.1,8,1
2005,2,11,-1.8,8,1,-0.1,8,1,-3.6,8,1
2005,2,12,-0.5,8,1,1.0,8,1,-3.2,8,1
2005,2,13,0.8,8,1,2.4,8,1,-1.1,8,1
2005,2,14,0.8,8,1,2.4,8,1,-1.4,8,1
2005,2,15,1.4,8,1,5.1,8,1,-1.2,8,1
2005,2,16,0.3,8,1,1.9,8,1,-1.9,8,1
2005,2,17,3.5,8,1,6.5,8,1,1.4,8,1
2005,2,18,2.0,8,1,4.2,8,1,0.4,8,1
2005,2,19,2.9,8,1,4.5,8,1,1.6,8,1
2005,2,20,1.8,8,1,6.3,8,1,-1.6,8,1
2005,2,21,-0.8,8,1,0.2,8,1,-1.6,8,1
2005,2,22,0.1,8,1,1.9,8,1,-2.6,8,1
2005,2,23,1.9,8,1,6.4,8,1,-2.5,8,1
2005,2,24,0.2,8,1,1.9,8,1,-1.6,8,1
2005,2,25,0.5,8,1,4.8,8,1,-2.1,8,1
2005,2,26,-0.7,8,1,1.1,8,1,-2.8,8,1
2005,2,27,-0.3,8,1,1.7,8,1,-3.5,8,1
2005,2,28,1.1,8,1,4.6,8,1,-0.5,8,1
2005,3,1,-0.5,8,1,1.5,8,1,-2.7,8,1
2005,3,2,-0.5,8,1,0.9,8,1,-2.4,8,1
2005,3,3,0.5,8,1,2.6,8,1,-1.3,8,1
2005,3,4,0.1,8,1,1.3,8,1,-1.1,8,1
2005,3,5,0.8,8,1,4.2,8,1,-4.1,8,1
2005,3,6,1.8,8,1,5.2,8,1,-2.7,8,1
2005,3,7,5.7,8,1,9.1,8,1,0.5,8,1
2005,3,8,6.3,8,1,9.6,8,1,3.7,8,1
2005,3,9,2.5,8,1,4.5,8,1,0.6,8,1
2005,3,10,4.9,8,1,10.6,8,1,-0.7,8,1
2005,3,11,8.1,8,1,11.2,8,1,6.2,8,1
2005,3,12,3.3,8,1,6.6,8,1,-0.7,8,1
2005,3,13,0.3,8,1,3.1,8,1,-1.7,8,1
2005,3,14,2.2,8,1,4.8,8,1,-0.9,8,1
2005,3,15,5.1,8,1,8.9,8,1,1.8,8,1
2005,3,16,6.2,8,1,11.3,8,1,2.1,8,1
2005,3,17,6.6,8,1,11.0,8,1,2.3,8,1
2005,3,18,6.6,8,1,8.9,8,1,2.5,8,1
2005,3,19,3.9,8,1,6.2,8,1,1.2,8,1
2005,3,20,5.9,8,1,11.0,8,1,-0.1,8,1
2005,3,21,6.9,8,1,10.2,8,1,2.3,8,1
2005,3,22,8.1,8,1,14.6,8,1,2.2,8,1
2005,3,23,7.1,8,1,11.3,8,1,4.8,8,1
2005,3,24,6.8,8,1,10.4,8,1,3.6,8,1
2005,3,25,2.7,8,1,5.6,8,1,-0.4,8,1
2005,3,26,3.0,8,1,5.4,8,1,-0.1,8,1
2005,3,27,4.6,8,1,7.7,8,1,1.6,8,1
2005,3,28,6.9,8,1,11.7,8,1,2.9,8,1
2005,3,29,6.4,8,1,9.4,8,1,3.5,8,1
2005,3,30,4.9,8,1,7.5,8,1,1.9,8,1
2005,3,31,6.0,8,1,10.5,8,1,2.1,8,1
2005,4,1,6.1,8,1,9.3,8,1,2.7,8,1
2005,4,2,8.0,8,1,14.5,8,1,0.4,8,1
2005,4,3,6.9,8,1,10.0,8,1,1.8,8,1
2005,4,4,5.0,8,1,9.1,8,1,-0.5,8,1
2005,4,5,8.1,8,1,13.6,8,1,1.3,8,1
2005,4,6,13.4,8,1,19.7,8,1,5.2,8,1
2005,4,7,12.8,8,1,19.6,8,1,9.5,8,1
2005,4,8,8.9,8,1,11.2,8,1,7.2,8,1
2005,4,9,7.8,8,1,11.0,8,1,4.0,8,1
2005,4,10,12.5,8,1,19.4,8,1,4.2,8,1
2005,4,11,8.8,8,1,11.6,8,1,6.2,8,1
2005,4,12,8.9,8,1,13.4,8,1,5.3,8,1
2005,4,13,7.9,8,1,11.0,8,1,5.6,8,1
2005,4,14,9.0,8,1,13.7,8,1,4.9,8,1
2005,4,15,11.0,8,1,18.0,8,1,4.7,8,1
2005,4,16,9.7,8,1,15.5,8,1,4.1,8,1
2005,4,17,8.2,8,1,12.9,8,1,2.7,8,1
2005,4,18,7.2,8,1,12.1,8,1,0.8,8,1
2005,4,19,9.8,8,1,14.6,8,1,4.9,8,1
2005,4,20,10.6,8,1,12.0,8,1,9.3,8,1
2005,4,21,11.5,8,1,15.6,8,1,6.6,8,1
2005,4,22,9.9,8,1,14.2,8,1,6.0,8,1
2005,4,23,8.0,8,1,10.5,8,1,6.6,8,1
2005,4,24,9.3,8,1,13.4,8,1,5.0,8,1
2005,4,25,13.0,8,1,19.2,8,1,6.9,8,1
2005,4,26,12.8,8,1,16.2,8,1,10.3,8,1
2005,4,27,15.6,8,1,20.2,8,1,11.1,8,1
2005,4,28,19.6,8,1,24.4,8,1,13.4,8,1
2005,4,29,14.4,8,1,18.5,8,1,10.7,8,1
2005,4,30,13.2,8,1,17.6,8,1,5.7,8,1
2005,12,24,2.0,8,1,3.5,8,1,0.1,8,1
2005,12,25,2.2,8,1,6.5,8,1,-0.6,8,1
2005,12,26,-0.3,8,1,1.4,8,1,-2.4,8,1
2005,12,27,-0.4,8,1,1.0,8,1,-2.4,8,1
2005,12,28,-0.8,8,1,0.9,8,1,-2.9,8,1
2005,12,29,1.0,8,1,2.6,8,1,-1.4,8,1
2005,12,30,1.3,8,1,3.6,8,1,-0.5,8,1
2005,12,31,0.9,8,1,2.1,8,1,-1.2,8,1
2006,1,1,0.6,8,1,2.7,8,1,-1.9,8,1
2006,1,2,3.0,8,1,5.9,8,1,0.7,8,1
2006,1,3,-0.2,8,1,3.0,8,1,-2.8,8,1
2006,1,4,-0.3,8,1,1.8,8,1,-2.6,8,1
2006,1,5,-0.6,8,1,1.0,8,1,-3.1,8,1
2006,1,6,-1.0,8,1,0.3,8,1,-4.6,8,1
2006,1,7,-2.5,8,1,0.6,8,1,-5.8,8,1
2006,1,8,-1.0,8,1,-0.1,8,1,-2.9,8,1
2006,1,9,-0.9,8,1,1.2,8,1,-5.0,8,1
2006,1,10,-0.5,8,1,5.2,8,1,-5.5,8,1
2006,1,11,2.0,8,1,3.7,8,1,-0.8,8,1
2006,1,12,-0.2,8,1,0.8,8,1,-2.9,8,1
2006,1,13,-0.3,8,1,3.4,8,1,-5.6,8,1
2006,1,14,3.3,8,1,5.7,8,1,2.0,8,1
2006,1,15,4.0,8,1,5.9,8,1,0.4,8,1
2006,1,16,3.4,8,1,7.5,8,1,0.3,8,1
2006,1,17,0.2,8,1,1.7,8,1,-1.6,8,1
2006,1,18,-0.2,8,1,1.7,8,1,-1.6,8,1
2006,1,19,-2.1,8,1,0.9,8,1,-4.1,8,1
2006,1,20,0.0,8,1,2.4,8,1,-2.4,8,1
2006,1,21,0.3,8,1,2.6,8,1,-2.8,8,1
2006,1,22,-1.7,8,1,-0.2,8,1,-4.4,8,1
2006,1,23,-2.2,8,1,0.8,8,1,-5.7,8,1
2006,1,24,0.6,8,1,2.9,8,1,-1.6,8,1
2006,1,25,2.5,8,1,4.3,8,1,0.1,8,1
2006,1,26,1.4,8,1,2.7,8,1,-0.2,8,1
2006,1,27,2.1,8,1,3.6,8,1,-0.4,8,1
2006,1,28,0.9,8,1,2.6,8,1,-1.2,8,1
2006,1,29,1.8,8,1,4.1,8,1,-1.3,8,1
2006,1,30,3.0,8,1,7.4,8,1,-1.5,8,1
2006,1,31,1.3,8,1,3.4,8,1,-1.2,8,1
2006,2,1,0.4,8,1,2.7,8,1,-3.0,8,1
2006,2,2,0.5,8,1,3.0,8,1,-3.9,8,1
2006,2,3,-3.5,8,1,-0.7,8,1,-6.1,8,1
2006,2,4,-2.5,8,1,0.1,8,1,-5.7,8,1
2006,2,5,-1.7,8,1,0.1,8,1,-4.1,8,1
2006,2,6,0.0,8,1,1.9,8,1,-1.2,8,1
2006,2,7,1.9,8,1,3.3,8,1,-0.4,8,1
2006,2,8,2.2,8,1,4.0,8,1,0.7,8,1
2006,2,9,-0.7,8,1,1.6,8,1,-3.0,8,1
2006,2,10,1.8,8,1,4.8,8,1,-1.5,8,1
2006,2,11,1.0,8,1,2.8,8,1,-0.8,8,1
2006,2,12,-1.9,8,1,0.2,8,1,-3.9,8,1
2006,2,13,4.7,8,1,8.6,8,1,-0.3,8,1
2006,2,14,6.7,8,1,11.4,8,1,3.5,8,1
2006,2,15,6.6,8,1,9.0,8,1,2.9,8,1
2006,2,16,2.4,8,1,4.7,8,1,1.7,8,1
2006,2,17,-0.3,8,1,6.2,8,1,-3.1,8,1
2006,2,18,0.6,8,1,4.1,8,1,-3.5,8,1
2006,2,19,3.4,8,1,8.2,8,1,0.6,8,1
2006,2,20,4.4,8,1,8.3,8,1,0.3,8,1
2006,2,21,5.4,8,1,11.5,8,1,0.0,8,1
2006,2,22,7.2,8,1,12.8,8,1,1.5,8,1
2006,2,23,3.7,8,1,8.1,8,1,-1.5,8,1
2006,2,24,2.7,8,1,7.2,8,1,-1.9,8,1
2006,2,25,4.5,8,1,10.5,8,1,-1.3,8,1
2006,2,26,7.1,8,1,11.0,8,1,4.5,8,1
2006,2,27,0.9,8,1,5.3,8,1,-0.4,8,1
2006,2,28,1.2,8,1,3.6,8,1,-0.9,8,1
2006,3,1,3.0,8,1,5.0,8,1,0.0,8,1
2006,3,2,3.3,8,1,4.7,8,1,2.2,8,1
2006,3,3,3.0,8,1,5.8,8,1,1.1,8,1
2006,3,4,2.1,8,1,4.2,8,1,-0.2,8,1
2006,3,5,5.7,8,1,11.4,8,1,1.1,8,1
2006,3,6,5.3,8,1,9.7,8,1,1.1,8,1
2006,3,7,3.3,8,1,10.3,8,1,-3.1,8,1
2006,3,8,4.6,8,1,7.9,8,1,1.6,8,1
2006,3,9,3.4,8,1,6.2,8,1,0.8,8,1
2006,3,10,7.6,8,1,12.1,8,1,3.6,8,1
2006,3,11,9.4,8,1,15.6,8,1,4.0,8,1
2006,3,12,1.9,8,1,6.4,8,1,-2.3,8,1
2006,3,13,-1.4,8,1,0.2,8,1,-3.3,8,1
2006,3,14,0.4,8,1,3.2,8,1,-2.3,8,1
2006,3,15,5.0,8,1,8.0,8,1,0.1,8,1
2006,3,16,7.6,8,1,12.0,8,1,3.8,8,1
2006,3,17,7.4,8,1,10.8,8,1,6.1,8,1
2006,3,18,8.4,8,1,15.1,8,1,2.0,8,1
2006,3,19,4.0,8,1,6.7,8,1,0.5,8,1
2006,3,20,4.7,8,1,7.3,8,1,0.9,8,1
2006,3,21,5.4,8,1,8.5,8,1,3.4,8,1
2006,3,22,6.9,8,1,9.8,8,1,1.8,8,1
2006,3,23,6.3,8,1,9.1,8,1,4.1,8,1
2006,3,24,5.4,8,1,7.5,8,1,3.7,8,1
2006,3,25,6.3,8,1,10.9,8,1,0.8,8,1
2006,3,26,5.4,8,1,15.6,8,1,-0.2,8,1
2006,3,27,4.9,8,1,8.6,8,1,-0.2,8,1
2006,3,28,9.9,8,1,17.9,8,1,3.2,8,1
2006,3,29,3.1,8,1,5.8,8,1,-0.5,8,1
2006,3,30,2.5,8,1,4.8,8,1,0.5,8,1
2006,3,31,2.9,8,1,4.9,8,1,0.3,8,1
2006,4,1,5.7,8,1,9.2,8,1,2.7,8,1
2006,4,2,7.7,8,1,11.9,8,1,3.7,8,1
2006,4,3,5.6,8,1,8.6,8,1,3.7,8,1
2006,4,4,7.5,8,1,12.0,8,1,4.4,8,1
2006,4,5,7.7,8,1,10.7,8,1,6.2,8,1
2006,4,6,4.7,8,1,6.7,8,1,2.0,8,1
2006,4,7,5.1,8,1,7.6,8,1,3.5,8,1
2006,4,8,6.6,8,1,8.7,8,1,4.1,8,1
2006,4,9,5.5,8,1,8.4,8,1,1.7,8,1
2006,4,10,7.4,8,1,13.7,8,1,0.0,8,1
2006,4,11,12.0,8,1,16.0,8,1,6.7,8,1
2006,4,12,15.6,8,1,21.2,8,1,10.3,8,1
2006,4,13,9.7,8,1,13.5,8,1,6.4,8,1
2006,4,14,7.4,5,1,9.9,8,1,3.1,8,1
2006,4,15,8.9,8,1,15.0,8,1,1.3,8,1
2006,4,16,7.7,8,1,10.8,8,1,4.9,8,1
2006,4,17,7.6,8,1,10.3,8,1,4.8,8,1
2006,4,18,9.6,8,1,13.4,8,1,4.8,8,1
2006,4,19,13.3,8,1,18.2,8,1,7.4,8,1
2006,4,20,7.9,8,1,17.1,8,1,2.9,8,1
2006,4,21,7.0,8,1,11.2,8,1,4.3,8,1
2006,4,22,7.5,8,1,10.9,8,1,3.6,8,1
2006,4,23,11.5,8,1,19.5,8,1,2.0,8,1
2006,4,24,10.8,8,1,14.4,8,1,6.1,8,1
2006,4,25,8.1,8,1,12.1,8,1,4.3,8,1
2006,4,26,10.7,8,1,14.1,8,1,8.1,8,1
2006,4,27,9.4,8,1,13.0,8,1,6.8,8,1
2006,4,28,10.6,8,1,14.4,8,1,7.4,8,1
2006,4,29,14.6,8,1,22.4,8,1,5.2,8,1
2006,4,30,15.2,8,1,21.8,8,1,11.1,8,1
2006,12,24,5.2,8,1,7.0,8,1,1.8,8,1
2006,12,25,5.3,8,1,9.2,8,1,1.7,8,1
2006,12,26,6.1,8,1,10.7,8,1,0.9,8,1
2006,12,27,10.3,8,1,12.4,8,1,8.4,8,1
2006,12,28,6.5,8,1,9.9,8,1,2.8,8,1
2006,12,29,4.0,8,1,6.8,8,1,1.3,8,1
2006,12,30,3.4,8,1,5.2,8,1,1.0,8,1
2006,12,31,4.1,8,1,6.2,8,1,2.5,8,1
2007,1,1,5.3,8,1,8.5,8,1,1.5,8,1
2007,1,2,4.8,8,1,8.6,8,1,0.7,8,1
2007,1,3,4.2,8,1,6.8,8,1,1.4,8,1
2007,1,4,5.1,8,1,7.6,8,1,2.1,8,1
2007,1,5,3.8,8,1,8.2,8,1,0.4,8,1
2007,1,6,5.1,8,1,7.6,8,1,2.9,8,1
2007,1,7,7.0,8,1,9.3,8,1,4.3,8,1
2007,1,8,4.2,8,1,5.7,8,1,1.5,8,1
2007,1,9,2.9,8,1,4.1,8,1,0.6,8,1
2007,1,10,2.4,8,1,4.2,8,1,0.6,8,1
2007,1,11,3.0,8,1,4.6,8,1,1.3,8,1
2007,1,12,1.8,8,1,3.8,8,1,0.2,8,1
2007,1,13,2.6,8,1,5.0,8,1,0.3,8,1
2007,1,14,2.9,8,1,4.9,8,1,0.4,8,1
2007,1,15,3.4,8,1,6.0,8,1,1.3,8,1
2007,1,16,3.2,8,1,6.4,8,1,0.8,8,1
2007,1,17,2.9,8,1,6.6,8,1,-0.1,8,1
2007,1,18,2.6,8,1,5.5,8,1,0.3,8,1
2007,1,19,3.6,8,1,5.1,8,1,1.1,8,1
2007,1,20,4.6,8,1,7.6,8,1,1.4,8,1
2007,1,21,3.3,8,1,8.3,8,1,-0.2,8,1
2007,1,22,3.6,8,1,5.8,8,1,0.9,8,1
2007,1,23,4.7,8,1,6.6,8,1,2.1,8,1
2007,1,24,4.4,8,1,6.5,8,1,2.6,8,1
2007,1,25,4.3,8,1,5.4,8,1,2.1,8,1
2007,1,26,4.7,8,1,8.7,8,1,0.9,8,1
2007,1,27,6.1,8,1,8.5,8,1,3.5,8,1
2007,1,28,4.3,8,1,7.7,8,1,1.6,8,1
2007,1,29,4.1,8,1,9.8,8,1,-0.7,8,1
2007,1,30,4.4,8,1,10.4,8,1,-0.6,8,1
2007,1,31,5.0,8,1,6.9,8,1,3.4,8,1
2007,2,1,2.5,8,1,4.7,8,1,-0.6,8,1
2007,2,2,2.3,8,1,3.9,8,1,-0.6,8,1
2007,2,3,4.7,8,1,7.3,8,1,1.4,8,1
2007,2,4,2.2,8,1,4.8,8,1,-0.7,8,1
2007,2,5,4.5,8,1,9.6,8,1,0.4,8,1
2007,2,6,7.4,8,1,12.6,8,1,2.0,8,1
2007,2,7,5.0,8,1,7.2,8,1,2.9,8,1
2007,2,8,5.6,8,1,7.9,8,1,3.6,8,1
2007,2,9,4.5,8,1,6.5,8,1,3.1,8,1
2007,2,10,4.6,8,1,7.8,8,1,2.1,8,1
2007,2,11,3.0,8,1,5.2,8,1,0.3,8,1
2007,2,12,2.6,8,1,4.4,8,1,0.5,8,1
2007,2,13,2.2,8,1,7.2,8,1,-1.3,8,1
2007,2,14,5.7,8,1,10.2,8,1,1.3,8,1
2007,2,15,2.7,8,1,8.0,8,1,-0.5,8,1
2007,2,16,3.1,8,1,4.8,8,1,0.8,8,1
2007,2,17,3.5,8,1,8.3,8,1,0.6,8,1
2007,2,18,4.4,8,1,8.4,8,1,0.1,8,1
2007,2,19,4.6,8,1,6.4,8,1,3.4,8,1
2007,2,20,3.4,8,1,8.2,8,1,-1.1,8,1
2007,2,21,3.9,8,1,10.0,8,1,-1.1,8,1
2007,2,22,6.7,8,1,13.6,8,1,0.9,8,1
2007,2,23,7.2,8,1,13.4,8,1,2.9,8,1
2007,2,24,0.8,8,1,3.0,8,1,-1.8,8,1
2007,2,25,0.5,8,1,5.2,8,1,-4.4,8,1
2007,2,26,1.5,8,1,7.4,8,1,-4.8,8,1
2007,2,27,3.6,8,1,9.8,8,1,-3.3,8,1
2007,2,28,4.0,8,1,6.7,8,1,2.1,8,1
2007,3,1,4.3,8,1,7.2,8,1,0.2,8,1
2007,3,2,3.7,8,1,8.5,8,1,-0.1,8,1
2007,3,3,5.8,8,1,12.3,8,1,-0.6,8,1
2007,3,4,9.4,8,1,14.3,8,1,5.4,8,1
2007,3,5,10.8,8,1,14.0,8,1,8.1,8,1
2007,3,6,3.8,8,1,8.2,8,1,-0.9,8,1
2007,3,7,0.4,8,1,2.0,8,1,-1.8,8,1
2007,3,8,1.7,8,1,4.8,8,1,-0.9,8,1
2007,3,9,3.0,8,1,6.1,8,1,-0.6,8,1
2007,3,10,3.5,8,1,6.9,8,1,-1.5,8,1
2007,3,11,2.7,8,1,6.0,8,1,-1.3,8,1
2007,3,12,0.9,8,1,3.7,8,1,-1.3,8,1
2007,3,13,1.2,8,1,2.4,8,1,-0.3,8,1
2007,3,14,1.6,8,1,3.4,8,1,0.1,8,1
2007,3,15,2.7,8,1,6.1,8,1,-1.0,8,1
2007,3,16,3.0,8,1,6.7,8,1,-1.0,8,1
2007,3,17,2.1,8,1,5.0,8,1,0.0,8,1
2007,3,18,2.4,8,1,4.8,8,1,0.0,8,1
2007,3,19,1.1,8,1,3.0,8,1,-0.7,8,1
2007,3,20,2.7,8,1,6.3,8,1,0.7,8,1
2007,3,21,4.5,8,1,8.7,8,1,0.8,8,1
2007,3,22,4.0,8,1,7.9,8,1,0.4,8,1
2007,3,23,6.2,8,1,9.4,8,1,2.9,8,1
2007,3,24,8.6,8,1,13.5,8,1,3.1,8,1
2007,3,25,9.7,8,1,11.4,8,1,8.6,8,1
2007,3,26,8.2,8,1,11.3,8,1,5.2,8,1
2007,3,27,9.7,8,1,15.4,8,1,4.6,8,1
2007,3,28,7.7,8,1,10.7,8,1,4.6,8,1
2007,3,29,6.8,8,1,11.0,8,1,3.6,8,1
2007,3,30,6.2,8,1,8.3,8,1,4.3,8,1
2007,3,31,6.5,8,1,10.8,8,1,1.1,8,1
2007,4,1,10.7,8,1,13.4,8,1,8.2,8,1
2007,4,2,8.9,8,1,11.7,8,1,6.8,8,1
2007,4,3,6.3,8,1,8.8,8,1,4.6,8,1
2007,4,4,5.1,8,1,9.1,8,1,1.1,8,1
2007,4,5,5.9,8,1,9.0,8,1,0.3,8,1
2007,4,6,7.0,8,1,10.9,8,1,2.9,8,1
2007,4,7,9.0,8,1,14.5,8,1,3.2,8,1
2007,4,8,9.8,8,1,14.4,8,1,6.0,8,1
2007,4,9,8.4,8,1,13.5,8,1,4.6,8,1
2007,4,10,7.4,8,1,10.9,8,1,3.3,8,1
2007,4,11,6.9,8,1,10.8,8,1,2.7,8,1
2007,4,12,6.6,8,1,11.9,8,1,0.3,8,1
2007,4,13,10.2,8,1,14.2,8,1,4.0,8,1
2007,4,14,10.4,8,1,13.4,8,1,8.0,8,1
2007,4,15,7.9,8,1,10.1,8,1,6.7,8,1
2007,4,16,8.7,8,1,12.7,8,1,5.6,8,1
2007,4,17,7.4,8,1,11.2,8,1,3.5,8,1
2007,4,18,7.9,8,1,13.0,8,1,1.4,8,1
2007,4,19,10.5,8,1,16.4,8,1,6.2,8,1
2007,4,20,13.1,8,1,18.7,8,1,5.2,8,1
2007,4,21,14.2,8,1,17.6,8,1,12.9,8,1
2007,4,22,12.7,8,1,15.5,8,1,10.8,8,1
2007,4,23,10.8,8,1,13.4,8,1,7.3,8,1
2007,4,24,10.8,8,1,16.2,8,1,4.5,8,1
2007,4,25,11.3,8,1,13.2,8,1,9.9,8,1
2007,4,26,10.5,8,1,13.7,8,1,7.8,8,1
2007,4,27,10.2,8,1,13.8,8,1,5.0,8,1
2007,4,28,9.0,8,1,14.3,8,1,3.0,8,1
2007,4,29,12.5,8,1,18.8,8,1,4.1,8,1
2007,4,30,15.2,8,1,22.3,8,1,7.8,8,1
2007,12,24,7.0,8,1,10.5,8,1,5.0,8,1
2007,12,25,6.4,8,1,8.1,8,1,3.1,8,1
2007,12,26,2.8,8,1,7.0,8,1,-0.5,8,1
2007,12,27,3.6,8,1,8.5,8,1,-0.8,8,1
2007,12,28,7.5,8,1,10.5,8,1,3.9,8,1
2007,12,29,10.4,8,1,12.4,8,1,8.6,8,1
2007,12,30,5.4,8,1,10.1,8,1,1.5,8,1
2007,12,31,2.3,8,1,3.7,8,1,0.8,8,1
2008,1,1,1.8,8,1,3.8,8,1,-0.5,8,1
2008,1,2,3.5,8,1,5.6,8,1,1.4,8,1
2008,1,3,3.8,8,1,5.6,8,1,0.9,8,1
2008,1,4,4.9,8,1,6.8,8,1,3.4,8,1
2008,1,5,2.7,8,1,5.2,8,1,0.0,8,1
2008,1,6,4.3,8,1,7.9,8,1,0.0,8,1
2008,1,7,5.2,8,1,8.1,8,1,0.8,8,1
2008,1,8,4.4,8,1,7.7,8,1,1.2,8,1
2008,1,9,3.1,8,1,8.5,8,1,0.4,8,1
2008,1,10,0.8,8,1,2.8,8,1,-0.7,8,1
2008,1,11,2.1,8,1,6.3,8,1,-1.4,8,1
2008,1,12,0.9,8,1,1.7,8,1,-0.6,8,1
2008,1,13,-0.7,8,1,0.7,8,1,-3.2,8,1
2008,1,14,1.1,8,1,3.3,8,1,-0.5,8,1
2008,1,15,1.4,8,1,3.4,8,1,-0.8,8,1
2008,1,16,-0.5,8,1,0.6,8,1,-1.6,8,1
2008,1,17,-0.7,8,1,1.0,8,1,-2.6,8,1
2008,1,18,-0.2,8,1,1.2,8,1,-2.1,8,1
2008,1,19,-0.8,8,1,1.9,8,1,-2.2,8,1
2008,1,20,2.3,8,1,3.3,8,1,-0.5,8,1
2008,1,21,-0.6,8,1,1.3,8,1,-1.9,8,1
2008,1,22,-0.5,8,1,2.0,8,1,-2.7,8,1
2008,1,23,0.9,8,1,3.1,8,1,-1.2,8,1
2008,1,24,1.2,8,1,5.3,8,1,-1.1,8,1
2008,1,25,0.0,8,1,1.9,8,1,-2.1,8,1
2008,1,26,-0.7,8,1,0.7,8,1,-2.4,8,1
2008,1,27,1.6,8,1,4.2,8,1,-1.8,8,1
2008,1,28,3.2,8,1,5.4,8,1,1.4,8,1
2008,1,29,2.4,8,1,5.1,8,1,0.4,8,1
2008,1,30,1.9,8,1,4.9,8,1,0.4,8,1
2008,1,31,0.5,8,1,1.4,8,1,-1.0,8,1
2008,2,1,0.4,8,1,2.7,8,1,-1.8,8,1
2008,2,2,2.2,8,1,5.1,8,1,0.3,8,1
2008,2,3,0.6,8,1,4.3,8,1,-3.0,8,1
2008,2,4,0.9,8,1,3.7,8,1,-1.8,8,1
2008,2,5,1.7,8,1,3.7,8,1,-0.9,8,1
2008,2,6,0.7,8,1,3.4,8,1,-1.3,8,1
2008,2,7,0.5,8,1,2.9,8,1,-1.3,8,1
2008,2,8,0.8,8,1,2.1,8,1,-1.4,8,1
2008,2,9,1.5,8,1,4.9,8,1,-1.6,8,1
2008,2,10,2.2,8,1,6.3,8,1,-0.7,8,1
2008,2,11,2.7,8,1,6.5,8,1,-0.9,8,1
2008,2,12,1.3,8,1,3.9,8,1,-1.8,8,1
2008,2,13,-2.0,8,1,-0.2,8,1,-4.1,8,1
2008,2,14,0.3,8,1,1.8,8,1,-2.2,8,1
