ダウンロードした時刻：2022/02/27 08:44:15

,,,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川
年,月,日,平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),最深積雪(cm),最深積雪(cm),最深積雪(cm),最深積雪(cm),最深積雪(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm)
,,,,,,平年値(℃),平年値(℃),,,,平年値(cm),平年値(cm),,,,平年値(cm),平年値(cm)
,,,,品質情報,均質番号,,品質情報,,品質情報,均質番号,,品質情報,,品質情報,均質番号,,品質情報
2019,2,26,2.8,8,1,1.7,8,0,8,1,41,8,0,8,1,4,8
2020,1,1,1.2,8,1,1.5,8,6,8,1,17,8,8,8,1,5,8
2020,1,2,2.6,8,1,1.4,8,2,8,1,18,8,1,8,1,5,8
2020,1,3,1.3,8,1,1.3,8,0,8,1,18,8,0,8,1,5,8
2020,1,4,2.2,8,1,1.2,8,0,8,1,20,8,0,8,1,5,8
2020,1,5,1.3,8,1,1.2,8,1,8,1,21,8,1,8,1,5,8
2020,1,6,3.5,8,1,1.1,8,0,8,1,22,8,0,8,1,6,8
2020,1,7,2.1,8,1,1.0,8,0,8,1,23,8,0,8,1,6,8
2020,1,8,5.5,8,1,0.9,8,0,8,1,24,8,0,8,1,6,8
2020,1,9,5.3,8,1,0.8,8,0,8,1,25,8,0,8,1,6,8
2020,1,10,3.2,8,1,0.7,8,0,8,1,27,8,0,8,1,6,8
2020,1,11,3.5,8,1,0.7,8,0,8,1,28,8,0,8,1,6,8
2020,1,12,3.3,8,1,0.6,8,0,8,1,29,8,0,8,1,6,8
2020,1,13,2.9,8,1,0.6,8,0,8,1,30,8,0,8,1,6,8
2020,1,14,2.9,8,1,0.5,8,0,8,1,31,8,0,8,1,6,8
2020,1,15,3.3,8,1,0.5,8,0,8,1,33,8,0,8,1,6,8
2020,1,16,3.0,8,1,0.4,8,0,8,1,34,8,0,8,1,7,8
2020,1,17,2.7,8,1,0.4,8,0,8,1,35,8,0,8,1,7,8
2020,1,18,1.6,8,1,0.4,8,0,8,1,36,8,0,8,1,7,8
2020,1,19,2.1,8,1,0.4,8,0,8,1,37,8,0,8,1,7,8
2020,1,20,3.6,8,1,0.4,8,5,8,1,38,8,5,8,1,7,8
2020,1,21,1.2,8,1,0.4,8,8,8,1,39,8,12,8,1,7,8
2020,1,22,1.6,8,1,0.4,8,6,8,1,41,8,0,8,1,7,8
2020,1,23,2.7,8,1,0.3,8,4,8,1,42,8,3,8,1,8,8
2020,1,24,2.5,8,1,0.3,8,0,8,1,43,8,0,8,1,8,8
2020,1,25,1.1,8,1,0.3,8,0,8,1,44,8,0,8,1,8,8
2020,1,26,0.9,8,1,0.3,8,0,8,1,45,8,0,8,1,8,8
2020,1,27,2.7,8,1,0.3,8,0,8,1,46,8,0,8,1,8,8
2020,1,28,4.8,8,1,0.2,8,0,8,1,47,8,0,8,1,8,8
2020,1,29,6.3,8,1,0.2,8,0,8,1,48,8,0,8,1,8,8
2020,1,30,6.2,8,1,0.2,8,0,8,1,48,8,0,8,1,8,8
2020,1,31,3.3,8,1,0.2,8,0,8,1,49,8,0,8,1,8,8
2020,2,1,3.5,8,1,0.2,8,0,8,1,50,8,0,8,1,8,8
2020,2,2,3.8,8,1,0.2,8,0,8,1,51,8,0,8,1,8,8
2020,2,3,3.8,8,1,0.2,8,0,8,1,52,8,0,8,1,8,8
2020,2,4,1.6,8,1,0.2,8,0,8,1,52,8,0,8,1,7,8
2020,2,5,0.1,8,1,0.2,8,3,8,1,53,8,3,8,1,7,8
2020,2,6,-3.4,8,1,0.3,8,6,8,1,53,8,6,8,1,7,8
2020,2,7,-1.1,8,1,0.3,8,23,8,1,53,8,17,8,1,7,8
2020,2,8,-0.4,8,1,0.3,8,25,8,1,54,8,16,8,1,7,8
2020,2,9,-2.4,8,1,0.4,8,24,8,1,54,8,6,8,1,7,8
2020,2,10,-0.4,8,1,0.4,8,24,8,1,54,8,6,8,1,7,8
2020,2,11,-0.1,8,1,0.4,8,25,8,1,54,8,3,8,1,7,8
2020,2,12,1.9,8,1,0.5,8,21,8,1,53,8,0,8,1,6,8
2020,2,13,4.8,8,1,0.5,8,17,8,1,53,8,0,8,1,6,8
2020,2,14,4.6,8,1,0.6,8,6,8,1,53,8,1,8,1,6,8
2020,2,15,5.2,8,1,0.7,8,0,8,1,52,8,0,8,1,6,8
2020,2,16,5.4,8,1,0.7,8,0,8,1,52,8,0,8,1,6,8
2020,2,17,4.7,8,1,0.8,8,0,8,1,51,8,0,8,1,6,8
2020,2,18,2.7,8,1,0.9,8,0,8,1,50,8,0,8,1,6,8
2020,2,19,3.5,8,1,1.0,8,0,8,1,49,8,0,8,1,5,8
2020,2,20,2.6,8,1,1.1,8,0,8,1,49,8,0,8,1,5,8
2020,2,21,3.8,8,1,1.2,8,0,8,1,48,8,0,8,1,5,8
2020,2,22,6.8,8,1,1.3,8,0,8,1,47,8,0,8,1,5,8
2020,2,23,4.0,8,1,1.4,8,0,8,1,45,8,0,8,1,5,8
2020,2,24,6.1,8,1,1.5,8,0,8,1,44,8,0,8,1,4,8
2020,2,25,5.4,8,1,1.6,8,0,8,1,43,8,0,8,1,4,8
2020,2,26,3.3,8,1,1.7,8,1,8,1,41,8,1,8,1,4,8
2021,1,1,-1.8,8,1,1.5,8,16,8,1,17,8,14,8,1,5,8
2021,1,2,-2.5,8,1,1.4,8,37,4,1,18,8,23,4,1,5,8
2021,1,3,-1.3,8,1,1.3,8,,1,1,18,8,,1,1,5,8
2021,1,4,0.0,8,1,1.2,8,63,4,1,20,8,6,4,1,5,8
2021,1,5,-1.3,8,1,1.2,8,81,8,1,21,8,22,8,1,5,8
2021,1,6,-2.5,8,1,1.1,8,63,8,1,22,8,0,8,1,6,8
2021,1,7,0.4,8,1,1.0,8,57,8,1,23,8,9,8,1,6,8
2021,1,8,-3.7,8,1,0.9,8,74,8,1,24,8,28,8,1,6,8
2021,1,9,-3.6,8,1,0.8,8,90,4,1,25,8,21,4,1,6,8
2021,1,10,-1.6,8,1,0.7,8,86,8,1,27,8,6,8,1,6,8
2021,1,11,-1.6,8,1,0.7,8,83,8,1,28,8,6,8,1,6,8
2021,1,12,0.2,8,1,0.6,8,79,8,1,29,8,0,8,1,6,8
2021,1,13,1.6,8,1,0.6,8,72,8,1,30,8,2,8,1,6,8
2021,1,14,2.5,8,1,0.5,8,66,8,1,31,8,0,8,1,6,8
2021,1,15,1.4,8,1,0.5,8,56,8,1,33,8,1,8,1,6,8
2021,1,16,2.9,8,1,0.4,8,54,8,1,34,8,1,8,1,7,8
2021,1,17,-0.2,8,1,0.4,8,58,8,1,35,8,10,8,1,7,8
2021,1,18,-0.7,8,1,0.4,8,61,8,1,36,8,9,8,1,7,8
2021,1,19,-2.7,8,1,0.4,8,60,8,1,37,8,5,8,1,7,8
2021,1,20,-1.1,8,1,0.4,8,57,8,1,38,8,3,8,1,7,8
2021,1,21,0.8,8,1,0.4,8,57,8,1,39,8,0,8,1,7,8
2021,1,22,2.1,8,1,0.4,8,55,8,1,41,8,1,8,1,7,8
2021,1,23,0.9,8,1,0.3,8,52,8,1,42,8,0,8,1,8,8
2021,1,24,3.3,8,1,0.3,8,51,8,1,43,8,1,8,1,8,8
2021,1,25,0.8,8,1,0.3,8,49,8,1,44,8,1,8,1,8,8
2021,1,26,4.0,8,1,0.3,8,47,8,1,45,8,3,8,1,8,8
2021,1,27,3.4,8,1,0.3,8,40,8,1,46,8,3,8,1,8,8
2021,1,28,1.5,8,1,0.2,8,35,8,1,47,8,2,8,1,8,8
2021,1,29,0.7,8,1,0.2,8,35,8,1,48,8,6,8,1,8,8
2021,1,30,-1.1,8,1,0.2,8,45,8,1,48,8,14,8,1,8,8
2021,1,31,-0.4,8,1,0.2,8,49,8,1,49,8,9,8,1,8,8
2021,2,1,1.4,8,1,0.2,8,45,8,1,50,8,3,8,1,8,8
2021,2,2,1.6,8,1,0.2,8,37,8,1,51,8,3,8,1,8,8
2021,2,3,-2.7,8,1,0.2,8,67,8,1,52,8,41,8,1,8,8
2021,2,4,-2.2,8,1,0.2,8,78,8,1,52,8,14,8,1,7,8
2021,2,5,-0.2,8,1,0.2,8,72,8,1,53,8,4,8,1,7,8
2021,2,6,3.2,8,1,0.3,8,63,8,1,53,8,1,8,1,7,8
2021,2,7,2.0,8,1,0.3,8,47,8,1,53,8,5,8,1,7,8
2021,2,8,-1.7,8,1,0.3,8,52,8,1,54,8,12,8,1,7,8
2021,2,9,-1.9,8,1,0.4,8,54,4,1,54,8,5,4,1,7,8
2021,2,10,1.5,8,1,0.4,8,66,4,1,54,8,2,4,1,7,8
2021,2,11,2.5,8,1,0.4,8,53,8,1,54,8,3,8,1,7,8
2021,2,12,2.4,8,1,0.5,8,49,8,1,53,8,0,8,1,6,8
2021,2,13,4.5,8,1,0.5,8,47,8,1,53,8,0,8,1,6,8
2021,2,14,5.8,8,1,0.6,8,45,8,1,53,8,2,8,1,6,8
2021,2,15,6.1,8,1,0.7,8,42,8,1,52,8,4,8,1,6,8
2021,2,16,1.7,8,1,0.7,8,30,8,1,52,8,2,8,1,6,8
2021,2,17,-0.8,8,1,0.8,8,30,8,1,51,8,4,8,1,6,8
2021,2,18,-1.2,8,1,0.9,8,37,8,1,50,8,16,8,1,6,8
2021,2,19,2.3,8,1,1.0,8,37,8,1,49,8,3,8,1,5,8
2021,2,20,5.6,8,1,1.1,8,31,8,1,49,8,4,8,1,5,8
2021,2,21,4.0,8,1,1.2,8,20,8,1,48,8,2,8,1,5,8
2021,2,22,6.7,8,1,1.3,8,17,8,1,47,8,8,8,1,5,8
2021,2,23,1.4,8,1,1.4,8,5,8,1,45,8,6,8,1,5,8
2021,2,24,-1.5,8,1,1.5,8,8,8,1,44,8,20,8,1,4,8
2021,2,25,0.4,8,1,1.6,8,8,8,1,43,8,4,8,1,4,8
2021,2,26,2.0,8,1,1.7,8,4,8,1,41,8,8,8,1,4,8
2022,1,1,-2.2,8,1,1.5,8,40,8,1,17,8,14,8,1,5,8
2022,1,2,1.5,8,1,1.4,8,40,8,1,18,8,2,8,1,5,8
2022,1,3,0.2,8,1,1.3,8,48,8,1,18,8,17,8,1,5,8
2022,1,4,-1.9,8,1,1.2,8,69,8,1,20,8,27,8,1,5,8
2022,1,5,-2.2,8,1,1.2,8,64,8,1,21,8,16,8,1,5,8
2022,1,6,-1.1,8,1,1.1,8,63,8,1,22,8,6,8,1,6,8
2022,1,7,0.0,8,1,1.0,8,65,8,1,23,8,15,8,1,6,8
2022,1,8,1.5,8,1,0.9,8,65,8,1,24,8,2,8,1,6,8
2022,1,9,2.0,8,1,0.8,8,57,8,1,25,8,1,8,1,6,8
2022,1,10,0.8,8,1,0.7,8,50,8,1,27,8,0,8,1,6,8
2022,1,11,2.4,8,1,0.7,8,48,8,1,28,8,1,8,1,6,8
2022,1,12,0.5,8,1,0.6,8,48,8,1,29,8,5,8,1,6,8
2022,1,13,0.8,8,1,0.6,8,52,8,1,30,8,6,8,1,6,8
2022,1,14,-0.9,8,1,0.5,8,84,4,1,31,8,19,4,1,6,8
2022,1,15,2.4,8,1,0.5,8,84,8,1,33,8,2,8,1,6,8
2022,1,16,1.6,8,1,0.4,8,75,8,1,34,8,1,8,1,7,8
2022,1,17,1.1,8,1,0.4,8,81,8,1,35,8,19,8,1,7,8
2022,1,18,-1.8,8,1,0.4,8,82,4,1,36,8,2,4,1,7,8
2022,1,19,-0.5,8,1,0.4,8,105,4,1,37,8,20,4,1,7,8
2022,1,20,-0.2,8,1,0.4,8,102,8,1,38,8,4,8,1,7,8
2022,1,21,-1.2,8,1,0.4,8,104,8,1,39,8,9,8,1,7,8
2022,1,22,0.6,8,1,0.4,8,105,8,1,41,8,3,8,1,7,8
2022,1,23,1.4,8,1,0.3,8,100,8,1,42,8,1,8,1,8,8
2022,1,24,1.4,8,1,0.3,8,96,8,1,43,8,0,8,1,8,8
2022,1,25,0.7,8,1,0.3,8,88,8,1,44,8,0,8,1,8,8
2022,1,26,1.7,8,1,0.3,8,86,8,1,45,8,0,8,1,8,8
2022,1,27,1.0,8,1,0.3,8,90,8,1,46,8,7,8,1,8,8
2022,1,28,0.1,8,1,0.2,8,97,8,1,47,8,11,8,1,8,8
2022,1,29,-0.3,8,1,0.2,8,113,8,1,48,8,27,8,1,8,8
2022,1,30,-0.9,8,1,0.2,8,111,8,1,48,8,5,8,1,8,8
2022,1,31,-1.3,8,1,0.2,8,114,8,1,49,8,21,8,1,8,8
2022,2,1,-0.3,8,1,0.2,8,119,8,1,50,8,9,8,1,8,8
2022,2,2,0.6,8,1,0.2,8,124,8,1,51,8,16,8,1,8,8
2022,2,3,-0.1,8,1,0.2,8,131,8,1,52,8,17,8,1,8,8
2022,2,4,-0.8,8,1,0.2,8,134,8,1,52,8,11,8,1,7,8
2022,2,5,-2.3,8,1,0.2,8,149,8,1,53,8,20,8,1,7,8
2022,2,6,-2.4,8,1,0.3,8,146,8,1,53,8,6,8,1,7,8
2022,2,7,-0.8,8,1,0.3,8,147,8,1,53,8,9,8,1,7,8
2022,2,8,0.9,8,1,0.3,8,145,8,1,54,8,1,8,1,7,8
2022,2,9,0.4,8,1,0.4,8,139,8,1,54,8,0,8,1,7,8
2022,2,10,0.1,8,1,0.4,8,134,8,1,54,8,0,8,1,7,8
2022,2,11,0.3,8,1,0.4,8,131,8,1,54,8,1,8,1,7,8
2022,2,12,1.6,8,1,0.5,8,128,8,1,53,8,0,8,1,6,8
2022,2,13,1.3,8,1,0.5,8,124,8,1,53,8,0,8,1,6,8
2022,2,14,-0.1,8,1,0.6,8,119,8,1,53,8,0,8,1,6,8
2022,2,15,1.3,8,1,0.7,8,116,8,1,52,8,2,8,1,6,8
2022,2,16,0.6,8,1,0.7,8,125,8,1,52,8,14,8,1,6,8
2022,2,17,-0.5,8,1,0.8,8,141,8,1,51,8,25,8,1,6,8
2022,2,18,0.4,8,1,0.9,8,142,8,1,50,8,2,8,1,6,8
2022,2,19,2.3,8,1,1.0,8,131,8,1,49,8,5,8,1,5,8
2022,2,20,0.9,8,1,1.1,8,124,8,1,49,8,2,8,1,5,8
2022,2,21,-2.6,8,1,1.2,8,123,8,1,48,8,4,8,1,5,8
2022,2,22,-2.0,8,1,1.3,8,122,8,1,47,8,5,8,1,5,8
2022,2,23,-1.7,5,1,1.4,8,123,8,1,45,8,3,8,1,5,8
2022,2,24,,1,1,1.5,8,122,8,1,44,8,2,8,1,4,8
2022,2,25,,1,1,1.6,8,122,8,1,43,8,5,8,1,4,8
2022,2,26,,1,1,1.7,8,118,8,1,41,8,3,8,1,4,8
