ダウンロードした時刻：2022/02/27 08:44:44

,,,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢
年,月,日,平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),最深積雪(cm),最深積雪(cm),最深積雪(cm),最深積雪(cm),最深積雪(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm)
,,,,,,平年値(℃),平年値(℃),,,,平年値(cm),平年値(cm),,,,平年値(cm),平年値(cm)
,,,,品質情報,均質番号,,品質情報,,品質情報,均質番号,,品質情報,,品質情報,均質番号,,品質情報
2004,1,12,-1.5,8,1,-1.1,8,46,8,1,77,8,0,8,1,10,8
2004,1,13,-2.6,8,1,-1.1,8,44,4,1,79,8,5,4,1,10,8
2004,1,14,-2.1,8,1,-1.2,8,43,8,1,81,8,2,8,1,10,8
2004,1,15,-3.1,8,1,-1.2,8,69,8,1,83,8,35,8,1,10,8
2004,1,16,-3.1,8,1,-1.2,8,72,8,1,84,8,4,8,1,10,8
2004,1,17,-4.0,8,1,-1.2,8,60,8,1,86,8,1,8,1,10,8
2004,1,18,-5.4,8,1,-1.2,8,55,8,1,88,8,1,8,1,10,8
2004,1,19,-0.1,8,1,-1.2,8,51,8,1,89,8,4,8,1,10,8
2004,1,20,1.5,8,1,-1.2,8,46,8,1,91,8,0,8,1,10,8
2004,1,21,0.6,8,1,-1.2,8,38,8,1,92,8,3,8,1,10,8
2004,1,22,-1.5,8,1,-1.2,8,61,8,1,94,8,26,8,1,10,8
2004,1,23,-2.3,8,1,-1.3,8,77,8,1,96,8,22,8,1,10,8
2004,1,24,-0.2,8,1,-1.3,8,77,8,1,97,8,1,8,1,10,8
2004,1,25,-0.9,8,1,-1.3,8,68,8,1,99,8,9,8,1,10,8
2004,1,26,-1.1,8,1,-1.3,8,73,8,1,100,8,15,8,1,11,8
2004,1,27,-1.6,8,1,-1.3,8,85,8,1,102,8,20,8,1,11,8
2004,1,28,-0.6,8,1,-1.3,8,92,8,1,104,8,11,8,1,11,8
2004,1,29,0.4,8,1,-1.3,8,80,8,1,105,8,2,8,1,11,8
2004,1,30,-0.4,8,1,-1.3,8,77,8,1,107,8,15,8,1,11,8
2004,1,31,-0.5,8,1,-1.4,8,79,8,1,108,8,6,8,1,11,8
2004,2,1,-0.1,8,1,-1.3,8,73,8,1,109,8,3,8,1,10,8
2004,2,2,-1.1,8,1,-1.3,8,67,8,1,111,8,4,8,1,10,8
2004,2,3,0.4,8,1,-1.3,8,64,8,1,112,8,2,8,1,10,8
2004,2,4,-1.3,8,1,-1.3,8,106,8,1,113,8,50,8,1,10,8
2004,2,5,-2.0,8,1,-1.3,8,109,8,1,114,8,13,8,1,10,8
2004,2,6,-2.0,8,1,-1.2,8,128,8,1,114,8,27,8,1,10,8
2004,2,7,-2.6,8,1,-1.2,8,136,8,1,115,8,19,8,1,9,8
2004,2,8,-1.7,8,1,-1.1,8,146,8,1,115,8,21,8,1,9,8
2004,2,9,-1.6,8,1,-1.1,8,151,8,1,116,8,11,8,1,9,8
2004,2,10,-2.8,8,1,-1.0,8,139,8,1,116,8,3,8,1,9,8
2004,2,11,-5.2,8,1,-1.0,8,125,8,1,116,8,0,8,1,9,8
2004,2,12,0.9,8,1,-0.9,8,128,8,1,116,8,12,8,1,9,8
2004,2,13,0.9,8,1,-0.9,8,113,8,1,116,8,2,8,1,8,8
2004,2,14,2.2,8,1,-0.8,8,107,8,1,116,8,2,8,1,8,8
2004,2,15,1.4,8,1,-0.8,8,98,8,1,116,8,3,8,1,8,8
2004,2,16,0.6,8,1,-0.7,8,104,8,1,116,8,11,8,1,8,8
2004,2,17,0.8,8,1,-0.7,8,95,8,1,115,8,1,8,1,8,8
2004,2,18,0.0,8,1,-0.6,8,97,8,1,115,8,9,8,1,8,8
2004,2,19,0.3,8,1,-0.5,8,93,8,1,114,8,5,8,1,8,8
2004,2,20,0.0,8,1,-0.5,8,93,8,1,114,8,1,8,1,7,8
2004,2,21,-0.3,8,1,-0.4,8,87,8,1,113,8,0,8,1,7,8
2004,2,22,3.5,8,1,-0.3,8,85,8,1,112,8,0,8,1,7,8
2004,2,23,1.3,8,1,-0.2,8,79,8,1,111,8,4,8,1,7,8
2004,2,24,1.1,8,1,-0.1,8,79,8,1,110,8,0,8,1,7,8
2004,2,25,3.6,8,1,0.0,8,76,8,1,109,8,2,8,1,7,8
2004,2,26,1.6,8,1,0.2,8,70,8,1,108,8,3,8,1,6,8
2005,1,1,-1.4,8,1,-0.2,8,81,8,1,54,8,13,8,1,10,8
2005,1,2,-0.4,8,1,-0.3,8,84,8,1,56,8,11,8,1,10,8
2005,1,3,2.1,8,1,-0.4,8,70,8,1,58,8,2,8,1,10,8
2005,1,4,1.9,8,1,-0.4,8,62,8,1,60,8,17,8,1,10,8
2005,1,5,-2.1,8,1,-0.5,8,69,8,1,63,8,13,8,1,10,8
2005,1,6,-2.1,8,1,-0.6,8,60,8,1,65,8,1,8,1,10,8
2005,1,7,-0.7,8,1,-0.7,8,62,8,1,67,8,13,8,1,10,8
2005,1,8,-2.3,8,1,-0.8,8,76,8,1,69,8,17,8,1,10,8
2005,1,9,-3.2,8,1,-0.8,8,100,8,1,71,8,30,8,1,10,8
2005,1,10,-2.4,8,1,-0.9,8,123,8,1,73,8,26,8,1,10,8
2005,1,11,-1.7,8,1,-1.0,8,156,8,1,75,8,46,8,1,10,8
2005,1,12,-3.4,8,1,-1.1,8,172,8,1,77,8,25,8,1,10,8
2005,1,13,-0.3,8,1,-1.1,8,161,8,1,79,8,2,8,1,10,8
2005,1,14,0.2,8,1,-1.2,8,147,8,1,81,8,0,8,1,10,8
2005,1,15,-0.1,8,1,-1.2,8,133,8,1,83,8,1,8,1,10,8
2005,1,16,1.0,8,1,-1.2,8,122,8,1,84,8,9,8,1,10,8
2005,1,17,0.8,8,1,-1.2,8,118,8,1,86,8,5,8,1,10,8
2005,1,18,2.0,8,1,-1.2,8,108,8,1,88,8,3,8,1,10,8
2005,1,19,0.6,8,1,-1.2,8,100,8,1,89,8,2,8,1,10,8
2005,1,20,1.3,8,1,-1.2,8,99,8,1,91,8,9,8,1,10,8
2005,1,21,0.1,8,1,-1.2,8,128,8,1,92,8,42,8,1,10,8
2005,1,22,-2.2,8,1,-1.2,8,139,8,1,94,8,16,8,1,10,8
2005,1,23,-2.0,8,1,-1.3,8,132,8,1,96,8,1,8,1,10,8
2005,1,24,-4.0,8,1,-1.3,8,119,8,1,97,8,5,8,1,10,8
2005,1,25,0.2,8,1,-1.3,8,117,8,1,99,8,7,8,1,10,8
2005,1,26,-1.3,8,1,-1.3,8,124,8,1,100,8,13,8,1,11,8
2005,1,27,0.2,8,1,-1.3,8,125,8,1,102,8,6,8,1,11,8
2005,1,28,-0.9,8,1,-1.3,8,117,8,1,104,8,4,8,1,11,8
2005,1,29,-2.9,8,1,-1.3,8,109,8,1,105,8,2,8,1,11,8
2005,1,30,-2.3,8,1,-1.3,8,129,8,1,107,8,29,8,1,11,8
2005,1,31,-3.3,8,1,-1.4,8,162,8,1,108,8,37,8,1,11,8
2005,2,1,-3.1,8,1,-1.3,8,171,8,1,109,8,20,8,1,10,8
2005,2,2,-2.3,8,1,-1.3,8,184,8,1,111,8,21,8,1,10,8
2005,2,3,-1.6,8,1,-1.3,8,190,8,1,112,8,11,8,1,10,8
2005,2,4,-1.2,8,1,-1.3,8,190,8,1,113,8,23,8,1,10,8
2005,2,5,-1.8,8,1,-1.3,8,194,8,1,114,8,10,8,1,10,8
2005,2,6,-1.1,8,1,-1.2,8,192,8,1,114,8,11,8,1,10,8
2005,2,7,-0.6,8,1,-1.2,8,182,8,1,115,8,2,8,1,9,8
2005,2,8,-4.9,8,1,-1.1,8,171,8,1,115,8,2,8,1,9,8
2005,2,9,-0.9,8,1,-1.1,8,167,8,1,116,8,2,8,1,9,8
2005,2,10,0.0,8,1,-1.0,8,163,8,1,116,8,2,8,1,9,8
2005,2,11,-3.6,8,1,-1.0,8,176,8,1,116,8,23,8,1,9,8
2005,2,12,-3.2,8,1,-0.9,8,187,8,1,116,8,20,8,1,9,8
2005,2,13,-1.7,8,1,-0.9,8,192,8,1,116,8,8,8,1,8,8
2005,2,14,-2.5,8,1,-0.8,8,180,8,1,116,8,6,8,1,8,8
2005,2,15,-1.8,8,1,-0.8,8,178,8,1,116,8,5,8,1,8,8
2005,2,16,-1.4,8,1,-0.7,8,174,8,1,116,8,2,8,1,8,8
2005,2,17,0.9,8,1,-0.7,8,172,8,1,115,8,4,8,1,8,8
2005,2,18,0.5,8,1,-0.6,8,168,8,1,115,8,6,8,1,8,8
2005,2,19,1.2,8,1,-0.5,8,162,8,1,114,8,3,8,1,8,8
2005,2,20,-0.3,8,1,-0.5,8,169,8,1,114,8,20,8,1,7,8
2005,2,21,-2.4,8,1,-0.4,8,171,8,1,113,8,6,8,1,7,8
2005,2,22,-2.0,8,1,-0.3,8,180,8,1,112,8,21,8,1,7,8
2005,2,23,-0.6,8,1,-0.2,8,194,8,1,111,8,30,8,1,7,8
2005,2,24,-1.9,8,1,-0.1,8,198,8,1,110,8,6,8,1,7,8
2005,2,25,-1.0,8,1,0.0,8,187,8,1,109,8,7,8,1,7,8
2005,2,26,-2.8,8,1,0.2,8,187,8,1,108,8,19,8,1,6,8
2006,1,1,-3.5,8,1,-0.2,8,129,8,1,54,8,4,8,1,10,8
2006,1,2,-2.2,8,1,-0.3,8,120,8,1,56,8,2,8,1,10,8
2006,1,3,-3.5,8,1,-0.4,8,137,8,1,58,8,25,8,1,10,8
2006,1,4,-2.9,8,1,-0.4,8,149,8,1,60,8,20,8,1,10,8
2006,1,5,-3.3,8,1,-0.5,8,151,8,1,63,8,20,8,1,10,8
2006,1,6,-4.3,8,1,-0.6,8,168,8,1,65,8,19,8,1,10,8
2006,1,7,-5.6,8,1,-0.7,8,162,8,1,67,8,15,8,1,10,8
2006,1,8,-3.8,8,1,-0.8,8,179,8,1,69,8,25,8,1,10,8
2006,1,9,-4.0,8,1,-0.8,8,180,8,1,71,8,12,8,1,10,8
2006,1,10,-4.8,8,1,-0.9,8,169,8,1,73,8,10,8,1,10,8
2006,1,11,-1.0,8,1,-1.0,8,174,8,1,75,8,18,8,1,10,8
2006,1,12,-3.1,8,1,-1.1,8,178,8,1,77,8,7,8,1,10,8
2006,1,13,-3.7,8,1,-1.1,8,166,8,1,79,8,0,8,1,10,8
2006,1,14,0.3,8,1,-1.2,8,157,8,1,81,8,3,8,1,10,8
2006,1,15,1.6,8,1,-1.2,8,143,8,1,83,8,0,8,1,10,8
2006,1,16,-0.7,8,1,-1.2,8,132,8,1,84,8,0,8,1,10,8
2006,1,17,-1.5,8,1,-1.2,8,131,8,1,86,8,9,8,1,10,8
2006,1,18,-2.6,8,1,-1.2,8,159,8,1,88,8,32,8,1,10,8
2006,1,19,-4.2,8,1,-1.2,8,165,8,1,89,8,15,8,1,10,8
2006,1,20,-3.3,8,1,-1.2,8,164,8,1,91,8,11,8,1,10,8
2006,1,21,-2.5,8,1,-1.2,8,162,8,1,92,8,7,8,1,10,8
2006,1,22,-3.7,8,1,-1.2,8,169,8,1,94,8,29,8,1,10,8
2006,1,23,-4.6,8,1,-1.3,8,176,8,1,96,8,19,8,1,10,8
2006,1,24,-1.9,8,1,-1.3,8,177,8,1,97,8,5,8,1,10,8
2006,1,25,0.1,8,1,-1.3,8,169,8,1,99,8,7,8,1,10,8
2006,1,26,-1.4,8,1,-1.3,8,182,8,1,100,8,17,8,1,11,8
2006,1,27,0.1,8,1,-1.3,8,176,8,1,102,8,7,8,1,11,8
2006,1,28,-1.7,8,1,-1.3,8,175,8,1,104,8,21,8,1,11,8
2006,1,29,-1.8,8,1,-1.3,8,171,8,1,105,8,5,8,1,11,8
2006,1,30,0.6,8,1,-1.3,8,164,8,1,107,8,3,8,1,11,8
2006,1,31,0.3,8,1,-1.4,8,154,8,1,108,8,0,8,1,11,8
2006,2,1,-0.3,8,1,-1.3,8,161,8,1,109,8,10,8,1,10,8
2006,2,2,-1.4,8,1,-1.3,8,162,8,1,111,8,6,8,1,10,8
2006,2,3,-5.2,8,1,-1.3,8,168,8,1,112,8,14,8,1,10,8
2006,2,4,-5.6,8,1,-1.3,8,174,8,1,113,8,16,8,1,10,8
2006,2,5,-4.6,8,1,-1.3,8,196,8,1,114,8,31,8,1,10,8
2006,2,6,-2.8,8,1,-1.2,8,196,8,1,114,8,8,8,1,10,8
2006,2,7,0.6,8,1,-1.2,8,181,8,1,115,8,4,8,1,9,8
2006,2,8,0.9,8,1,-1.1,8,171,8,1,115,8,1,8,1,9,8
2006,2,9,-3.3,8,1,-1.1,8,168,8,1,116,8,9,8,1,9,8
2006,2,10,0.3,8,1,-1.0,8,164,8,1,116,8,2,8,1,9,8
2006,2,11,-0.6,8,1,-1.0,8,178,8,1,116,8,29,8,1,9,8
2006,2,12,-3.9,8,1,-0.9,8,176,8,1,116,8,5,8,1,9,8
2006,2,13,2.1,8,1,-0.9,8,169,8,1,116,8,0,8,1,8,8
2006,2,14,4.6,8,1,-0.8,8,160,8,1,116,8,4,8,1,8,8
2006,2,15,4.2,8,1,-0.8,8,152,8,1,116,8,1,8,1,8,8
2006,2,16,0.9,8,1,-0.7,8,144,8,1,116,8,2,8,1,8,8
2006,2,17,-2.3,8,1,-0.7,8,151,8,1,115,8,17,8,1,8,8
2006,2,18,-1.7,8,1,-0.6,8,149,8,1,115,8,6,8,1,8,8
2006,2,19,0.1,8,1,-0.5,8,143,8,1,114,8,0,8,1,8,8
2006,2,20,1.1,8,1,-0.5,8,141,8,1,114,8,1,8,1,7,8
2006,2,21,3.9,8,1,-0.4,8,138,8,1,113,8,5,8,1,7,8
2006,2,22,3.7,8,1,-0.3,8,134,8,1,112,8,3,8,1,7,8
2006,2,23,1.5,8,1,-0.2,8,130,8,1,111,8,1,8,1,7,8
2006,2,24,-1.4,8,1,-0.1,8,125,8,1,110,8,3,8,1,7,8
2006,2,25,0.7,8,1,0.0,8,125,8,1,109,8,3,8,1,7,8
2006,2,26,4.6,8,1,0.2,8,122,8,1,108,8,0,8,1,6,8
2007,1,1,1.3,8,1,-0.2,8,16,8,1,54,8,1,8,1,10,8
2007,1,2,0.1,8,1,-0.3,8,11,8,1,56,8,2,8,1,10,8
2007,1,3,0.4,8,1,-0.4,8,10,8,1,58,8,0,8,1,10,8
2007,1,4,1.7,8,1,-0.4,8,9,8,1,60,8,6,8,1,10,8
2007,1,5,1.1,8,1,-0.5,8,6,8,1,63,8,2,8,1,10,8
2007,1,6,0.2,8,1,-0.6,8,6,8,1,65,8,1,8,1,10,8
2007,1,7,3.2,8,1,-0.7,8,5,8,1,67,8,1,8,1,10,8
2007,1,8,1.0,8,1,-0.8,8,18,8,1,69,8,23,8,1,10,8
2007,1,9,0.2,8,1,-0.8,8,23,8,1,71,8,12,8,1,10,8
2007,1,10,0.1,8,1,-0.9,8,38,8,1,73,8,28,8,1,10,8
2007,1,11,-0.4,8,1,-1.0,8,41,8,1,75,8,6,8,1,10,8
2007,1,12,-1.1,8,1,-1.1,8,34,8,1,77,8,0,8,1,10,8
2007,1,13,-0.1,8,1,-1.1,8,41,8,1,79,8,34,8,1,10,8
2007,1,14,-0.1,8,1,-1.2,8,49,8,1,81,8,25,8,1,10,8
2007,1,15,0.5,8,1,-1.2,8,69,8,1,83,8,23,8,1,10,8
2007,1,16,0.7,8,1,-1.2,8,52,8,1,84,8,7,8,1,10,8
2007,1,17,0.8,8,1,-1.2,8,38,8,1,86,8,4,8,1,10,8
2007,1,18,0.7,8,1,-1.2,8,36,8,1,88,8,12,8,1,10,8
2007,1,19,0.4,8,1,-1.2,8,39,8,1,89,8,21,8,1,10,8
2007,1,20,1.2,8,1,-1.2,8,37,8,1,91,8,5,8,1,10,8
2007,1,21,-0.5,8,1,-1.2,8,32,8,1,92,8,0,8,1,10,8
2007,1,22,-1.4,8,1,-1.2,8,30,8,1,94,8,5,8,1,10,8
2007,1,23,0.8,8,1,-1.3,8,38,8,1,96,8,16,8,1,10,8
2007,1,24,1.4,8,1,-1.3,8,36,8,1,97,8,6,8,1,10,8
2007,1,25,0.6,8,1,-1.3,8,37,8,1,99,8,10,8,1,10,8
2007,1,26,2.7,8,1,-1.3,8,34,8,1,100,8,2,8,1,11,8
2007,1,27,3.3,8,1,-1.3,8,29,8,1,102,8,4,8,1,11,8
2007,1,28,2.0,8,1,-1.3,8,26,8,1,104,8,0,8,1,11,8
2007,1,29,-0.1,8,1,-1.3,8,23,8,1,105,8,2,8,1,11,8
2007,1,30,0.5,8,1,-1.3,8,22,8,1,107,8,3,8,1,11,8
2007,1,31,0.8,8,1,-1.4,8,20,8,1,108,8,5,8,1,11,8
2007,2,1,0.1,8,1,-1.3,8,37,8,1,109,8,21,8,1,10,8
2007,2,2,-1.0,8,1,-1.3,8,54,8,1,111,8,23,8,1,10,8
2007,2,3,1.6,8,1,-1.3,8,56,8,1,112,8,7,8,1,10,8
2007,2,4,0.2,8,1,-1.3,8,45,8,1,113,8,13,8,1,10,8
2007,2,5,-0.7,8,1,-1.3,8,43,8,1,114,8,0,8,1,10,8
2007,2,6,1.9,8,1,-1.2,8,38,8,1,114,8,0,8,1,10,8
2007,2,7,2.3,8,1,-1.2,8,34,8,1,115,8,8,8,1,9,8
2007,2,8,2.4,8,1,-1.1,8,34,8,1,115,8,7,8,1,9,8
2007,2,9,1.5,8,1,-1.1,8,29,8,1,116,8,1,8,1,9,8
2007,2,10,1.8,8,1,-1.0,8,29,8,1,116,8,2,8,1,9,8
2007,2,11,0.4,8,1,-1.0,8,40,8,1,116,8,16,8,1,9,8
2007,2,12,-0.4,8,1,-0.9,8,45,8,1,116,8,10,8,1,9,8
2007,2,13,-1.5,8,1,-0.9,8,41,8,1,116,8,1,8,1,8,8
2007,2,14,2.0,8,1,-0.8,8,35,8,1,116,8,1,8,1,8,8
2007,2,15,0.4,8,1,-0.8,8,48,8,1,116,8,23,8,1,8,8
2007,2,16,0.7,8,1,-0.7,8,56,8,1,116,8,9,8,1,8,8
2007,2,17,0.8,8,1,-0.7,8,44,8,1,115,8,0,8,1,8,8
2007,2,18,1.9,8,1,-0.6,8,38,8,1,115,8,1,8,1,8,8
2007,2,19,2.8,8,1,-0.5,8,37,8,1,114,8,2,8,1,8,8
2007,2,20,0.6,8,1,-0.5,8,32,8,1,114,8,0,8,1,7,8
2007,2,21,-0.5,8,1,-0.4,8,31,8,1,113,8,1,8,1,7,8
2007,2,22,3.0,8,1,-0.3,8,28,8,1,112,8,2,8,1,7,8
2007,2,23,3.6,8,1,-0.2,8,25,8,1,111,8,1,8,1,7,8
2007,2,24,-0.8,8,1,-0.1,8,20,8,1,110,8,1,8,1,7,8
2007,2,25,-2.8,8,1,0.0,8,19,8,1,109,8,0,8,1,7,8
2007,2,26,-1.5,8,1,0.2,8,19,8,1,108,8,4,8,1,6,8
2008,1,1,-0.7,8,1,-0.2,8,51,8,1,54,8,21,8,1,10,8
2008,1,2,0.1,8,1,-0.3,8,67,8,1,56,8,39,8,1,10,8
2008,1,3,0.6,8,1,-0.4,8,72,8,1,58,8,16,8,1,10,8
2008,1,4,1.7,8,1,-0.4,8,57,8,1,60,8,7,8,1,10,8
2008,1,5,0.5,8,1,-0.5,8,41,8,1,63,8,6,8,1,10,8
2008,1,6,1.0,8,1,-0.6,8,38,8,1,65,8,12,8,1,10,8
2008,1,7,1.0,8,1,-0.7,8,32,8,1,67,8,1,8,1,10,8
2008,1,8,0.0,8,1,-0.8,8,35,8,1,69,8,13,8,1,10,8
2008,1,9,1.0,8,1,-0.8,8,52,8,1,71,8,30,8,1,10,8
2008,1,10,-1.5,8,1,-0.9,8,57,8,1,73,8,6,8,1,10,8
2008,1,11,-0.1,8,1,-1.0,8,51,8,1,75,8,5,8,1,10,8
2008,1,12,-0.9,8,1,-1.1,8,48,8,1,77,8,8,8,1,10,8
2008,1,13,-3.3,8,1,-1.1,8,60,8,1,79,8,19,8,1,10,8
2008,1,14,-2.3,8,1,-1.2,8,76,8,1,81,8,29,8,1,10,8
2008,1,15,-1.1,8,1,-1.2,8,75,8,1,83,8,6,8,1,10,8
2008,1,16,-2.3,8,1,-1.2,8,69,8,1,84,8,2,8,1,10,8
2008,1,17,-3.2,8,1,-1.2,8,88,8,1,86,8,27,8,1,10,8
2008,1,18,-3.3,8,1,-1.2,8,114,8,1,88,8,39,8,1,10,8
2008,1,19,-3.3,8,1,-1.2,8,109,8,1,89,8,17,8,1,10,8
2008,1,20,-1.4,8,1,-1.2,8,103,8,1,91,8,7,8,1,10,8
2008,1,21,-2.4,8,1,-1.2,8,97,8,1,92,8,0,8,1,10,8
2008,1,22,-3.2,8,1,-1.2,8,88,8,1,94,8,1,8,1,10,8
2008,1,23,-2.8,8,1,-1.3,8,82,8,1,96,8,2,8,1,10,8
2008,1,24,-1.3,8,1,-1.3,8,99,8,1,97,8,25,8,1,10,8
2008,1,25,-2.4,8,1,-1.3,8,108,8,1,99,8,13,8,1,10,8
2008,1,26,-3.4,8,1,-1.3,8,129,8,1,100,8,28,8,1,11,8
2008,1,27,-2.1,8,1,-1.3,8,141,8,1,102,8,21,8,1,11,8
2008,1,28,0.3,8,1,-1.3,8,126,8,1,104,8,5,8,1,11,8
2008,1,29,-1.3,8,1,-1.3,8,111,8,1,105,8,4,8,1,11,8
2008,1,30,-0.5,8,1,-1.3,8,106,8,1,107,8,6,8,1,11,8
2008,1,31,-1.6,8,1,-1.4,8,124,8,1,108,8,23,8,1,11,8
2008,2,1,-2.2,8,1,-1.3,8,132,8,1,109,8,14,8,1,10,8
2008,2,2,-0.7,8,1,-1.3,8,139,8,1,111,8,14,8,1,10,8
2008,2,3,-2.7,8,1,-1.3,8,118,8,1,112,8,5,8,1,10,8
2008,2,4,-2.4,8,1,-1.3,8,119,8,1,113,8,18,8,1,10,8
2008,2,5,-1.9,8,1,-1.3,8,138,8,1,114,8,25,8,1,10,8
2008,2,6,-2.1,8,1,-1.2,8,135,8,1,114,8,3,8,1,10,8
2008,2,7,-2.3,8,1,-1.2,8,117,8,1,115,8,4,8,1,9,8
2008,2,8,-2.0,8,1,-1.1,8,120,8,1,115,8,13,8,1,9,8
2008,2,9,-2.9,8,1,-1.1,8,116,8,1,116,8,11,8,1,9,8
2008,2,10,1.0,8,1,-1.0,8,129,8,1,116,8,14,8,1,9,8
2008,2,11,1.8,8,1,-1.0,8,114,8,1,116,8,1,8,1,9,8
2008,2,12,0.6,8,1,-0.9,8,112,8,1,116,8,9,8,1,9,8
2008,2,13,-3.7,8,1,-0.9,8,127,8,1,116,8,21,8,1,8,8
2008,2,14,-1.8,8,1,-0.8,8,135,8,1,116,8,15,8,1,8,8
2008,2,15,-2.4,8,1,-0.8,8,148,8,1,116,8,19,8,1,8,8
2008,2,16,-3.0,8,1,-0.7,8,159,8,1,116,8,19,8,1,8,8
2008,2,17,-3.1,8,1,-0.7,8,166,8,1,115,8,10,8,1,8,8
2008,2,18,-1.1,8,1,-0.6,8,159,8,1,115,8,4,8,1,8,8
2008,2,19,-0.4,8,1,-0.5,8,143,8,1,114,8,1,8,1,8,8
2008,2,20,0.9,8,1,-0.5,8,136,8,1,114,8,5,8,1,7,8
2008,2,21,-0.6,8,1,-0.4,8,140,8,1,113,8,11,8,1,7,8
2008,2,22,-4.0,8,1,-0.3,8,130,8,1,112,8,4,8,1,7,8
2008,2,23,-1.4,8,1,-0.2,8,125,8,1,111,8,4,8,1,7,8
2008,2,24,-1.3,8,1,-0.1,8,123,8,1,110,8,0,8,1,7,8
2008,2,25,-3.0,8,1,0.0,8,122,8,1,109,8,6,8,1,7,8
2008,2,26,-0.6,8,1,0.2,8,120,8,1,108,8,2,8,1,6,8
2009,1,1,0.2,8,1,-0.2,8,42,8,1,54,8,17,8,1,10,8
2009,1,2,1.0,8,1,-0.3,8,42,8,1,56,8,3,8,1,10,8
2009,1,3,0.3,8,1,-0.4,8,54,8,1,58,8,29,8,1,10,8
2009,1,4,1.4,8,1,-0.4,8,47,8,1,60,8,8,8,1,10,8
2009,1,5,1.6,8,1,-0.5,8,38,8,1,63,8,5,8,1,10,8
2009,1,6,0.4,8,1,-0.6,8,37,8,1,65,8,7,8,1,10,8
2009,1,7,0.1,8,1,-0.7,8,43,8,1,67,8,6,8,1,10,8
2009,1,8,-1.5,8,1,-0.8,8,37,8,1,69,8,4,8,1,10,8
2009,1,9,-1.3,8,1,-0.8,8,35,8,1,71,8,7,8,1,10,8
2009,1,10,-0.3,8,1,-0.9,8,44,8,1,73,8,15,8,1,10,8
2009,1,11,-2.6,8,1,-1.0,8,41,8,1,75,8,4,8,1,10,8
2009,1,12,-1.5,8,1,-1.1,8,40,8,1,77,8,6,8,1,10,8
2009,1,13,-1.9,8,1,-1.1,8,47,8,1,79,8,15,8,1,10,8
2009,1,14,-0.1,8,1,-1.2,8,52,8,1,81,8,14,8,1,10,8
2009,1,15,-3.1,8,1,-1.2,8,60,8,1,83,8,12,8,1,10,8
2009,1,16,-1.0,8,1,-1.2,8,68,8,1,84,8,13,8,1,10,8
2009,1,17,-1.1,8,1,-1.2,8,87,8,1,86,8,23,8,1,10,8
2009,1,18,-0.4,8,1,-1.2,8,76,8,1,88,8,1,8,1,10,8
2009,1,19,2.4,8,1,-1.2,8,67,8,1,89,8,1,8,1,10,8
2009,1,20,1.4,8,1,-1.2,8,57,8,1,91,8,5,8,1,10,8
2009,1,21,0.9,8,1,-1.2,8,52,8,1,92,8,4,8,1,10,8
2009,1,22,2.3,8,1,-1.2,8,52,8,1,94,8,4,8,1,10,8
2009,1,23,3.4,8,1,-1.3,8,46,8,1,96,8,1,8,1,10,8
2009,1,24,-2.4,8,1,-1.3,8,63,8,1,97,8,25,8,1,10,8
2009,1,25,-1.4,8,1,-1.3,8,61,8,1,99,8,5,8,1,10,8
2009,1,26,1.1,8,1,-1.3,8,53,8,1,100,8,5,8,1,11,8
2009,1,27,-0.3,8,1,-1.3,8,49,8,1,102,8,12,8,1,11,8
2009,1,28,-4.1,8,1,-1.3,8,47,8,1,104,8,3,8,1,11,8
2009,1,29,-4.1,8,1,-1.3,8,45,8,1,105,8,4,8,1,11,8
2009,1,30,0.3,8,1,-1.3,8,45,8,1,107,8,3,8,1,11,8
2009,1,31,0.9,8,1,-1.4,8,60,8,1,108,8,25,8,1,11,8
2009,2,1,-0.7,8,1,-1.3,8,58,8,1,109,8,4,8,1,10,8
2009,2,2,-0.7,8,1,-1.3,8,55,8,1,111,8,5,8,1,10,8
2009,2,3,0.7,8,1,-1.3,8,55,8,1,112,8,5,8,1,10,8
2009,2,4,-1.0,8,1,-1.3,8,50,8,1,113,8,5,8,1,10,8
2009,2,5,-3.3,8,1,-1.3,8,48,8,1,114,8,4,8,1,10,8
2009,2,6,0.3,8,1,-1.2,8,52,8,1,114,8,8,8,1,10,8
2009,2,7,0.2,8,1,-1.2,8,48,8,1,115,8,4,8,1,9,8
2009,2,8,0.9,8,1,-1.1,8,50,8,1,115,8,8,8,1,9,8
2009,2,9,1.2,8,1,-1.1,8,53,8,1,116,8,7,8,1,9,8
2009,2,10,0.1,8,1,-1.0,8,48,8,1,116,8,4,8,1,9,8
2009,2,11,0.8,8,1,-1.0,8,45,8,1,116,8,3,8,1,9,8
2009,2,12,2.4,8,1,-0.9,8,44,8,1,116,8,1,8,1,9,8
2009,2,13,2.5,8,1,-0.9,8,40,8,1,116,8,5,8,1,8,8
2009,2,14,5.1,8,1,-0.8,8,35,8,1,116,8,2,8,1,8,8
2009,2,15,2.4,8,1,-0.8,8,26,8,1,116,8,4,8,1,8,8
