ダウンロードした時刻：2023/10/15 14:31:28

,,,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田
2016,8,28,25.0,8,1,0,1,8,1,11.1,0,8,1,30.4,8,1,19.2,8,1
2016,8,29,28.4,8,1,0,1,8,1,11.7,0,8,1,33.0,8,1,24.3,8,1
2016,8,30,25.0,8,1,32.0,0,8,1,1.7,0,8,1,31.5,8,1,20.5,8,1
2016,8,31,25.8,8,1,0,1,8,1,8.9,0,8,1,32.3,8,1,19.8,8,1
2016,9,1,25.3,8,1,0,1,8,1,11.2,0,8,1,30.6,8,1,20.8,8,1
2016,9,2,26.5,8,1,0,1,8,1,10.2,0,8,1,32.5,8,1,20.6,8,1
2016,9,3,27.6,8,1,0,1,8,1,12.1,0,8,1,32.7,8,1,24.4,8,1
2016,9,4,28.5,8,1,0,1,8,1,12.2,0,8,1,34.4,8,1,23.4,8,1
2016,9,5,28.7,8,1,0.0,0,8,1,9.9,0,8,1,34.7,8,1,24.5,8,1
2016,9,6,25.9,8,1,1.5,0,8,1,2.8,0,8,1,31.6,8,1,22.4,8,1
2016,9,7,24.2,8,1,0.0,0,8,1,3.7,0,8,1,28.5,8,1,20.9,8,1
2016,9,8,23.3,8,1,11.5,0,8,1,1.2,0,8,1,28.3,8,1,19.6,8,1
2016,9,9,24.5,8,1,4.0,0,8,1,5.5,0,8,1,27.7,8,1,21.9,8,1
2016,9,10,22.3,8,1,6.5,0,8,1,2.6,0,8,1,25.2,8,1,18.8,8,1
2016,9,11,22.4,8,1,0,1,8,1,6.5,0,8,1,26.8,8,1,18.2,8,1
2016,9,12,22.2,8,1,2.0,0,8,1,0.3,0,8,1,26.5,8,1,20.1,8,1
2016,9,13,21.7,8,1,7.0,0,8,1,0.0,0,8,1,24.1,8,1,19.6,8,1
2016,9,14,23.3,8,1,0.0,0,8,1,4.4,0,8,1,27.8,8,1,19.8,8,1
2016,9,15,22.8,8,1,0,1,8,1,10.7,0,8,1,26.5,8,1,19.7,8,1
2016,9,16,22.7,8,1,0,1,8,1,8.1,0,8,1,27.4,8,1,19.0,8,1
2016,9,17,21.6,8,1,13.0,0,8,1,1.8,0,8,1,26.0,8,1,18.2,8,1
2016,9,18,20.3,8,1,1.0,0,8,1,0.0,0,8,1,23.6,8,1,18.4,8,1
2016,9,19,19.8,8,1,0.5,0,8,1,0.0,0,8,1,22.6,8,1,17.4,8,1
2016,9,20,17.7,8,1,2.5,0,8,1,0.0,0,8,1,20.1,8,1,16.1,8,1
2016,9,21,20.3,8,1,0,1,8,1,10.0,0,8,1,25.9,8,1,15.3,8,1
2016,9,22,20.2,8,1,6.5,0,8,1,0.9,0,8,1,24.5,8,1,17.8,8,1
2016,9,23,19.6,8,1,4.0,0,8,1,0.0,0,8,1,21.7,8,1,17.7,8,1
2016,9,24,21.7,8,1,1.0,0,8,1,7.9,0,8,1,26.7,8,1,17.1,8,1
2016,9,25,22.7,8,1,0,1,8,1,8.7,0,8,1,27.1,8,1,18.6,8,1
2016,9,26,22.7,8,1,0.5,0,8,1,0.3,0,8,1,27.0,8,1,20.3,8,1
2016,9,27,22.9,8,1,1.0,0,8,1,2.9,0,8,1,26.7,8,1,20.0,8,1
2016,9,28,22.6,8,1,18.5,0,8,1,0.0,0,8,1,24.0,8,1,21.2,8,1
2016,9,29,19.2,8,1,16.5,0,8,1,1.7,0,8,1,21.3,8,1,17.2,8,1
2016,9,30,16.8,8,1,0,1,8,1,6.0,0,8,1,21.7,8,1,11.7,8,1
2016,10,1,19.0,8,1,0,1,8,1,7.5,0,8,1,23.3,8,1,14.9,8,1
2016,10,2,19.3,8,1,0,1,8,1,8.1,0,8,1,24.0,8,1,15.5,8,1
2016,10,3,22.6,8,1,12.5,0,8,1,1.8,0,8,1,27.2,8,1,15.4,8,1
2016,10,4,20.8,8,1,0.0,0,8,1,8.1,0,8,1,24.5,8,1,15.5,8,1
2016,10,5,18.3,8,1,12.5,0,8,1,1.5,0,8,1,21.8,8,1,12.6,8,1
2016,10,6,19.2,8,1,7.0,0,8,1,2.3,0,8,1,21.3,8,1,17.4,8,1
2016,10,7,15.4,8,1,0,1,8,1,10.0,0,8,1,18.6,8,1,10.4,8,1
2016,10,8,17.2,8,1,31.0,0,8,1,0.0,0,8,1,25.5,8,1,11.2,8,1
2016,10,9,17.2,8,1,23.0,0,8,1,0.8,0,8,1,20.4,8,1,15.6,8,1
2016,10,10,14.8,8,1,0.5,0,8,1,4.2,0,8,1,17.3,8,1,11.3,8,1
2016,10,11,13.9,8,1,0.0,0,8,1,6.8,0,8,1,18.4,8,1,10.1,8,1
2016,10,12,12.3,8,1,14.5,0,8,1,0.8,0,8,1,15.4,8,1,9.1,8,1
2016,10,13,12.4,8,1,0,1,8,1,4.5,0,8,1,17.7,8,1,8.1,8,1
2016,10,14,14.1,8,1,0.0,0,8,1,7.1,0,8,1,19.6,8,1,8.5,8,1
2017,7,1,22.8,8,1,6.5,0,8,1,2.1,0,8,1,25.0,8,1,21.8,8,1
2017,7,2,23.5,8,1,2.0,0,8,1,4.2,0,8,1,26.9,8,1,21.8,8,1
2017,7,3,22.6,8,1,51.0,0,8,1,0.0,0,8,1,26.1,8,1,20.7,8,1
2017,7,4,21.5,8,1,22.0,0,8,1,0.0,0,8,1,23.3,8,1,20.2,8,1
2017,7,5,21.4,8,1,0.0,0,8,1,1.3,0,8,1,23.8,8,1,20.3,8,1
2017,7,6,22.1,8,1,0.5,0,8,1,7.7,0,8,1,25.3,8,1,19.4,8,1
2017,7,7,22.2,8,1,0,1,8,1,13.6,0,8,1,26.3,8,1,17.7,8,1
2017,7,8,23.7,8,1,0,1,8,1,13.9,0,8,1,29.2,8,1,18.1,8,1
2017,7,9,25.8,8,1,0,1,8,1,14.0,0,8,1,31.3,8,1,19.4,8,1
2017,7,10,26.7,8,1,0,1,8,1,12.6,0,8,1,31.2,8,1,22.5,8,1
2017,7,11,28.3,8,1,0,1,8,1,10.1,0,8,1,33.4,8,1,23.3,8,1
2017,7,12,26.0,8,1,11.5,0,8,1,2.2,0,8,1,28.4,8,1,24.2,8,1
2017,7,13,26.0,8,1,2.5,0,8,1,6.2,0,8,1,29.6,8,1,23.5,8,1
2017,7,14,27.0,8,1,0,1,8,1,13.6,0,8,1,31.4,8,1,21.0,8,1
2017,7,15,27.5,8,1,0,1,8,1,9.3,0,8,1,31.2,8,1,23.7,8,1
2017,7,16,25.6,8,1,20.5,0,8,1,0.0,0,8,1,28.2,8,1,24.0,8,1
2017,7,17,24.8,8,1,13.0,0,8,1,1.3,0,8,1,27.5,8,1,22.2,8,1
2017,7,18,24.0,8,1,0.0,0,8,1,6.6,0,8,1,27.4,8,1,21.4,8,1
2017,7,19,23.9,8,1,0,1,8,1,11.7,0,8,1,27.8,8,1,20.0,8,1
2017,7,20,27.1,8,1,0,1,8,1,12.4,0,8,1,32.1,8,1,22.1,8,1
2017,7,21,29.0,8,1,0,1,8,1,11.9,0,8,1,33.9,8,1,24.7,8,1
2017,7,22,26.5,8,1,37.0,0,8,1,0.5,0,8,1,31.2,8,1,24.9,8,1
2017,7,23,23.8,8,1,72.0,0,8,1,0.0,0,8,1,25.2,8,1,22.3,8,1
2017,7,24,23.2,8,1,21.0,0,8,1,0.0,0,8,1,24.8,8,1,21.9,8,1
2017,7,25,24.0,8,1,0,1,8,1,0.1,0,8,1,26.5,8,1,20.8,8,1
2017,7,26,23.5,8,1,0,1,8,1,13.9,0,8,1,27.9,8,1,17.7,8,1
2017,7,27,25.7,8,1,0,1,8,1,4.5,0,8,1,31.0,8,1,20.8,8,1
2017,7,28,25.8,8,1,1.0,0,8,1,1.8,0,8,1,30.2,8,1,23.1,8,1
2017,7,29,26.1,8,1,0.0,0,8,1,0.8,0,8,1,28.7,8,1,23.6,8,1
2017,7,30,27.2,8,1,0,1,8,1,7.3,0,8,1,32.6,8,1,23.0,8,1
2017,7,31,25.9,8,1,14.0,0,8,1,5.4,0,8,1,30.0,8,1,22.8,8,1
2017,8,1,25.4,8,1,0,1,8,1,6.8,0,8,1,28.3,8,1,21.2,8,1
2017,8,2,25.4,8,1,0,1,8,1,13.3,0,8,1,31.6,8,1,20.1,8,1
2017,8,3,25.6,8,1,0,1,8,1,12.5,0,8,1,31.7,8,1,20.7,8,1
2017,8,4,26.6,8,1,0,1,8,1,11.6,0,8,1,32.0,8,1,21.6,8,1
2017,8,5,27.4,8,1,0,1,8,1,9.7,0,8,1,33.2,8,1,23.3,8,1
2017,8,6,28.6,8,1,0,1,8,1,13.2,0,8,1,33.0,8,1,24.2,8,1
2017,8,7,30.0,8,1,0,1,8,1,13.1,0,8,1,35.2,8,1,25.3,8,1
2017,8,8,28.4,8,1,10.5,0,8,1,4.1,0,8,1,32.7,8,1,24.6,8,1
2017,8,9,24.2,8,1,21.5,0,8,1,0.0,0,8,1,25.2,8,1,23.2,8,1
2017,8,10,25.5,8,1,7.0,0,8,1,5.6,0,8,1,29.6,8,1,23.0,8,1
2017,8,11,25.7,8,1,0.0,0,8,1,9.6,0,8,1,30.1,8,1,21.9,8,1
2017,8,12,24.2,8,1,11.0,0,8,1,0.5,0,8,1,27.4,8,1,22.1,8,1
2017,8,13,26.0,8,1,0.0,0,8,1,10.0,0,8,1,30.0,8,1,22.1,8,1
2017,8,14,24.7,8,1,0.0,0,8,1,8.5,0,8,1,28.3,8,1,21.2,8,1
2017,8,15,24.9,8,1,0,1,8,1,9.2,0,8,1,29.9,8,1,20.1,8,1
2017,8,16,24.0,8,1,0.0,0,8,1,0.8,0,8,1,27.0,8,1,22.4,8,1
2017,8,17,26.4,8,1,0,1,8,1,4.4,0,8,1,32.1,8,1,23.2,8,1
2017,8,18,25.5,8,1,0.5,0,8,1,4.5,0,8,1,28.8,8,1,23.6,8,1
2017,8,19,25.0,8,1,0.0,0,8,1,3.2,0,8,1,28.6,8,1,22.9,8,1
2017,8,20,24.8,8,1,0,1,8,1,4.5,0,8,1,29.5,8,1,21.8,8,1
2017,8,21,25.9,8,1,0,1,8,1,5.5,0,8,1,31.1,8,1,21.9,8,1
2017,8,22,26.4,8,1,11.0,0,8,1,0.7,0,8,1,29.6,8,1,23.5,8,1
2017,8,23,25.9,8,1,17.5,0,8,1,0.4,0,8,1,27.6,8,1,24.1,8,1
2017,8,24,26.4,8,1,68.5,0,8,1,1.4,0,8,1,29.2,8,1,23.1,8,1
2017,8,25,25.5,8,1,21.5,0,8,1,6.0,0,8,1,28.0,8,1,21.8,8,1
2017,8,26,24.1,8,1,2.0,0,8,1,7.9,0,8,1,28.8,8,1,18.3,8,1
2017,8,27,22.2,8,1,0,1,8,1,12.0,0,8,1,27.7,8,1,16.1,8,1
2017,8,28,24.5,8,1,0,1,8,1,3.7,0,8,1,30.2,8,1,19.3,8,1
2017,8,29,23.5,8,1,13.0,0,8,1,0.2,0,8,1,25.9,8,1,21.5,8,1
2017,8,30,21.9,8,1,0.0,0,8,1,6.2,0,8,1,24.6,8,1,19.3,8,1
2017,8,31,19.6,8,1,0.0,0,8,1,1.7,0,8,1,23.7,8,1,17.1,8,1
2017,9,1,20.4,8,1,0,1,8,1,11.6,0,8,1,25.4,8,1,14.4,8,1
2017,9,2,20.8,8,1,0,1,8,1,5.1,0,8,1,25.5,8,1,17.3,8,1
2017,9,3,20.5,8,1,0.0,0,8,1,9.7,0,8,1,25.5,8,1,14.9,8,1
2017,9,4,20.3,8,1,2.0,0,8,1,6.6,0,8,1,25.6,8,1,16.2,8,1
2017,9,5,21.8,8,1,0,1,8,1,10.6,0,8,1,27.1,8,1,14.8,8,1
2017,9,6,22.0,8,1,3.0,0,8,1,0.4,0,8,1,25.2,8,1,19.8,8,1
2017,9,7,21.0,8,1,2.0,0,8,1,0.0,0,8,1,24.4,8,1,19.5,8,1
2017,9,8,22.1,8,1,0.0,0,8,1,8.4,0,8,1,26.2,8,1,18.5,8,1
2017,9,9,22.1,8,1,0.0,0,8,1,9.2,0,8,1,27.3,8,1,17.7,8,1
2017,9,10,20.4,8,1,5.0,0,8,1,4.7,0,8,1,25.2,8,1,17.4,8,1
2017,9,11,21.9,8,1,2.0,0,8,1,0.0,0,8,1,26.2,8,1,18.1,8,1
2017,9,12,22.9,8,1,26.0,0,8,1,0.6,0,8,1,26.7,8,1,19.9,8,1
2017,9,13,22.8,8,1,0.5,0,8,1,7.4,0,8,1,25.6,8,1,20.1,8,1
2017,9,14,21.0,8,1,4.5,0,8,1,8.0,0,8,1,24.4,8,1,17.5,8,1
2017,9,15,19.4,8,1,5.5,0,8,1,3.1,0,8,1,22.0,8,1,16.2,8,1
2017,9,16,19.1,8,1,0.0,0,8,1,6.2,0,8,1,24.4,8,1,14.5,8,1
2017,9,17,20.7,8,1,1.0,0,8,1,4.0,0,8,1,24.2,8,1,18.3,8,1
2017,9,18,22.6,8,1,7.0,0,8,1,4.1,0,8,1,26.6,8,1,19.0,8,1
2017,9,19,21.1,8,1,12.5,0,8,1,4.0,0,8,1,26.2,8,1,18.2,8,1
2017,9,20,21.0,8,1,49.0,0,8,1,3.1,0,8,1,27.6,8,1,17.1,8,1
2017,9,21,20.5,8,1,0.5,0,8,1,9.6,0,8,1,23.6,8,1,15.3,8,1
2017,9,22,20.4,8,1,0,1,8,1,10.7,0,8,1,27.3,8,1,14.1,8,1
2017,9,23,21.3,8,1,1.5,0,8,1,3.4,0,8,1,26.0,8,1,18.6,8,1
2017,9,24,20.6,8,1,0.0,0,8,1,10.2,0,8,1,25.5,8,1,16.0,8,1
2017,9,25,19.5,8,1,0,1,8,1,8.8,0,8,1,25.6,8,1,14.1,8,1
2017,9,26,19.5,8,1,0,1,8,1,9.8,0,8,1,25.2,8,1,14.8,8,1
2017,9,27,21.3,8,1,1.5,0,8,1,3.7,0,8,1,27.6,8,1,16.3,8,1
2017,9,28,16.5,8,1,25.5,0,8,1,0.0,0,8,1,19.8,8,1,11.2,8,1
2017,9,29,15.1,8,1,3.0,0,8,1,3.7,0,8,1,20.6,8,1,9.8,8,1
2017,9,30,15.9,8,1,2.0,0,8,1,2.7,0,8,1,21.1,8,1,12.1,8,1
2017,10,1,17.9,8,1,0.0,0,8,1,6.3,0,8,1,24.3,8,1,11.9,8,1
2017,10,2,18.7,8,1,0.0,0,8,1,0.0,0,8,1,21.8,8,1,15.9,8,1
2017,10,3,17.4,8,1,7.0,0,8,1,0.2,0,8,1,18.9,8,1,15.2,8,1
2017,10,4,14.8,8,1,0.0,0,8,1,3.0,0,8,1,17.2,8,1,12.4,8,1
2017,10,5,14.1,8,1,1.0,0,8,1,8.8,0,8,1,18.1,8,1,10.2,8,1
2017,10,6,15.8,8,1,0,1,8,1,0.0,0,8,1,19.6,8,1,10.7,8,1
2017,10,7,18.4,8,1,2.0,0,8,1,0.0,0,8,1,20.3,8,1,16.2,8,1
2017,10,8,18.9,8,1,0,1,8,1,9.9,0,8,1,24.1,8,1,15.0,8,1
2017,10,9,19.2,8,1,0.0,0,8,1,1.8,0,8,1,22.9,8,1,15.0,8,1
2017,10,10,18.1,8,1,11.0,0,8,1,0.0,0,8,1,20.8,8,1,17.1,8,1
2017,10,11,19.0,8,1,8.5,0,5,1,0.0,0,5,1,22.6,5,1,16.8,8,1
2017,10,12,18.0,8,1,13.0,0,8,1,2.1,0,8,1,21.4,8,1,13.0,8,1
2017,10,13,13.6,8,1,14.5,0,8,1,4.3,0,8,1,17.8,8,1,11.1,8,1
2017,10,14,15.5,8,1,0.0,0,8,1,1.6,0,8,1,19.6,8,1,10.8,8,1
2018,7,1,27.1,8,1,0,1,8,1,8.4,0,8,1,31.1,8,1,23.7,8,1
2018,7,2,27.7,8,1,0,1,8,1,14.0,0,8,1,33.2,8,1,23.2,8,1
2018,7,3,27.8,8,1,0,1,8,1,9.5,0,8,1,33.6,8,1,23.8,8,1
2018,7,4,25.8,8,1,37.0,0,8,1,0.0,0,8,1,28.9,8,1,23.1,8,1
2018,7,5,20.1,8,1,7.0,0,8,1,0.0,0,8,1,24.4,8,1,18.0,8,1
2018,7,6,20.9,8,1,9.0,0,8,1,2.4,0,8,1,24.8,8,1,17.8,8,1
2018,7,7,20.9,8,1,11.5,0,8,1,0.0,0,8,1,24.1,8,1,17.8,8,1
2018,7,8,24.1,8,1,2.0,0,8,1,1.3,0,8,1,28.2,8,1,20.8,8,1
2018,7,9,26.3,8,1,0.0,0,8,1,11.5,0,8,1,30.9,8,1,22.4,8,1
2018,7,10,26.6,8,1,0,1,8,1,3.2,0,8,1,30.6,8,1,23.6,8,1
2018,7,11,22.8,8,1,2.0,0,8,1,0.0,0,8,1,25.3,8,1,21.9,8,1
2018,7,12,23.1,5,1,8.5,0,5,1,0.0,0,5,1,25.5,5,1,21.8,8,1
2018,7,13,24.7,8,1,3.5,0,8,1,1.7,0,8,1,28.6,8,1,23.4,8,1
2018,7,14,24.7,8,1,0,1,8,1,4.2,0,8,1,28.3,8,1,22.7,8,1
2018,7,15,26.3,8,1,0,1,8,1,13.2,0,8,1,30.7,8,1,23.2,8,1
2018,7,16,25.8,8,1,0.0,0,8,1,1.1,0,8,1,30.3,8,1,23.3,8,1
2018,7,17,25.9,8,1,0,1,8,1,6.4,0,8,1,30.2,8,1,22.4,8,1
2018,7,18,25.4,8,1,0,1,8,1,1.3,0,8,1,27.5,8,1,23.3,8,1
2018,7,19,26.2,8,1,0,1,8,1,7.3,0,8,1,29.9,8,1,22.8,8,1
2018,7,20,26.7,8,1,0,1,8,1,12.9,0,8,1,30.9,8,1,22.1,8,1
2018,7,21,27.3,8,1,0,1,8,1,8.0,0,8,1,32.6,8,1,22.2,8,1
2018,7,22,28.3,8,1,0.0,0,8,1,6.2,0,8,1,31.7,8,1,25.5,8,1
2018,7,23,27.0,8,1,0.0,0,8,1,1.0,0,8,1,29.5,8,1,25.8,8,1
2018,7,24,26.2,8,1,0,1,8,1,9.9,0,8,1,29.0,8,1,23.7,8,1
2018,7,25,27.1,8,1,0,1,8,1,13.2,0,8,1,31.6,8,1,21.8,8,1
2018,7,26,28.0,8,1,0,1,8,1,11.9,0,8,1,33.5,8,1,23.7,8,1
2018,7,27,27.4,8,1,0,1,8,1,13.8,0,8,1,33.9,8,1,22.5,8,1
2018,7,28,28.1,8,1,0,1,8,1,6.4,0,8,1,33.3,8,1,22.7,8,1
2018,7,29,30.9,8,1,0,1,8,1,11.6,0,8,1,35.3,8,1,28.0,8,1
2018,7,30,29.7,8,1,0,1,8,1,13.2,0,8,1,35.6,8,1,26.6,8,1
2018,7,31,28.0,8,1,0,1,8,1,13.4,0,8,1,31.6,8,1,24.6,8,1
2018,8,1,27.7,8,1,0,1,8,1,12.0,0,8,1,32.3,8,1,23.1,8,1
2018,8,2,27.3,8,1,0,1,8,1,8.2,0,8,1,31.4,8,1,23.6,8,1
2018,8,3,26.8,8,1,0,1,8,1,11.9,0,8,1,30.7,8,1,23.4,8,1
2018,8,4,26.4,8,1,0,1,8,1,7.9,0,8,1,30.9,8,1,21.7,8,1
2018,8,5,25.7,8,1,169.5,0,8,1,0.0,0,8,1,29.4,8,1,22.9,8,1
2018,8,6,24.9,8,1,3.0,0,8,1,0.4,0,8,1,27.6,8,1,21.5,8,1
2018,8,7,23.3,8,1,0,1,8,1,2.3,0,8,1,27.2,8,1,21.2,8,1
2018,8,8,27.4,8,1,0,1,8,1,12.0,0,8,1,34.4,8,1,21.3,8,1
2018,8,9,28.8,8,1,0.0,0,8,1,6.2,0,8,1,34.2,8,1,25.9,8,1
2018,8,10,26.7,8,1,0.0,0,8,1,1.2,0,8,1,28.6,8,1,24.3,8,1
2018,8,11,25.0,8,1,0.0,0,8,1,5.5,0,8,1,28.0,8,1,21.1,8,1
2018,8,12,24.6,8,1,0,1,8,1,13.3,0,8,1,29.8,8,1,19.4,8,1
2018,8,13,25.0,8,1,0,1,8,1,12.4,0,8,1,29.7,8,1,20.9,8,1
2018,8,14,26.6,8,1,0,1,8,1,6.3,0,8,1,30.6,8,1,21.6,8,1
2018,8,15,28.5,8,1,1.5,0,8,1,7.5,0,8,1,33.5,8,1,24.6,8,1
2018,8,16,22.7,8,1,138.5,0,8,1,0.0,0,8,1,25.9,8,1,20.6,8,1
2018,8,17,20.5,8,1,3.0,0,8,1,4.5,0,8,1,23.2,8,1,17.0,8,1
2018,8,18,19.6,8,1,0.0,0,8,1,10.4,0,8,1,24.0,8,1,15.0,8,1
2018,8,19,20.9,8,1,0,1,8,1,5.8,0,8,1,26.1,8,1,15.5,8,1
2018,8,20,24.1,8,1,0,1,8,1,10.6,0,8,1,29.0,8,1,18.9,8,1
2018,8,21,28.7,8,1,0,1,8,1,11.1,0,8,1,35.5,8,1,22.8,8,1
2018,8,22,30.0,8,1,0,1,8,1,11.6,0,8,1,34.3,8,1,26.0,8,1
2018,8,23,31.5,8,1,0,1,8,1,12.6,0,8,1,38.9,8,1,24.8,8,1
2018,8,24,28.3,8,1,3.5,0,8,1,0.0,0,8,1,31.7,8,1,25.8,8,1
2018,8,25,27.1,8,1,2.0,0,8,1,2.0,0,8,1,31.4,8,1,24.7,8,1
2018,8,26,25.1,8,1,16.5,0,8,1,0.0,0,8,1,26.9,8,1,23.6,8,1
2018,8,27,23.6,8,1,6.0,0,8,1,1.9,0,8,1,26.4,8,1,19.9,8,1
2018,8,28,23.3,8,1,3.0,0,8,1,1.4,0,8,1,26.8,8,1,19.8,8,1
2018,8,29,23.3,8,1,3.5,0,8,1,0.9,0,8,1,27.7,8,1,21.3,8,1
2018,8,30,22.6,8,1,51.0,0,8,1,0.6,0,8,1,28.9,8,1,20.2,8,1
2018,8,31,22.9,8,1,152.0,0,8,1,0.0,0,8,1,25.6,8,1,20.6,8,1
2018,9,1,22.0,8,1,0.5,0,8,1,2.3,0,8,1,25.0,8,1,19.6,8,1
2018,9,2,23.2,8,1,0,1,8,1,9.1,0,8,1,28.8,8,1,18.4,8,1
2018,9,3,25.1,8,1,0,1,8,1,7.7,0,8,1,29.4,8,1,20.7,8,1
2018,9,4,26.9,8,1,7.5,0,8,1,3.8,0,8,1,31.4,8,1,22.4,8,1
2018,9,5,26.0,8,1,10.0,0,8,1,8.6,0,8,1,29.4,8,1,22.3,8,1
2018,9,6,25.0,8,1,0,1,8,1,9.0,0,8,1,29.6,8,1,21.1,8,1
2018,9,7,22.7,8,1,10.0,0,8,1,0.0,0,8,1,25.7,8,1,21.3,8,1
2018,9,8,21.5,8,1,11.0,0,8,1,0.0,0,8,1,24.1,8,1,19.7,8,1
2018,9,9,18.3,8,1,35.5,0,8,1,0.0,0,8,1,19.8,8,1,17.1,8,1
2018,9,10,20.0,8,1,9.0,0,8,1,0.0,0,8,1,22.0,8,1,18.0,8,1
2018,9,11,20.0,8,1,0,1,8,1,11.2,0,8,1,24.4,8,1,15.5,8,1
2018,9,12,20.2,8,1,0,1,8,1,10.5,0,8,1,25.6,8,1,16.5,8,1
2018,9,13,21.7,8,1,0.0,0,8,1,7.9,0,8,1,26.6,8,1,17.7,8,1
2018,9,14,23.1,8,1,0.0,0,8,1,7.7,0,8,1,26.8,8,1,20.4,8,1
2018,9,15,22.9,8,1,0.0,0,8,1,0.1,0,8,1,25.9,8,1,20.8,8,1
2018,9,16,23.0,8,1,17.5,0,8,1,4.6,0,8,1,27.3,8,1,19.1,8,1
2018,9,17,20.5,8,1,6.5,0,8,1,0.9,0,8,1,24.1,8,1,17.1,8,1
2018,9,18,19.7,8,1,0,1,8,1,8.2,0,8,1,25.4,8,1,15.3,8,1
2018,9,19,18.7,8,1,0,1,8,1,11.6,0,8,1,24.5,8,1,13.2,8,1
2018,9,20,19.2,8,1,0,1,8,1,2.0,0,8,1,25.1,8,1,14.3,8,1
2018,9,21,19.6,8,1,20.5,0,8,1,4.1,0,8,1,24.9,8,1,15.3,8,1
2018,9,22,20.7,8,1,46.5,0,8,1,2.1,0,8,1,24.9,8,1,17.4,8,1
2018,9,23,21.7,8,1,0,1,8,1,8.5,0,8,1,25.2,8,1,17.5,8,1
2018,9,24,21.8,8,1,7.0,0,8,1,0.2,0,8,1,25.2,8,1,19.0,8,1
2018,9,25,17.5,8,1,11.0,0,8,1,0.0,0,8,1,20.4,8,1,14.2,8,1
2018,9,26,17.6,8,1,0,1,8,1,8.4,0,8,1,23.0,8,1,12.2,8,1
2018,9,27,15.5,8,1,4.0,0,8,1,0.0,0,8,1,17.9,8,1,14.1,8,1
2018,9,28,18.3,8,1,1.5,0,8,1,7.6,0,8,1,23.1,8,1,14.3,8,1
2018,9,29,17.3,8,1,0.5,0,8,1,0.1,0,8,1,21.3,8,1,14.2,8,1
2018,9,30,19.7,8,1,6.5,0,8,1,0.0,0,8,1,22.4,8,1,16.3,8,1
2018,10,1,21.2,8,1,22.5,0,8,1,0.7,0,8,1,23.6,8,1,17.9,8,1
2018,10,2,19.2,8,1,5.5,0,8,1,2.2,0,8,1,21.5,8,1,16.3,8,1
2018,10,3,17.8,8,1,0,1,8,1,10.0,0,8,1,22.5,8,1,13.6,8,1
2018,10,4,17.8,8,1,0,1,8,1,7.6,0,8,1,22.8,8,1,12.6,8,1
2018,10,5,20.8,8,1,0,1,8,1,5.4,0,8,1,26.0,8,1,17.2,8,1
2018,10,6,25.1,8,1,0.0,0,8,1,8.1,0,8,1,32.1,8,1,18.9,8,1
2018,10,7,21.1,8,1,1.0,0,8,1,0.0,0,8,1,27.7,8,1,18.8,8,1
2018,10,8,18.4,8,1,0,1,8,1,9.8,0,8,1,23.1,8,1,14.6,8,1
2018,10,9,16.9,8,1,4.5,0,8,1,1.9,0,8,1,22.3,8,1,13.4,8,1
2018,10,10,18.7,8,1,7.0,0,8,1,2.7,0,8,1,24.7,8,1,14.9,8,1
2018,10,11,16.7,8,1,8.5,0,8,1,0.0,0,8,1,18.3,8,1,15.7,8,1
2018,10,12,16.7,8,1,8.5,0,8,1,1.2,0,8,1,19.3,8,1,14.5,8,1
2018,10,13,15.4,8,1,0,1,8,1,6.7,0,8,1,19.7,8,1,11.5,8,1
2018,10,14,15.3,8,1,3.5,0,8,1,2.4,0,8,1,20.1,8,1,10.9,8,1
2019,7,1,22.3,8,1,0.5,0,8,1,3.6,0,8,1,25.2,8,1,20.4,8,1
2019,7,2,21.9,8,1,0.0,0,8,1,5.0,0,8,1,24.7,8,1,18.8,8,1
2019,7,3,23.6,8,1,0,1,8,1,11.6,0,8,1,28.3,8,1,17.2,8,1
2019,7,4,22.9,8,1,14.5,0,8,1,4.0,0,8,1,27.8,8,1,19.6,8,1
2019,7,5,23.2,8,1,0,1,8,1,10.0,0,8,1,25.8,8,1,20.9,8,1
2019,7,6,23.5,8,1,0,1,8,1,11.8,0,8,1,28.3,8,1,20.4,8,1
2019,7,7,21.9,8,1,0,1,8,1,12.1,0,8,1,26.6,8,1,18.5,8,1
2019,7,8,21.9,8,1,0,1,8,1,13.8,0,8,1,28.2,8,1,17.1,8,1
2019,7,9,21.5,8,1,0,1,8,1,10.1,0,8,1,25.8,5,1,17.8,8,1
2019,7,10,22.2,8,1,0,1,8,1,14.0,0,8,1,28.9,8,1,17.3,8,1
2019,7,11,21.4,8,1,0.0,0,8,1,5.8,0,8,1,27.1,8,1,17.6,8,1
2019,7,12,20.8,8,1,15.0,0,8,1,0.1,0,8,1,23.5,8,1,18.2,8,1
2019,7,13,21.9,8,1,1.0,0,8,1,7.6,0,8,1,25.0,8,1,19.6,8,1
2019,7,14,22.5,8,1,0,1,8,1,0.2,0,8,1,26.8,8,1,19.2,8,1
2019,7,15,24.5,8,1,0,1,8,1,11.0,0,8,1,30.0,8,1,20.8,8,1
2019,7,16,24.9,8,1,0,1,8,1,7.5,0,8,1,30.3,8,1,21.2,8,1
